season,player_id,player_display_name,position,category,rank,points,finish_3,finish_6,finish_12,finish_24,finish_36,finish_48
2014,00-0023459,Aaron Rodgers,QB,fantasy_points,1,354.14,1,1,1,1,1,1
2014,00-0029668,Andrew Luck,QB,fantasy_points,2,351.74,1,1,1,1,1,1
2014,00-0029263,Russell Wilson,QB,fantasy_points,3,327.6,1,1,1,1,1,1
2014,00-0010346,Peyton Manning,QB,fantasy_points,4,312.68,0,1,1,1,1,1
2014,00-0022924,Ben Roethlisberger,QB,fantasy_points,5,306.78000000000003,0,1,1,1,1,1
2014,00-0020531,Drew Brees,QB,fantasy_points,6,302.98,0,1,1,1,1,1
2014,00-0028009,DeMarco Murray,RB,fantasy_points,1,294.1,1,1,1,1,1,1
2014,00-0030496,Le'Veon Bell,RB,fantasy_points,2,287.5,1,1,1,1,1,1
2014,00-0026143,Matt Ryan,QB,fantasy_points,7,284.26,0,0,1,1,1,1
2014,00-0029701,Ryan Tannehill,QB,fantasy_points,8,278.5,0,0,1,1,1,1
2014,00-0019596,Tom Brady,QB,fantasy_points,9,278.06,0,0,1,1,1,1
2014,00-0022803,Eli Manning,QB,fantasy_points,10,269.5,0,0,1,1,1,1
2014,00-0021678,Tony Romo,QB,fantasy_points,11,266.3,0,0,1,1,1,1
2014,00-0022942,Philip Rivers,QB,fantasy_points,12,265.64,0,0,1,1,1,1
2014,00-0025399,Marshawn Lynch,RB,fantasy_points,3,265.3,1,1,1,1,1,1
2014,00-0026158,Joe Flacco,QB,fantasy_points,13,262.44,0,0,0,1,1,1
2014,00-0027793,Antonio Brown,WR,fantasy_points,1,259.90000000000003,1,1,1,1,1,1
2014,00-0024226,Jay Cutler,QB,fantasy_points,14,255.58,0,0,0,1,1,1
2014,00-0026498,Matthew Stafford,QB,fantasy_points,15,251.58,0,0,0,1,1,1
2014,00-0027974,Colin Kaepernick,QB,fantasy_points,16,250.66,0,0,0,1,1,1
2014,00-0027939,Cam Newton,QB,fantasy_points,17,248.98000000000002,0,0,0,1,1,1
2014,00-0026184,Matt Forte,RB,fantasy_points,4,244.60000000000002,0,1,1,1,1,1
2014,00-0026796,Arian Foster,RB,fantasy_points,5,235.5,0,1,1,1,1,1
2014,00-0030485,Eddie Lacy,RB,fantasy_points,6,230.6,0,1,1,1,1,1
2014,00-0026176,Jordy Nelson,WR,fantasy_points,2,229.9,1,1,1,1,1,1
2014,00-0027874,Demaryius Thomas,WR,fantasy_points,3,229.9,1,1,1,1,1,1
2014,00-0027902,Dez Bryant,WR,fantasy_points,4,228,0,1,1,1,1,1
2014,00-0027973,Andy Dalton,QB,fantasy_points,18,224.62,0,0,0,1,1,1
2014,00-0023436,Alex Smith,QB,fantasy_points,19,220,0,0,0,1,1,1
