season,gsis_id,player_name,position,category,rank,points,finish_3,finish_6,finish_12,finish_24,finish_36,finish_48
2008,00-0022811,Jerricho Cotchery,WR,fantasy_points,30,116.6,0,0,0,0,1,1
2008,00-0021547,Antonio Gates,TE,fantasy_points,4,116.4,0,1,1,1,1,1
2008,00-0021314,Chester Taylor,RB,fantasy_points,36,115.96,0,0,0,0,1,1
2008,00-0020438,T.J. Houshmandzadeh,WR,fantasy_points,31,115.3,0,0,0,0,1,1
2008,00-0024245,Joseph Addai,RB,fantasy_points,37,115,0,0,0,0,0,1
2008,00-0017915,Ricky Williams,RB,fantasy_points,38,113.8,0,0,0,0,0,1
2008,00-0023564,Darren Sproles,RB,fantasy_points,39,111.2,0,0,0,0,0,1
2008,00-0024240,Santonio Holmes,WR,fantasy_points,32,111,0,0,0,0,1,1
2008,00-0022250,Willie Parker,RB,fantasy_points,40,110.4,0,0,0,0,0,1
2008,00-0025396,Ted Ginn,WR,fantasy_points,33,110.3,0,0,0,0,1,1
2008,00-0023438,Braylon Edwards,WR,fantasy_points,34,109.7,0,0,0,0,1,1
2008,00-0005589,Gus Frerotte,QB,fantasy_points,29,108.98,0,0,0,0,1,1
2008,00-0023457,Mark Clayton,WR,fantasy_points,35,106.88,0,0,0,0,1,1
2008,00-0024466,Marques Colston,WR,fantasy_points,36,106,0,0,0,0,1,1
2008,00-0024204,Fred Jackson,RB,fantasy_points,41,103.7,0,0,0,0,0,1
2008,00-0023439,Cedric Benson,RB,fantasy_points,42,103.2,0,0,0,0,0,1
2008,00-0022054,Visanthe Shiancoe,TE,fantasy_points,5,101.6,0,1,1,1,1,1
2008,00-0021982,Justin Gage,WR,fantasy_points,37,101.1,0,0,0,0,0,1
2008,00-0022055,Seneca Wallace,QB,fantasy_points,30,101.08,0,0,0,0,1,1
2008,00-0022929,Devery Henderson,WR,fantasy_points,38,100.6,0,0,0,0,0,1
2008,00-0026144,Darren McFadden,RB,fantasy_points,43,100.4,0,0,0,0,0,1
2008,00-0026173,Donnie Avery,WR,fantasy_points,39,98.3,0,0,0,0,0,1
2008,00-0021755,Earnest Graham,RB,fantasy_points,44,97.82,0,0,0,0,0,1
2008,00-0022781,Michael Jenkins,WR,fantasy_points,40,97.7,0,0,0,0,0,1
2008,00-0007681,Torry Holt,WR,fantasy_points,41,97.6,0,0,0,0,0,1
2008,00-0024313,Owen Daniels,TE,fantasy_points,6,96.2,0,1,1,1,1,1
2008,00-0022093,Justin Fargas,RB,fantasy_points,45,94.5,0,0,0,0,0,1
2008,00-0020270,Correll Buckhalter,RB,fantasy_points,46,93.3,0,0,0,0,0,1
2008,00-0026178,John Carlson,TE,fantasy_points,7,92.7,0,0,1,1,1,1
2008,00-0007024,Marvin Harrison,WR,fantasy_points,42,91.6,0,0,0,0,0,1
2008,00-0020527,Deuce McAllister,RB,fantasy_points,47,90.6,0,0,0,0,0,1
2008,00-0024272,Devin Hester,WR,fantasy_points,43,90.6,0,0,0,0,0,1
2008,00-0023645,Derek Anderson,QB,fantasy_points,31,90.4,0,0,0,0,1,1
2008,00-0025419,Anthony Gonzalez,WR,fantasy_points,44,90.4,0,0,0,0,0,1
2008,00-0021190,Antwaan Randle El,RB,fantasy_points,48,89.64,0,0,0,0,0,1
2008,00-0026367,Peyton Hillis,RB,fantasy_points,49,88.2,0,0,0,0,0,0
2008,00-0023578,Dan Orlovsky,QB,fantasy_points,32,87.54,0,0,0,0,1,1
2008,00-0024268,Anthony Fasano,TE,fantasy_points,8,87.4,0,0,1,1,1,1
2008,00-0022738,Chris Cooley,TE,fantasy_points,9,86.9,0,0,1,1,1,1
2008,00-0023456,Matt Jones,WR,fantasy_points,45,85,0,0,0,0,0,1
2008,00-0022840,Julius Jones,RB,fantasy_points,50,84.4,0,0,0,0,0,0
2008,00-0025425,Zach Miller,TE,fantasy_points,10,83.8,0,0,1,1,1,1
2008,00-0025418,Greg Olsen,TE,fantasy_points,11,83.4,0,0,1,1,1,1
2008,00-0023367,Nate Washington,WR,fantasy_points,46,82.9,0,0,0,0,0,1
2008,00-0024279,Tarvaris Jackson,QB,fantasy_points,33,82.14,0,0,0,0,1,1
2008,00-0016550,Amani Toomer,WR,fantasy_points,47,82,0,0,0,0,0,1
2008,00-0025486,Johnnie Lee Higgins,WR,fantasy_points,48,82,0,0,0,0,0,1
2008,00-0021296,J.T. O'Sullivan,QB,fantasy_points,34,81.62,0,0,0,0,1,1
2008,00-0021182,Maurice Morris,RB,fantasy_points,51,81,0,0,0,0,0,0
2008,00-0024276,Tony Scheffler,TE,fantasy_points,12,80.4,0,0,1,1,1,1
2008,00-0022766,Patrick Crayton,WR,fantasy_points,49,80.1,0,0,0,0,0,0
2008,00-0020397,Chad Johnson,WR,fantasy_points,50,78,0,0,0,0,0,0
2008,00-0026262,Tashard Choice,RB,fantasy_points,52,77.7,0,0,0,0,0,0
2008,00-0022144,Bobby Wade,WR,fantasy_points,51,76.5,0,0,0,0,0,0
2008,00-0020446,Chris Chambers,WR,fantasy_points,52,76.3,0,0,0,0,0,0
2008,00-0024345,Domenik Hixon,WR,fantasy_points,53,76.2,0,0,0,0,0,0
2008,00-0008241,Edgerrin James,RB,fantasy_points,53,75.9,0,0,0,0,0,0
2008,00-0025487,Michael Bush,RB,fantasy_points,54,74.62,0,0,0,0,0,0
2008,00-0025540,Kevin Boss,TE,fantasy_points,13,74.4,0,0,0,1,1,1
2008,00-0023408,Greg Camarillo,WR,fantasy_points,54,73.4,0,0,0,0,0,0
2008,00-0022156,Bryant Johnson,WR,fantasy_points,55,72.6,0,0,0,0,0,0
2008,00-0026170,Dustin Keller,TE,fantasy_points,14,71.5,0,0,0,1,1,1
2008,00-0015754,Brandon Stokley,WR,fantasy_points,56,70.8,0,0,0,0,0,0
2008,00-0026195,Ray Rice,RB,fantasy_points,55,70.7,0,0,0,0,0,0
2008,00-0022414,Malcom Floyd,WR,fantasy_points,57,70.5,0,0,0,0,0,0
2008,00-0021647,Jerheme Urban,WR,fantasy_points,58,69.52,0,0,0,0,0,0
2008,00-0016098,Fred Taylor,RB,fantasy_points,56,69.4,0,0,0,0,0,0
2008,00-0019642,Plaxico Burress,WR,fantasy_points,59,69.4,0,0,0,0,0,0
2008,00-0023612,Bo Scaife,TE,fantasy_points,15,68.2,0,0,0,1,1,1
2008,00-0023465,Heath Miller,TE,fantasy_points,16,67.4,0,0,0,1,1,1
2008,00-0013013,Michael Pittman,RB,fantasy_points,57,67.3,0,0,0,0,0,0
2008,00-0021166,Josh Reed,WR,fantasy_points,60,65.7,0,0,0,0,0,0
2008,00-0019650,Dennis Northcutt,WR,fantasy_points,61,65.4,0,0,0,0,0,0
2008,00-0021192,Deion Branch,WR,fantasy_points,62,65.2,0,0,0,0,0,0
2008,00-0021376,T.J. Duckett,RB,fantasy_points,58,65.2,0,0,0,0,0,0
2008,00-0026213,Jamaal Charles,RB,fantasy_points,59,64.9,0,0,0,0,0,0
2008,00-0007468,Ike Hilliard,WR,fantasy_points,63,64.4,0,0,0,0,0,0
2008,00-0011236,Billy Miller,TE,fantasy_points,17,63.9,0,0,0,1,1,1
2008,00-0025438,Steve Smith,WR,fantasy_points,64,63.4,0,0,0,0,0,0
2008,00-0021154,Daniel Graham,TE,fantasy_points,18,62.9,0,0,0,1,1,1
2008,00-0026000,Davone Bess,WR,fantasy_points,65,62.7,0,0,0,0,0,0
2008,00-0023479,J.J. Arrington,RB,fantasy_points,60,62.2,0,0,0,0,0,0
2008,00-0024013,Hank Baskett,WR,fantasy_points,66,62,0,0,0,0,0,0
2008,00-0023474,Mark Bradley,WR,fantasy_points,67,61.48,0,0,0,0,0,0
2008,00-0025860,BenJarvus Green-Ellis,RB,fantasy_points,61,61.2,0,0,0,0,0,0
2008,00-0020480,Sage Rosenfels,QB,fantasy_points,35,60.94,0,0,0,0,1,1
2008,00-0024243,Marcedes Lewis,TE,fantasy_points,19,60.9,0,0,0,1,1,1
2008,00-0021163,Jabar Gaffney,WR,fantasy_points,68,60.8,0,0,0,0,0,0
2008,00-0020462,LaMont Jordan,RB,fantasy_points,62,60.3,0,0,0,0,0,0
2008,00-0021929,Donald Lee,TE,fantasy_points,20,60.3,0,0,0,1,1,1
2008,00-0020332,David Martin,TE,fantasy_points,21,60,0,0,0,1,1,1
2008,00-0022922,Kellen Winslow,TE,fantasy_points,22,58.8,0,0,0,1,1,1
2008,00-0023429,Rashied Davis,WR,fantasy_points,69,57.9,0,0,0,0,0,0
2008,00-0026224,Harry Douglas,WR,fantasy_points,70,56.9,0,0,0,0,0,0
2008,00-0022097,Brandon Lloyd,WR,fantasy_points,71,56.4,0,0,0,0,0,0
2008,00-0020516,Todd Heap,TE,fantasy_points,23,56.3,0,0,0,1,1,1
2008,00-0022909,Roy Williams,WR,fantasy_points,72,56.3,0,0,0,0,0,0
2008,00-0007091,Matt Hasselbeck,QB,fantasy_points,36,55.54,0,0,0,0,1,1
2008,00-0022889,Reggie Williams,WR,fantasy_points,73,55.5,0,0,0,0,0,0
2008,00-0025414,Robert Meachem,WR,fantasy_points,74,54.9,0,0,0,0,0,0
2008,00-0023531,Brandon Jones,WR,fantasy_points,75,54.4,0,0,0,0,0,0
2008,00-0024172,Patrick Cobbs,RB,fantasy_points,63,54.3,0,0,0,0,0,0
2008,00-0025622,Chansi Stuckey,WR,fantasy_points,76,54,0,0,0,0,0,0
2008,00-0022725,Michael Clayton,WR,fantasy_points,77,52.9,0,0,0,0,0,0
2008,00-0026201,Martellus Bennett,TE,fantasy_points,24,52.3,0,0,0,1,1,1
2008,00-0025637,Ahmad Bradshaw,RB,fantasy_points,64,51.7,0,0,0,0,0,0
2008,00-0020490,Koren Robinson,WR,fantasy_points,78,51.6,0,0,0,0,0,0
2008,00-0023440,Cadillac Williams,RB,fantasy_points,65,51.6,0,0,0,0,0,0
2008,00-0026162,Felix Jones,RB,fantasy_points,66,51.6,0,0,0,0,0,0
2008,00-0022001,Kevin Curtis,WR,fantasy_points,79,51,0,0,0,0,0,0
2008,00-0006305,Ahman Green,RB,fantasy_points,67,50.6,0,0,0,0,0,0
2008,00-0021159,Jerramy Stevens,TE,fantasy_points,25,50.5,0,0,0,0,1,1
2008,00-0026314,Josh Morgan,WR,fantasy_points,80,49.9,0,0,0,0,0,0
2008,00-0024324,Jason Avant,WR,fantasy_points,81,49.7,0,0,0,0,0,0
2008,00-0025450,Brandon Jackson,RB,fantasy_points,68,49.3,0,0,0,0,0,0
2008,00-0004915,Bobby Engram,WR,fantasy_points,82,48.9,0,0,0,0,0,0
2008,00-0026176,Jordy Nelson,WR,fantasy_points,83,48.6,0,0,0,0,0,0
2008,00-0024359,Jerome Harrison,RB,fantasy_points,69,48.2,0,0,0,0,0,0
2008,00-0022126,L.J. Smith,TE,fantasy_points,26,47.8,0,0,0,0,1,1
2008,00-0024221,Vernon Davis,TE,fantasy_points,27,46.9,0,0,0,0,1,1
2008,00-0006423,Brian Griese,QB,fantasy_points,37,46.82,0,0,0,0,0,1
2008,00-0021164,DeShaun Foster,RB,fantasy_points,70,46.7,0,0,0,0,0,0
2008,00-0023921,Miles Austin,WR,fantasy_points,84,45.8,0,0,0,0,0,0
2008,00-0023506,Alex Smith,TE,fantasy_points,28,45,0,0,0,0,1,1
2008,00-0021184,Ladell Betts,RB,fantasy_points,71,44.6,0,0,0,0,0,0
2008,00-0020407,Rudi Johnson,RB,fantasy_points,72,44.5,0,0,0,0,0,0
2008,00-0025463,Jason Hill,WR,fantasy_points,85,44.4,0,0,0,0,0,0
2008,00-0021148,Jeremy Shockey,TE,fantasy_points,29,44.3,0,0,0,0,1,1
2008,00-0003035,Desmond Clark,TE,fantasy_points,30,42.7,0,0,0,0,1,1
2008,00-0022893,Tatum Bell,RB,fantasy_points,73,42.6,0,0,0,0,0,0
2008,00-0025494,Antonio Pittman,RB,fantasy_points,74,42.4,0,0,0,0,0,0
2008,00-0003739,Daunte Culpepper,QB,fantasy_points,38,41.94,0,0,0,0,0,1
2008,00-0009311,Jon Kitna,QB,fantasy_points,39,40.92,0,0,0,0,0,1
2008,00-0022926,Chris Perry,RB,fantasy_points,75,40,0,0,0,0,0,0
2008,00-0025431,Sidney Rice,WR,fantasy_points,86,38.1,0,0,0,0,0,0
2008,00-0020381,Justin McCareins,WR,fantasy_points,87,38,0,0,0,0,0,0
2008,00-0021981,Shaun McDonald,WR,fantasy_points,88,37.9,0,0,0,0,0,0
2008,00-0025549,Brent Celek,TE,fantasy_points,31,37.8,0,0,0,0,1,1
2008,00-0019242,Dane Looker,WR,fantasy_points,89,37.78,0,0,0,0,0,0
2008,00-0021429,Carson Palmer,QB,fantasy_points,40,37.24,0,0,0,0,0,1
2008,00-0021273,Robert Royal,TE,fantasy_points,32,37.1,0,0,0,0,1,1
2008,00-0023176,Josh Cribbs,WR,fantasy_points,90,36.42,0,0,0,0,0,0
2008,00-0023490,Roscoe Parrish,WR,fantasy_points,91,36.1,0,0,0,0,0,0
2008,00-0024465,David Anderson,WR,fantasy_points,92,36.1,0,0,0,0,0,0
2008,00-0024549,Selvin Young,RB,fantasy_points,76,35.9,0,0,0,0,0,0
2008,00-0026366,Chaz Schilens,WR,fantasy_points,93,34.4,0,0,0,0,0,0
2008,00-0023518,Chris Henry,WR,fantasy_points,94,34,0,0,0,0,0,0
2008,00-0022064,Arnaz Battle,WR,fantasy_points,95,33.6,0,0,0,0,0,0
2008,00-0001477,Marty Booker,WR,fantasy_points,96,33.4,0,0,0,0,0,0
2008,00-0025465,James Jones,WR,fantasy_points,97,33.4,0,0,0,0,0,0
2008,00-0022912,J.P. Losman,QB,fantasy_points,41,32.36,0,0,0,0,0,1
2008,00-0023470,Reggie Brown,WR,fantasy_points,98,31.8,0,0,0,0,0,0
2008,00-0021152,Ashley Lelie,WR,fantasy_points,99,31.7,0,0,0,0,0,0
2008,00-0020285,Alge Crumpler,TE,fantasy_points,33,31.7,0,0,0,0,1,1
2008,00-0022943,Benjamin Watson,TE,fantasy_points,34,30.9,0,0,0,0,1,1
2008,00-0021508,Greg Lewis,WR,fantasy_points,100,30.7,0,0,0,0,0,0
2008,00-0022739,Devard Darling,WR,fantasy_points,101,30.7,0,0,0,0,0,0
2008,00-0025633,Kenneth Darby,RB,fantasy_points,77,30.3,0,0,0,0,0,0
2008,00-0021337,Ronald Curry,WR,fantasy_points,102,30.2,0,0,0,0,0,0
2008,00-0022288,Jason Wright,RB,fantasy_points,78,30.1,0,0,0,0,0,0
2008,00-0026209,Jacob Hester,RB,fantasy_points,79,28.6,0,0,0,0,0,0
2008,00-0022706,Michael Gaines,TE,fantasy_points,35,28,0,0,0,0,1,1
2008,00-0021227,Justin Peelle,TE,fantasy_points,36,27.9,0,0,0,0,1,1
2008,00-0024259,Sinorice Moss,WR,fantasy_points,103,27.3,0,0,0,0,0,0
2008,00-0025542,Dante Rosario,TE,fantasy_points,37,26.9,0,0,0,0,0,1
2008,00-0025409,Brady Quinn,QB,fantasy_points,42,26.82,0,0,0,0,0,1
2008,00-0022177,Byron Leftwich,QB,fantasy_points,43,26.82,0,0,0,0,0,1
2008,00-0022121,Rex Grossman,QB,fantasy_points,44,26.68,0,0,0,0,0,1
2008,00-0021153,Javon Walker,WR,fantasy_points,104,25.6,0,0,0,0,0,0
2008,00-0024369,Jeff King,TE,fantasy_points,38,25.5,0,0,0,0,0,1
2008,00-0024846,Gary Russell,RB,fantasy_points,80,25.5,0,0,0,0,0,0
2008,00-0019663,Darrell Jackson,WR,fantasy_points,105,25,0,0,0,0,0,0
2008,00-0020805,Jason McKie,RB,fantasy_points,81,25,0,0,0,0,0,0
2008,00-0007213,Steve Heiden,TE,fantasy_points,39,24.9,0,0,0,0,0,1
2008,00-0020342,Brandon Manumaleuna,TE,fantasy_points,40,24.7,0,0,0,0,0,1
2008,00-0002586,Mark Campbell,TE,fantasy_points,41,24.1,0,0,0,0,0,1
2008,00-0019703,Jerry Porter,WR,fantasy_points,106,24.1,0,0,0,0,0,0
2008,00-0026268,Keenan Burton,WR,fantasy_points,107,24,0,0,0,0,0,0
2008,00-0024103,Montell Owens,RB,fantasy_points,82,24,0,0,0,0,0,0
2008,00-0024326,Demetrius Williams,WR,fantasy_points,108,24,0,0,0,0,0,0
2008,00-0026174,Devin Thomas,WR,fantasy_points,109,23.3,0,0,0,0,0,0
2008,00-0022421,Ruvell Martin,WR,fantasy_points,110,22.9,0,0,0,0,0,0
2008,00-0026364,Steve Johnson,WR,fantasy_points,111,22.8,0,0,0,0,0,0
2008,00-0021147,Donte' Stallworth,WR,fantasy_points,112,22.6,0,0,0,0,0,0
2008,00-0022277,John Standeford,WR,fantasy_points,113,22.4,0,0,0,0,0,0
2008,00-0012642,David Patten,WR,fantasy_points,114,22.2,0,0,0,0,0,0
2008,00-0021304,John Gilmore,TE,fantasy_points,42,21.9,0,0,0,0,0,1
2008,00-0025466,Mike Sims-Walker,WR,fantasy_points,115,21.7,0,0,0,0,0,0
2008,00-0023881,P.J. Pope,RB,fantasy_points,83,21.4,0,0,0,0,0,0
2008,00-0021175,Andre Davis,WR,fantasy_points,116,21.3,0,0,0,0,0,0
2008,00-0025609,Derek Schouman,TE,fantasy_points,43,21.3,0,0,0,0,0,1
2008,00-0025535,Kolby Smith,RB,fantasy_points,84,21.2,0,0,0,0,0,0
2008,00-0005231,Brian Finneran,WR,fantasy_points,117,20.9,0,0,0,0,0,0
2008,00-0009119,Reggie Kelly,TE,fantasy_points,44,20.7,0,0,0,0,0,1
2008,00-0026181,James Hardy,WR,fantasy_points,118,20.7,0,0,0,0,0,0
2008,00-0024389,Delanie Walker,TE,fantasy_points,45,20.2,0,0,0,0,0,1
2008,00-0025615,DeShawn Wynn,RB,fantasy_points,85,20,0,0,0,0,0,0
2008,00-0025460,Jacoby Jones,WR,fantasy_points,119,19.6,0,0,0,0,0,0
2008,00-0021213,Chris Baker,TE,fantasy_points,46,19.4,0,0,0,0,0,1
2008,00-0022897,Greg Jones,RB,fantasy_points,86,18.9,0,0,0,0,0,0
2008,00-0007835,Damon Huard,QB,fantasy_points,45,18.38,0,0,0,0,0,1
2008,00-0019281,Mike Furrey,WR,fantasy_points,120,18.1,0,0,0,0,0,0
2008,00-0019997,Antonio Chatman,WR,fantasy_points,121,17.8,0,0,0,0,0,0
2008,00-0022726,Keary Colbert,WR,fantasy_points,122,17.6,0,0,0,0,0,0
2008,00-0024318,Brad Smith,QB,fantasy_points,46,17.12,0,0,0,0,0,1
2008,00-0023512,Ryan Moats,RB,fantasy_points,87,16.8,0,0,0,0,0,0
2008,00-0023797,Darcy Johnson,TE,fantasy_points,47,16.6,0,0,0,0,0,1
2008,00-0024529,Gijon Robinson,TE,fantasy_points,48,16.6,0,0,0,0,0,1
2008,00-0021525,Casey Fitzsimmons,TE,fantasy_points,49,16.5,0,0,0,0,0,0
2008,00-0025621,Syndric Steptoe,WR,fantasy_points,123,16.2,0,0,0,0,0,0
2008,00-0014655,Mike Sellers,TE,fantasy_points,50,16.2,0,0,0,0,0,0
2008,00-0023210,Tory Humphrey,TE,fantasy_points,51,16.2,0,0,0,0,0,0
