season,gsis_id,player_name,position,category,rank,points,finish_3,finish_6,finish_12,finish_24,finish_36,finish_48
2015,00-0032104,Ameer Abdullah,RB,fantasy_points,42,92,0,0,0,0,0,1
2015,00-0026373,Justin Forsett,RB,fantasy_points,43,91.4,0,0,0,0,0,1
2015,00-0010346,Peyton Manning,QB,fantasy_points,34,91.36,0,0,0,0,1,1
2015,00-0007091,Matt Hasselbeck,QB,fantasy_points,35,91.1,0,0,0,0,1,1
2015,00-0030789,Antonio Andrews,RB,fantasy_points,44,91.04,0,0,0,0,0,1
2015,00-0029580,Rishard Matthews,WR,fantasy_points,48,90.6,0,0,0,0,0,1
2015,00-0023367,Nate Washington,WR,fantasy_points,49,89.8,0,0,0,0,0,0
2015,00-0028064,Bilal Powell,RB,fantasy_points,45,88.1,0,0,0,0,0,1
2015,00-0022127,Jason Witten,TE,fantasy_points,13,87.3,0,0,0,1,1,1
2015,00-0030496,Le'Veon Bell,RB,fantasy_points,46,87.2,0,0,0,0,0,1
2015,00-0029141,Alfred Morris,RB,fantasy_points,47,86.6,0,0,0,0,0,1
2015,00-0027006,Kenny Britt,WR,fantasy_points,50,86.1,0,0,0,0,0,0
2015,00-0026035,Danny Amendola,WR,fantasy_points,51,85.34,0,0,0,0,0,0
2015,00-0020337,Steve Smith,WR,fantasy_points,52,85,0,0,0,0,0,0
2015,00-0028087,Dion Lewis,RB,fantasy_points,48,84.2,0,0,0,0,0,1
2015,00-0027218,Joique Bell,RB,fantasy_points,49,83.7,0,0,0,0,0,0
2015,00-0031387,Eric Ebron,TE,fantasy_points,14,83.7,0,0,0,1,1,1
2015,00-0031062,James White,RB,fantasy_points,50,82.6,0,0,0,0,0,0
2015,00-0029000,Cole Beasley,WR,fantasy_points,53,81.6,0,0,0,0,0,0
2015,00-0032218,Dorial Green-Beckham,WR,fantasy_points,54,80.9,0,0,0,0,0,0
2015,00-0026213,Jamaal Charles,RB,fantasy_points,51,80.1,0,0,0,0,0,0
2015,00-0031166,Seth Roberts,WR,fantasy_points,55,80,0,0,0,0,0,0
2015,00-0027981,Kyle Rudolph,TE,fantasy_points,15,79.5,0,0,0,1,1,1
2015,00-0026189,DeSean Jackson,WR,fantasy_points,56,76.8,0,0,0,0,0,0
2015,00-0028114,Dwayne Harris,WR,fantasy_points,57,76.8,0,0,0,0,0,0
2015,00-0030414,Spencer Ware,RB,fantasy_points,52,76.8,0,0,0,0,0,0
2015,00-0031941,Jamison Crowder,WR,fantasy_points,58,76.6,0,0,0,0,0,0
2015,00-0024466,Marques Colston,WR,fantasy_points,59,76,0,0,0,0,0,0
2015,00-0028067,Julius Thomas,TE,fantasy_points,16,75.5,0,0,0,1,1,1
2015,00-0032144,Melvin Gordon,RB,fantasy_points,53,75.3,0,0,0,0,0,0
2015,00-0032055,Devin Funchess,TE,fantasy_points,17,75.3,0,0,0,1,1,1
2015,00-0026289,Tim Hightower,RB,fantasy_points,54,74.4,0,0,0,0,0,0
2015,00-0023496,Vincent Jackson,WR,fantasy_points,60,74.3,0,0,0,0,0,0
2015,00-0022044,Andre Johnson,WR,fantasy_points,61,74.3,0,0,0,0,0,0
2015,00-0027125,Zach Miller,TE,fantasy_points,18,73.9,0,0,0,1,1,1
2015,00-0027696,Jimmy Graham,TE,fantasy_points,19,72.5,0,0,0,1,1,1
2015,00-0031118,Corey Brown,WR,fantasy_points,62,72.5,0,0,0,0,0,0
2015,00-0022414,Malcom Floyd,WR,fantasy_points,63,72.1,0,0,0,0,0,0
2015,00-0026267,Jacob Tamme,TE,fantasy_points,20,71.7,0,0,0,1,1,1
2015,00-0030431,Robert Woods,WR,fantasy_points,64,71.2,0,0,0,0,0,0
2015,00-0028012,Ryan Mallett,QB,fantasy_points,36,70.94,0,0,0,0,1,1
2015,00-0029275,Ladarius Green,TE,fantasy_points,21,70.9,0,0,0,1,1,1
2015,00-0028112,Charles Clay,TE,fantasy_points,22,70.8,0,0,0,1,1,1
2015,00-0031045,Carlos Hyde,RB,fantasy_points,55,70.3,0,0,0,0,0,0
2015,00-0024313,Owen Daniels,TE,fantasy_points,23,69.7,0,0,0,1,1,1
2015,00-0025399,Marshawn Lynch,RB,fantasy_points,56,69.7,0,0,0,0,0,0
2015,00-0029697,Coby Fleener,TE,fantasy_points,24,69.1,0,0,0,1,1,1
2015,00-0022811,Jerricho Cotchery,WR,fantasy_points,65,68.1,0,0,0,0,0,0
2015,00-0028052,Cecil Shorts,WR,fantasy_points,66,67.94,0,0,0,0,0,0
2015,00-0023465,Heath Miller,TE,fantasy_points,25,67.7,0,0,0,0,1,1
2015,00-0026364,Steve Johnson,WR,fantasy_points,67,67.7,0,0,0,0,0,0
2015,00-0031547,DeVante Parker,WR,fantasy_points,68,67.4,0,0,0,0,0,0
2015,00-0023662,Matt Cassel,QB,fantasy_points,37,66.84,0,0,0,0,0,1
2015,00-0029677,Brandon Weeden,QB,fantasy_points,38,66.42,0,0,0,0,0,1
2015,00-0030992,Crockett Gillmore,TE,fantasy_points,26,65.2,0,0,0,0,1,1
2015,00-0028411,Dontrelle Inman,WR,fantasy_points,69,64.6,0,0,0,0,0,0
2015,00-0027077,Brian Hartline,WR,fantasy_points,70,64.3,0,0,0,0,0,0
2015,00-0030388,Joseph Randle,RB,fantasy_points,57,64.1,0,0,0,0,0,0
2015,00-0031376,Jerick McKinnon,RB,fantasy_points,58,62.4,0,0,0,0,0,0
2015,00-0032004,Will Tye,TE,fantasy_points,27,62.4,0,0,0,0,1,1
2015,00-0030085,Kenny Stills,WR,fantasy_points,71,62,0,0,0,0,0,0
2015,00-0026201,Martellus Bennett,TE,fantasy_points,28,61.9,0,0,0,0,1,1
2015,00-0027651,Dexter McCluster,WR,fantasy_points,72,60.7,0,0,0,0,0,0
2015,00-0029708,Kendall Wright,WR,fantasy_points,73,60.5,0,0,0,0,0,0
2015,00-0026901,Mike Wallace,WR,fantasy_points,74,59.9,0,0,0,0,0,0
2015,00-0030287,Andre Ellington,RB,fantasy_points,59,59.7,0,0,0,0,0,0
2015,00-0030669,Albert Wilson,WR,fantasy_points,75,59.7,0,0,0,0,0,0
2015,00-0029510,Jonathan Grimes,RB,fantasy_points,60,59.5,0,0,0,0,0,0
2015,00-0029632,Mohamed Sanu,WR,fantasy_points,76,58.5,0,0,0,0,0,0
2015,00-0027902,Dez Bryant,WR,fantasy_points,77,58.1,0,0,0,0,0,0
2015,00-0025549,Brent Celek,TE,fantasy_points,29,57.8,0,0,0,0,1,1
2015,00-0031418,Austin Seferian-Jenkins,TE,fantasy_points,30,57.8,0,0,0,0,1,1
2015,00-0030404,Chris Thompson,RB,fantasy_points,61,57.6,0,0,0,0,0,0
2015,00-0028237,Chris Hogan,WR,fantasy_points,78,57.56,0,0,0,0,0,0
2015,00-0031381,Davante Adams,WR,fantasy_points,79,57.5,0,0,0,0,0,0
2015,00-0030801,Brandon Coleman,WR,fantasy_points,80,57.4,0,0,0,0,0,0
2015,00-0023462,Roddy White,WR,fantasy_points,81,56.6,0,0,0,0,0,0
2015,00-0028040,Jordan Cameron,TE,fantasy_points,31,56.6,0,0,0,0,1,1
2015,00-0029438,Chris Polk,RB,fantasy_points,62,56.3,0,0,0,0,0,0
2015,00-0023310,Lance Moore,WR,fantasy_points,82,55.7,0,0,0,0,0,0
2015,00-0031288,AJ McCarron,QB,fantasy_points,39,55.26,0,0,0,0,0,1
2015,00-0026796,Arian Foster,RB,fantasy_points,63,55,0,0,0,0,0,0
2015,00-0030348,Khiry Robinson,RB,fantasy_points,64,53.5,0,0,0,0,0,0
2015,00-0026224,Harry Douglas,WR,fantasy_points,83,52.5,0,0,0,0,0,0
2015,00-0027681,Brandon LaFell,WR,fantasy_points,84,52.4,0,0,0,0,0,0
2015,00-0030047,Marquess Wilson,WR,fantasy_points,85,52.4,0,0,0,0,0,0
2015,00-0028202,Shaun Draughn,RB,fantasy_points,65,50.9,0,0,0,0,0,0
2015,00-0032256,Clive Walford,TE,fantasy_points,32,50.9,0,0,0,0,1,1
2015,00-0028017,Leonard Hankerson,WR,fantasy_points,86,50.7,0,0,0,0,0,0
2015,00-0029239,Brandon Bolden,RB,fantasy_points,66,50.7,0,0,0,0,0,0
2015,00-0030470,Vance McDonald,TE,fantasy_points,33,50.6,0,0,0,0,1,1
2015,00-0025516,Scott Chandler,TE,fantasy_points,34,49.9,0,0,0,0,1,1
2015,00-0030990,Josh Huff,WR,fantasy_points,87,49.2,0,0,0,0,0,0
2015,00-0029738,Darren Fells,TE,fantasy_points,35,49.1,0,0,0,0,1,1
2015,00-0027061,Jared Cook,TE,fantasy_points,36,48.1,0,0,0,0,1,1
2015,00-0027861,C.J. Spiller,RB,fantasy_points,67,47.1,0,0,0,0,0,0
2015,00-0030547,Denard Robinson,RB,fantasy_points,68,47,0,0,0,0,0,0
2015,00-0031273,Cameron Brate,TE,fantasy_points,37,46.8,0,0,0,0,0,1
2015,00-0030450,Quinton Patton,WR,fantasy_points,88,45.9,0,0,0,0,0,0
2015,00-0024204,Fred Jackson,RB,fantasy_points,69,45.7,0,0,0,0,0,0
2015,00-0030433,Mike Gillislee,RB,fantasy_points,70,45.6,0,0,0,0,0,0
2015,00-0031413,Bishop Sankey,RB,fantasy_points,71,45.2,0,0,0,0,0,0
2015,00-0029572,Jarius Wright,WR,fantasy_points,89,45.1,0,0,0,0,0,0
2015,00-0027758,Riley Cooper,WR,fantasy_points,90,44.7,0,0,0,0,0,0
2015,00-0028263,Andre Holmes,WR,fantasy_points,91,44.1,0,0,0,0,0,0
2015,00-0028986,Case Keenum,QB,fantasy_points,40,43.62,0,0,0,0,0,1
2015,00-0026983,Darrius Heyward-Bey,WR,fantasy_points,92,43.4,0,0,0,0,0,0
2015,00-0029614,Chris Givens,WR,fantasy_points,93,43.1,0,0,0,0,0,0
2015,00-0027595,Bryan Walters,WR,fantasy_points,94,42.8,0,0,0,0,0,0
2015,00-0031266,Zach Mettenberger,QB,fantasy_points,41,42.2,0,0,0,0,0,1
2015,00-0032112,J.J. Nelson,WR,fantasy_points,95,41.9,0,0,0,0,0,0
2015,00-0024268,Anthony Fasano,TE,fantasy_points,38,40.9,0,0,0,0,0,1
2015,00-0021678,Tony Romo,QB,fantasy_points,42,40.66,0,0,0,0,0,1
2015,00-0032058,Tevin Coleman,RB,fantasy_points,72,40.6,0,0,0,0,0,0
2015,00-0024221,Vernon Davis,TE,fantasy_points,39,39.5,0,0,0,0,0,1
2015,00-0029415,Keshawn Martin,WR,fantasy_points,96,39.5,0,0,0,0,0,0
2015,00-0029795,Benny Cunningham,RB,fantasy_points,73,39,0,0,0,0,0,0
2015,00-0030526,EJ Manuel,QB,fantasy_points,43,38.84,0,0,0,0,0,1
2015,00-0031068,Ryan Grant,WR,fantasy_points,97,38.8,0,0,0,0,0,0
2015,00-0027003,Donald Brown,RB,fantasy_points,74,37.7,0,0,0,0,0,0
2015,00-0030108,Ryan Griffin,TE,fantasy_points,40,37.1,0,0,0,0,0,1
2015,00-0028903,Garrett Celek,TE,fantasy_points,41,36.6,0,0,0,0,0,1
2015,00-0027985,Lance Kendricks,TE,fantasy_points,42,36.5,0,0,0,0,0,1
2015,00-0030187,Rashad Ross,WR,fantasy_points,98,36.4,0,0,0,0,0,0
2015,00-0030691,Jeremy Butler,WR,fantasy_points,99,36.3,0,0,0,0,0,0
2015,00-0031590,Jay Ajayi,RB,fantasy_points,75,35.7,0,0,0,0,0,0
2015,00-0029319,Josh Bellamy,WR,fantasy_points,100,34.4,0,0,0,0,0,0
2015,00-0031055,Andre Williams,RB,fantasy_points,76,34.4,0,0,0,0,0,0
2015,00-0028838,Larry Donnell,TE,fantasy_points,43,34.3,0,0,0,0,0,1
2015,00-0031560,Jaelen Strong,WR,fantasy_points,101,34.1,0,0,0,0,0,0
2015,00-0030514,Mychal Rivera,TE,fantasy_points,44,34,0,0,0,0,0,1
2015,00-0031057,Ka'Deem Carey,RB,fantasy_points,77,33.8,0,0,0,0,0,0
2015,00-0031391,Tre Mason,RB,fantasy_points,78,33.5,0,0,0,0,0,0
2015,00-0027659,Jimmy Clausen,QB,fantasy_points,44,33.16,0,0,0,0,0,1
2015,00-0029234,Kellen Moore,QB,fantasy_points,45,33.06,0,0,0,0,0,1
2015,00-0025637,Ahmad Bradshaw,RB,fantasy_points,79,32.9,0,0,0,0,0,0
2015,00-0026898,Mark Sanchez,QB,fantasy_points,46,32.84,0,0,0,0,0,1
2015,00-0031558,Maxx Williams,TE,fantasy_points,45,32.8,0,0,0,0,0,1
2015,00-0030521,Justin Hunter,WR,fantasy_points,102,32.4,0,0,0,0,0,0
2015,00-0031549,Nelson Agholor,WR,fantasy_points,103,32.3,0,0,0,0,0,0
2015,00-0032009,Adam Humphries,WR,fantasy_points,104,32,0,0,0,0,0,0
2015,00-0031023,Quincy Enunwa,WR,fantasy_points,105,31.5,0,0,0,0,0,0
2015,00-0026998,Percy Harvin,WR,fantasy_points,106,30.9,0,0,0,0,0,0
2015,00-0020245,Mike Vick,QB,fantasy_points,47,30.74,0,0,0,0,0,1
2015,00-0032208,Phillip Dorsett,WR,fantasy_points,107,30.2,0,0,0,0,0,0
2015,00-0031599,Cameron Artis-Payne,RB,fantasy_points,80,30.1,0,0,0,0,0,0
2015,00-0027816,Marc Mariani,WR,fantasy_points,108,30,0,0,0,0,0,0
2015,00-0026182,Eddie Royal,WR,fantasy_points,109,29.7,0,0,0,0,0,0
2015,00-0031060,De'Anthony Thomas,WR,fantasy_points,110,29.4,0,0,0,0,0,0
2015,00-0031431,Marqise Lee,WR,fantasy_points,111,28.9,0,0,0,0,0,0
2015,00-0023921,Miles Austin,WR,fantasy_points,112,28.4,0,0,0,0,0,0
2015,00-0027873,Jermaine Gresham,TE,fantasy_points,46,28.3,0,0,0,0,0,1
2015,00-0029004,Lance Dunbar,RB,fantasy_points,81,28.2,0,0,0,0,0,0
2015,00-0029205,Travaris Cadet,RB,fantasy_points,82,28.2,0,0,0,0,0,0
2015,00-0029273,Robert Turbin,RB,fantasy_points,83,28.2,0,0,0,0,0,0
2015,00-0029848,Nick Williams,WR,fantasy_points,113,27.9,0,0,0,0,0,0
2015,00-0027918,Andrew Hawkins,WR,fantasy_points,114,27.6,0,0,0,0,0,0
2015,00-0030089,Luke Willson,TE,fantasy_points,47,27.3,0,0,0,0,0,1
2015,00-0032170,Rashad Greene,WR,fantasy_points,115,27.3,0,0,0,0,0,0
2015,00-0028091,Jeremy Kerley,WR,fantasy_points,116,27.2,0,0,0,0,0,0
2015,00-0032200,Ty Montgomery,WR,fantasy_points,117,27,0,0,0,0,0,0
2015,00-0024267,Greg Jennings,WR,fantasy_points,118,26.8,0,0,0,0,0,0
2015,00-0022787,Matt Schaub,QB,fantasy_points,48,26.6,0,0,0,0,0,1
2015,00-0028409,DuJuan Harris,RB,fantasy_points,84,26.6,0,0,0,0,0,0
2015,00-0030432,Christine Michael,RB,fantasy_points,85,25.9,0,0,0,0,0,0
2015,00-0032128,Chris Conley,WR,fantasy_points,119,25.9,0,0,0,0,0,0
2015,00-0030516,Brice Butler,WR,fantasy_points,120,25.8,0,0,0,0,0,0
2015,00-0029104,Jonas Gray,RB,fantasy_points,86,25.2,0,0,0,0,0,0
2015,00-0029033,Griff Whalen,WR,fantasy_points,121,24.5,0,0,0,0,0,0
2015,00-0028198,Matt Asiata,RB,fantasy_points,87,24.4,0,0,0,0,0,0
2015,00-0030860,Orleans Darkwa,RB,fantasy_points,88,24.4,0,0,0,0,0,0
2015,00-0030532,Stedman Bailey,WR,fantasy_points,122,24.2,0,0,0,0,0,0
2015,00-0026225,Craig Stevens,TE,fantasy_points,48,24.1,0,0,0,0,0,1
