season,gsis_id,player_name,position,category,pos_rank,points,finish_3,finish_6,finish_12,finish_24,finish_36,finish_48
2023,00-0034857,Josh Allen,QB,fantasy_points,1,392.64,1,1,1,1,1,1
2023,00-0036389,Jalen Hurts,QB,fantasy_points,2,356.82,1,1,1,1,1,1
2023,00-0033077,Dak Prescott,QB,fantasy_points,3,342.84,1,1,1,1,1,1
2023,00-0034796,Lamar Jackson,QB,fantasy_points,4,331.22,0,1,1,1,1,1
2023,00-0033280,Christian McCaffrey,RB,fantasy_points,1,324.3,1,1,1,1,1,1
2023,00-0036264,Jordan Love,QB,fantasy_points,5,319.06,0,1,1,1,1,1
2023,00-0037834,Brock Purdy,QB,fantasy_points,6,295.6,0,1,1,1,1,1
2023,00-0033106,Jared Goff,QB,fantasy_points,7,289.1,0,0,1,1,1,1
2023,00-0033873,Patrick Mahomes,QB,fantasy_points,8,280.22,0,0,1,1,1,1
2023,00-0034855,Baker Mayfield,QB,fantasy_points,9,274.06,0,0,1,1,1,1
2023,00-0039163,C.J. Stroud,QB,fantasy_points,10,274.02,0,0,1,1,1,1
2023,00-0036212,Tua Tagovailoa,QB,fantasy_points,11,270.36,0,0,1,1,1,1
2023,00-0036358,CeeDee Lamb,WR,fantasy_points,1,268.2,1,1,1,1,1,1
2023,00-0036971,Trevor Lawrence,QB,fantasy_points,12,260.54,0,0,1,1,1,1
2023,00-0033040,Tyreek Hill,WR,fantasy_points,2,257.4,1,1,1,1,1,1
2023,00-0029263,Russell Wilson,QB,fantasy_points,13,256.9,0,0,0,1,1,1
2023,00-0037077,Sam Howell,QB,fantasy_points,14,256.54,0,0,0,1,1,1
2023,00-0026498,Matthew Stafford,QB,fantasy_points,15,243.1,0,0,0,1,1,1
2023,00-0031687,Raheem Mostert,RB,fantasy_points,2,242.7,1,1,1,1,1,1
2023,00-0031280,Derek Carr,QB,fantasy_points,16,241.12,0,0,0,1,1,1
2023,00-0036355,Justin Herbert,QB,fantasy_points,17,233.16,0,0,0,1,1,1
2023,00-0036945,Justin Fields,QB,fantasy_points,18,230.18,0,0,0,1,1,1
2023,00-0030565,Geno Smith,QB,fantasy_points,19,226.26,0,0,0,1,1,1
2023,00-0036973,Travis Etienne,RB,fantasy_points,3,224.4,1,1,1,1,1,1
2023,00-0037840,Kyren Williams,RB,fantasy_points,4,223,0,1,1,1,1,1
2023,00-0032764,Derrick Henry,RB,fantasy_points,5,218.66,0,1,1,1,1,1
2023,00-0033897,Joe Mixon,RB,fantasy_points,6,215,0,1,1,1,1,1
2023,00-0038120,Breece Hall,RB,fantasy_points,7,214.5,0,0,1,1,1,1
2023,00-0036963,Amon-Ra St. Brown,WR,fantasy_points,3,211.9,1,1,1,1,1,1
2023,00-0037256,Rachaad White,RB,fantasy_points,8,203.9,0,0,1,1,1,1
2023,00-0031408,Mike Evans,WR,fantasy_points,4,203.5,0,1,1,1,1,1
2023,00-0033949,Joshua Dobbs,QB,fantasy_points,20,200.66,0,0,0,1,1,1
2023,00-0035289,Gardner Minshew,QB,fantasy_points,21,196.2,0,0,0,1,1,1
2023,00-0039075,Puka Nacua,WR,fantasy_points,5,193.5,0,1,1,1,1,1
2023,00-0035685,David Montgomery,RB,fantasy_points,9,191.2,0,0,1,1,1,1
2023,00-0034827,D.J. Moore,WR,fantasy_points,6,190.5,0,1,1,1,1,1
2023,00-0039139,Jahmyr Gibbs,RB,fantasy_points,10,190.1,0,0,1,1,1,1
2023,00-0037248,James Cook,RB,fantasy_points,11,188.7,0,0,1,1,1,1
2023,00-0038542,Bijan Robinson,RB,fantasy_points,12,188.3,0,0,1,1,1,1
2023,00-0035719,Deebo Samuel,WR,fantasy_points,7,183.7,0,0,1,1,1,1
2023,00-0035676,A.J. Brown,WR,fantasy_points,8,183.6,0,0,1,1,1,1
2023,00-0034844,Saquon Barkley,RB,fantasy_points,13,182.2,0,0,0,1,1,1
2023,00-0036554,Nico Collins,WR,fantasy_points,9,180.4,0,0,1,1,1,1
2023,00-0038122,Desmond Ridder,QB,fantasy_points,22,176.14,0,0,0,1,1,1
2023,00-0034184,Gus Edwards,RB,fantasy_points,14,175,0,0,0,1,1,1
2023,00-0033553,James Conner,RB,fantasy_points,15,174.5,0,0,0,1,1,1
2023,00-0036261,Brandon Aiyuk,WR,fantasy_points,10,174.2,0,0,1,1,1,1
2023,00-0030279,Keenan Allen,WR,fantasy_points,11,170.86,0,0,1,1,1,1
2023,00-0038134,Kenneth Walker,RB,fantasy_points,16,170.4,0,0,0,1,1,1
2023,00-0037197,Isiah Pacheco,RB,fantasy_points,17,169.9,0,0,0,1,1,1
2023,00-0037267,Jerome Ford,RB,fantasy_points,18,169.2,0,0,0,1,1,1
2023,00-0035261,Tony Pollard,RB,fantasy_points,19,167.6,0,0,0,1,1,1
2023,00-0031588,Stefon Diggs,WR,fantasy_points,12,166.8,0,0,1,1,1,1
2023,00-0036893,Najee Harris,RB,fantasy_points,20,166.5,0,0,0,1,1,1
2023,00-0039040,Devon Achane,RB,fantasy_points,21,163.7,0,0,0,1,1,1
2023,00-0036900,Ja'Marr Chase,WR,fantasy_points,13,162.72,0,0,0,1,1,1
2023,00-0031381,Davante Adams,WR,fantasy_points,14,162.4,0,0,0,1,1,1
2023,00-0037746,Brian Robinson,RB,fantasy_points,22,162.1,0,0,0,1,1,1
2023,00-0036275,D'Andre Swift,RB,fantasy_points,23,160.3,0,0,0,1,1,1
2023,00-0035640,DK Metcalf,WR,fantasy_points,15,159.4,0,0,0,1,1,1
2023,00-0033906,Alvin Kamara,RB,fantasy_points,24,158,0,0,0,1,1,1
2023,00-0039150,Bryce Young,QB,fantasy_points,23,156.38,0,0,0,1,1,1
2023,00-0031544,Amari Cooper,WR,fantasy_points,16,155,0,0,0,1,1,1
2023,00-0034837,Calvin Ridley,WR,fantasy_points,17,153.9,0,0,0,1,1,1
2023,00-0039065,Sam LaPorta,TE,fantasy_points,1,153.3,1,1,1,1,1,1
2023,00-0039146,Jayden Reed,WR,fantasy_points,18,153.2,0,0,0,1,1,1
2023,00-0038994,Jordan Addison,WR,fantasy_points,19,151.3,0,0,0,1,1,1
2023,00-0029604,Kirk Cousins,QB,fantasy_points,24,149.74,0,0,0,1,1,1
2023,00-0030564,DeAndre Hopkins,WR,fantasy_points,20,148.6,0,0,0,1,1,1
2023,00-0034960,Jakobi Meyers,WR,fantasy_points,21,147.58,0,0,0,1,1,1
2023,00-0036442,Joe Burrow,QB,fantasy_points,25,147.16,0,0,0,0,1,1
2023,00-0036912,DeVonta Smith,WR,fantasy_points,22,146.6,0,0,0,1,1,1
2023,00-0035228,Kyler Murray,QB,fantasy_points,26,146.36,0,0,0,0,1,1
2023,00-0037247,George Pickens,WR,fantasy_points,23,145.8,0,0,0,1,1,1
2023,00-0037239,Chris Olave,WR,fantasy_points,24,144.3,0,0,0,1,1,1
2023,00-0035700,Josh Jacobs,RB,fantasy_points,25,144.1,0,0,0,0,1,1
2023,00-0036555,Chuba Hubbard,RB,fantasy_points,26,143.5,0,0,0,0,1,1
2023,00-0035100,Jake Browning,QB,fantasy_points,27,143.44,0,0,0,0,1,1
2023,00-0036252,Michael Pittman,WR,fantasy_points,25,143.2,0,0,0,0,1,1
2023,00-0036251,Zack Moss,RB,fantasy_points,27,142.6,0,0,0,0,1,1
2023,00-0033288,George Kittle,TE,fantasy_points,2,138.2,1,1,1,1,1,1
2023,00-0036223,Jonathan Taylor,RB,fantasy_points,28,137.4,0,0,0,0,1,1
2023,00-0035250,Devin Singletary,RB,fantasy_points,29,137.34,0,0,0,0,1,1
2023,00-0037228,Jaylen Warren,RB,fantasy_points,30,135.4,0,0,0,0,1,1
2023,00-0033699,Austin Ekeler,RB,fantasy_points,31,134.4,0,0,0,0,1,1
2023,00-0036322,Justin Jefferson,WR,fantasy_points,26,134.2,0,0,0,0,1,1
2023,00-0039067,Rashee Rice,WR,fantasy_points,27,133.5,0,0,0,0,1,1
2023,00-0036997,Javonte Williams,RB,fantasy_points,32,132.2,0,0,0,0,1,1
2023,00-0034348,Courtland Sutton,WR,fantasy_points,28,131.2,0,0,0,0,1,1
2023,00-0039064,Zay Flowers,WR,fantasy_points,29,129.4,0,0,0,0,1,1
2023,00-0030035,Adam Thielen,WR,fantasy_points,30,128,0,0,0,0,1,1
2023,00-0036613,Jaylen Waddle,WR,fantasy_points,31,126.6,0,0,0,0,1,1
2023,00-0030506,Travis Kelce,TE,fantasy_points,3,126.4,1,1,1,1,1,1
2023,00-0033921,Chris Godwin,WR,fantasy_points,32,126.2,0,0,0,0,1,1
2023,00-0038579,Aidan O'Connell,QB,fantasy_points,28,125.82,0,0,0,0,1,1
2023,00-0035659,Terry McLaurin,WR,fantasy_points,33,124.2,0,0,0,0,1,1
2023,00-0035229,T.J. Hockenson,TE,fantasy_points,4,124,0,1,1,1,1,1
2023,00-0033045,Ezekiel Elliott,RB,fantasy_points,33,123.5,0,0,0,0,1,1
2023,00-0032211,Tyler Lockett,WR,fantasy_points,34,123.4,0,0,0,0,1,1
2023,00-0033885,David Njoku,TE,fantasy_points,5,120.2,0,1,1,1,1,1
2023,00-0037013,Zach Wilson,QB,fantasy_points,29,119.94,0,0,0,0,1,1
2023,00-0037263,Tyler Allgeier,RB,fantasy_points,34,119.6,0,0,0,0,1,1
2023,00-0031236,Brandin Cooks,WR,fantasy_points,35,119.2,0,0,0,0,1,1
2023,00-0037740,Garrett Wilson,WR,fantasy_points,36,118.2,0,0,0,0,1,1
2023,00-0038977,Tank Dell,WR,fantasy_points,37,118,0,0,0,0,0,1
2023,00-0036196,Gabe Davis,WR,fantasy_points,38,116.4,0,0,0,0,0,1
2023,00-0033881,Evan Engram,TE,fantasy_points,6,116.3,0,1,1,1,1,1
2023,00-0037816,Romeo Doubs,WR,fantasy_points,39,115.4,0,0,0,0,0,1
2023,00-0037545,Rashid Shaheed,WR,fantasy_points,40,111.6,0,0,0,0,0,1
2023,00-0033357,Taysom Hill,QB,fantasy_points,30,110.52,0,0,0,0,1,1
2023,00-0038102,Kenny Pickett,QB,fantasy_points,31,110.2,0,0,0,0,1,1
2023,00-0036290,Cole Kmet,TE,fantasy_points,7,108.1,0,0,1,1,1,1
2023,00-0036875,Rhamondre Stevenson,RB,fantasy_points,35,107.7,0,0,0,0,1,1
2023,00-0036972,Mac Jones,QB,fantasy_points,32,106.4,0,0,0,0,1,1
2023,00-0038041,Jake Ferguson,TE,fantasy_points,8,106.1,0,0,1,1,1,1
2023,00-0033908,Cooper Kupp,WR,fantasy_points,41,105.4,0,0,0,0,0,1
2023,00-0037238,Drake London,WR,fantasy_points,42,105.38,0,0,0,0,0,1
2023,00-0033293,Aaron Jones,RB,fantasy_points,36,104.9,0,0,0,0,1,1
2023,00-0033923,Kareem Hunt,RB,fantasy_points,37,103.5,0,0,0,0,0,1
2023,00-0034972,Alexander Mattison,RB,fantasy_points,38,103.2,0,0,0,0,0,1
2023,00-0039152,Will Levis,QB,fantasy_points,33,102.02,0,0,0,0,1,1
2023,00-0039032,Tyjae Spears,RB,fantasy_points,39,101.8,0,0,0,0,0,1
2023,00-0035216,Diontae Johnson,WR,fantasy_points,43,101.7,0,0,0,0,0,1
2023,00-0035535,Darius Slayton,WR,fantasy_points,44,101,0,0,0,0,0,1
2023,00-0026158,Joe Flacco,QB,fantasy_points,34,100.84,0,0,0,0,1,1
2023,00-0037744,Trey McBride,TE,fantasy_points,9,100.5,0,0,1,1,1,1
2023,00-0036265,A.J. Dillon,RB,fantasy_points,40,95.6,0,0,0,0,0,1
2023,00-0036410,Tee Higgins,WR,fantasy_points,45,95.6,0,0,0,0,0,1
2023,00-0033282,Curtis Samuel,WR,fantasy_points,46,95.2,0,0,0,0,0,1
2023,00-0038476,Tommy DeVito,QB,fantasy_points,35,93.54,0,0,0,0,1,1
2023,00-0034775,Christian Kirk,WR,fantasy_points,47,93.26,0,0,0,0,0,1
2023,00-0036906,Khalil Herbert,RB,fantasy_points,41,92.5,0,0,0,0,0,1
2023,00-0034383,Dalton Schultz,TE,fantasy_points,10,91.5,0,0,1,1,1,1
2023,00-0034753,Mark Andrews,TE,fantasy_points,11,90.4,0,0,1,1,1,1
2023,00-0038997,Josh Downs,WR,fantasy_points,48,89.1,0,0,0,0,0,1
2023,00-0033943,Josh Reynolds,WR,fantasy_points,49,88.8,0,0,0,0,0,0
2023,00-0036407,Jerry Jeudy,WR,fantasy_points,50,87.8,0,0,0,0,0,0
2023,00-0028118,Tyrod Taylor,QB,fantasy_points,36,87.34,0,0,0,0,1,1
2023,00-0038543,Jaxon Smith-Njigba,WR,fantasy_points,51,86.8,0,0,0,0,0,0
2023,00-0033537,Deshaun Watson,QB,fantasy_points,37,86.8,0,0,0,0,0,1
2023,00-0036970,Kyle Pitts,TE,fantasy_points,12,84.3,0,0,1,1,1,1
2023,00-0035662,Marquise Brown,WR,fantasy_points,52,83.7,0,0,0,0,0,0
2023,00-0034975,Justice Hill,RB,fantasy_points,42,81.3,0,0,0,0,0,1
2023,00-0038393,Dontayvion Wicks,WR,fantasy_points,53,80.76,0,0,0,0,0,0
2023,00-0034777,D.J. Chark,WR,fantasy_points,54,80.5,0,0,0,0,0,0
2023,00-0033925,D'Onta Foreman,RB,fantasy_points,43,80.2,0,0,0,0,0,1
2023,00-0029701,Ryan Tannehill,QB,fantasy_points,38,80.04,0,0,0,0,0,1
2023,00-0037276,Ty Chandler,RB,fantasy_points,44,80,0,0,0,0,0,1
2023,00-0036328,Antonio Gibson,RB,fantasy_points,45,79.4,0,0,0,0,0,1
2023,00-0033090,Hunter Henry,TE,fantasy_points,13,77.9,0,0,0,1,1,1
2023,00-0033009,Tyler Boyd,WR,fantasy_points,55,77.8,0,0,0,0,0,0
2023,00-0034351,Dallas Goedert,TE,fantasy_points,14,77.3,0,0,0,1,1,1
2023,00-0038933,Dalton Kincaid,TE,fantasy_points,15,77.3,0,0,0,1,1,1
2023,00-0038559,Michael Wilson,WR,fantasy_points,56,76.5,0,0,0,0,0,0
2023,00-0037741,Jahan Dotson,WR,fantasy_points,57,75.8,0,0,0,0,0,0
2023,00-0038794,Jaleel McLaughlin,RB,fantasy_points,46,75,0,0,0,0,0,1
2023,00-0036139,Rico Dowdle,RB,fantasy_points,47,74.5,0,0,0,0,0,1
2023,00-0033858,Jonnu Smith,TE,fantasy_points,16,74.2,0,0,0,1,1,1
2023,00-0037261,Khalil Shakir,WR,fantasy_points,58,74.1,0,0,0,0,0,0
2023,00-0036849,Tutu Atwell,WR,fantasy_points,59,73.4,0,0,0,0,0,0
2023,00-0038124,Christian Watson,WR,fantasy_points,60,73.3,0,0,0,0,0,0
2023,00-0038117,Wan'Dale Robinson,WR,fantasy_points,61,73.2,0,0,0,0,0,0
2023,00-0036980,Elijah Moore,WR,fantasy_points,62,73.1,0,0,0,0,0,0
2023,00-0039165,Zach Charbonnet,RB,fantasy_points,48,73.1,0,0,0,0,0,1
2023,00-0039164,Anthony Richardson,QB,fantasy_points,39,72.68,0,0,0,0,0,1
2023,00-0031235,Odell Beckham,WR,fantasy_points,63,72.5,0,0,0,0,0,0
2023,00-0036345,K.J. Osborn,WR,fantasy_points,64,72,0,0,0,0,0,0
2023,00-0031260,Logan Thomas,TE,fantasy_points,17,71.8,0,0,0,1,1,1
2023,00-0033526,Samaje Perine,RB,fantasy_points,49,71.3,0,0,0,0,0,0
2023,00-0037838,Isaiah Likely,TE,fantasy_points,18,71.1,0,0,0,1,1,1
2023,00-0037258,Dameon Pierce,RB,fantasy_points,50,69.7,0,0,0,0,0,0
2023,00-0038129,Cade Otton,TE,fantasy_points,19,69.5,0,0,0,1,1,1
2023,00-0038108,Bailey Zappe,QB,fantasy_points,40,69.18,0,0,0,0,0,1
2023,00-0036988,Josh Palmer,WR,fantasy_points,65,68.7,0,0,0,0,0,0
2023,00-0033591,Noah Brown,WR,fantasy_points,66,68.6,0,0,0,0,0,0
2023,00-0039021,Roschon Johnson,RB,fantasy_points,51,68.1,0,0,0,0,0,0
2023,00-0035282,Easton Stick,QB,fantasy_points,41,67.56,0,0,0,0,0,1
2023,00-0036919,Kenneth Gainwell,RB,fantasy_points,52,67.38,0,0,0,0,0,0
2023,00-0033319,Nick Mullens,QB,fantasy_points,42,66.74,0,0,0,0,0,1
2023,00-0031800,Taylor Heinicke,QB,fantasy_points,43,66,0,0,0,0,0,1
2023,00-0030513,Latavius Murray,RB,fantasy_points,53,65.9,0,0,0,0,0,0
2023,00-0036936,Rondale Moore,WR,fantasy_points,67,65,0,0,0,0,0,0
2023,00-0031345,Jimmy Garoppolo,QB,fantasy_points,44,64.1,0,0,0,0,0,1
2023,00-0037664,Alec Pierce,WR,fantasy_points,68,63.4,0,0,0,0,0,0
2023,00-0033307,Kendrick Bourne,WR,fantasy_points,69,63,0,0,0,0,0,0
2023,00-0032464,Kalif Raymond,WR,fantasy_points,70,62.4,0,0,0,0,0,0
2023,00-0031549,Nelson Agholor,WR,fantasy_points,71,62.1,0,0,0,0,0,0
2023,00-0034270,Tyler Conklin,TE,fantasy_points,20,62.1,0,0,0,1,1,1
2023,00-0034386,Justin Watson,WR,fantasy_points,72,62,0,0,0,0,0,0
2023,00-0033110,Tyler Higbee,TE,fantasy_points,21,61.5,0,0,0,1,1,1
2023,00-0032775,Demarcus Robinson,WR,fantasy_points,73,61.4,0,0,0,0,0,0
2023,00-0031610,Darren Waller,TE,fantasy_points,22,61.2,0,0,0,1,1,1
2023,00-0038454,Keaton Mitchell,RB,fantasy_points,54,60.9,0,0,0,0,0,0
2023,00-0036040,Juwan Johnson,TE,fantasy_points,23,60.8,0,0,0,1,1,1
2023,00-0035243,Miles Sanders,RB,fantasy_points,55,60.6,0,0,0,0,0,0
2023,00-0033895,Gerald Everett,TE,fantasy_points,24,60.1,0,0,0,1,1,1
2023,00-0037809,Chigoziem Okonkwo,TE,fantasy_points,25,59.4,0,0,0,0,1,1
2023,00-0031376,Jerick McKinnon,RB,fantasy_points,56,59.36,0,0,0,0,0,0
2023,00-0038040,Zamir White,RB,fantasy_points,57,58.9,0,0,0,0,0,0
2023,00-0038621,Demario Douglas,WR,fantasy_points,74,58.2,0,0,0,0,0,0
2023,00-0036182,Nick Westbrook-Ikhine,WR,fantasy_points,75,57,0,0,0,0,0,0
2023,00-0035710,Daniel Jones,QB,fantasy_points,45,56.96,0,0,0,0,0,1
2023,00-0039052,Trey Palmer,WR,fantasy_points,76,56.7,0,0,0,0,0,0
2023,00-0037240,Jameson Williams,WR,fantasy_points,77,56.3,0,0,0,0,0,0
2023,00-0038544,Quentin Johnston,WR,fantasy_points,78,56,0,0,0,0,0,0
2023,00-0037382,Brandon Johnson,WR,fantasy_points,79,54.4,0,0,0,0,0,0
2023,00-0034764,Michael Gallup,WR,fantasy_points,80,53.8,0,0,0,0,0,0
2023,00-0036370,Joshua Kelley,RB,fantasy_points,58,53.7,0,0,0,0,0,0
2023,00-0038416,Tyson Bagent,QB,fantasy_points,46,53.26,0,0,0,0,0,1
2023,00-0036360,Clyde Edwards-Helaire,RB,fantasy_points,59,53.1,0,0,0,0,0,0
2023,00-0038563,Tre Tucker,WR,fantasy_points,81,52.8,0,0,0,0,0,0
2023,00-0038976,Marvin Mims,WR,fantasy_points,82,52.7,0,0,0,0,0,0
2023,00-0035329,Donald Parham,TE,fantasy_points,26,52.5,0,0,0,0,1,1
2023,00-0038705,Emari Demercado,RB,fantasy_points,60,52.3,0,0,0,0,0,0
2023,00-0032765,Michael Thomas,WR,fantasy_points,83,50.8,0,0,0,0,0,0
2023,00-0030431,Robert Woods,WR,fantasy_points,84,49.3,0,0,0,0,0,0
2023,00-0033869,Mitchell Trubisky,QB,fantasy_points,47,48.68,0,0,0,0,0,1
2023,00-0038612,A.T. Perry,WR,fantasy_points,85,48.6,0,0,0,0,0,0
2023,00-0036309,Darnell Mooney,WR,fantasy_points,86,47.9,0,0,0,0,0,0
2023,00-0037801,Kavontae Turpin,WR,fantasy_points,87,47.7,0,0,0,0,0,0
2023,00-0034418,Cedrick Wilson,WR,fantasy_points,88,47.6,0,0,0,0,0,0
2023,00-0038996,Tucker Kraft,TE,fantasy_points,27,47.5,0,0,0,0,1,1
2023,00-0032398,Chris Moore,WR,fantasy_points,89,46.3,0,0,0,0,0,0
2023,00-0034838,Royce Freeman,RB,fantasy_points,61,45.2,0,0,0,0,0,0
2023,00-0036894,Pat Freiermuth,TE,fantasy_points,28,44.8,0,0,0,0,1,1
2023,00-0036550,Rashod Bateman,WR,fantasy_points,90,44.5,0,0,0,0,0,0
2023,00-0039066,Michael Mayer,TE,fantasy_points,29,44.4,0,0,0,0,1,1
2023,00-0033891,Zay Jones,WR,fantasy_points,91,44.1,0,0,0,0,0,0
2023,00-0036876,Kylen Granson,TE,fantasy_points,30,43,0,0,0,0,1,1
2023,00-0033948,Jamaal Williams,RB,fantasy_points,62,42.8,0,0,0,0,0,0
2023,00-0036637,Noah Gray,TE,fantasy_points,31,42.6,0,0,0,0,1,1
2023,00-0039062,Jonathan Mingo,WR,fantasy_points,92,41.8,0,0,0,0,0,0
2023,00-0037525,Jordan Mason,RB,fantasy_points,63,41.7,0,0,0,0,0,0
2023,00-0038496,Xavier Gipson,WR,fantasy_points,93,41.7,0,0,0,0,0,0
2023,00-0036567,Elijah Mitchell,RB,fantasy_points,64,41.5,0,0,0,0,0,0
2023,00-0035644,Noah Fant,TE,fantasy_points,32,41.4,0,0,0,0,1,1
2023,00-0034613,Tanner Hudson,TE,fantasy_points,33,41.2,0,0,0,0,1,1
2023,00-0039144,Luke Musgrave,TE,fantasy_points,34,41.2,0,0,0,0,1,1
2023,00-0035500,Greg Dortch,WR,fantasy_points,94,40.5,0,0,0,0,0,0
2023,00-0034646,Brandon Powell,WR,fantasy_points,95,40.1,0,0,0,0,0,0
2023,00-0034771,Mason Rudolph,QB,fantasy_points,48,39.56,0,0,0,0,0,1
2023,00-0038597,Chase Brown,RB,fantasy_points,65,39.5,0,0,0,0,0,0
2023,00-0031547,DeVante Parker,WR,fantasy_points,96,39.4,0,0,0,0,0,0
2023,00-0036165,Isaiah Hodgins,WR,fantasy_points,97,39,0,0,0,0,0,0
2023,00-0037666,Jalen Tolbert,WR,fantasy_points,98,38.8,0,0,0,0,0,0
2023,00-0036422,Adam Trautman,TE,fantasy_points,35,38.4,0,0,0,0,1,1
2023,00-0038752,Jake Bobo,WR,fantasy_points,99,37.9,0,0,0,0,0,0
2023,00-0038098,Pierre Strong,RB,fantasy_points,66,37.8,0,0,0,0,0,0
2023,00-0035341,Trenton Irwin,WR,fantasy_points,100,37.6,0,0,0,0,0,0
2023,00-0037005,Tommy Tremble,TE,fantasy_points,36,37.4,0,0,0,0,1,1
2023,00-0038938,Jalin Hyatt,WR,fantasy_points,101,37.3,0,0,0,0,0,0
2023,00-0034521,Allen Lazard,WR,fantasy_points,102,37.1,0,0,0,0,0,0
2023,00-0036244,Colby Parkinson,TE,fantasy_points,37,36.7,0,0,0,0,0,1
2023,00-0034798,Durham Smythe,TE,fantasy_points,38,36.6,0,0,0,0,0,1
2023,00-0034829,Mike Gesicki,TE,fantasy_points,39,36.4,0,0,0,0,0,1
2023,00-0033217,Mo Alie-Cox,TE,fantasy_points,40,36.1,0,0,0,0,0,1
2023,00-0038611,Chris Rodriguez,RB,fantasy_points,67,35.9,0,0,0,0,0,0
2023,00-0036414,Cam Akers,RB,fantasy_points,68,35.7,0,0,0,0,0,0
2023,00-0037837,Calvin Austin,WR,fantasy_points,103,35.7,0,0,0,0,0,0
2023,00-0038619,Andrei Iosivas,WR,fantasy_points,104,35.6,0,0,0,0,0,0
2023,00-0034272,Marquez Valdes-Scantling,WR,fantasy_points,105,35.5,0,0,0,0,0,0
2023,00-0036924,Michael Carter,RB,fantasy_points,69,34.8,0,0,0,0,0,0
2023,00-0037257,David Bell,WR,fantasy_points,106,34.7,0,0,0,0,0,0
2023,00-0035406,Lil'Jordan Humphrey,WR,fantasy_points,107,34.2,0,0,0,0,0,0
2023,00-0036556,Brevin Jordan,TE,fantasy_points,41,33.9,0,0,0,0,0,1
2023,00-0035664,Darrell Henderson,RB,fantasy_points,70,33.5,0,0,0,0,0,0
2023,00-0038551,Kendre Miller,RB,fantasy_points,71,33.3,0,0,0,0,0,0
2023,00-0038090,Skyy Moore,WR,fantasy_points,108,32.7,0,0,0,0,0,0
2023,00-0035689,Dawson Knox,TE,fantasy_points,42,32.6,0,0,0,0,0,1
2023,00-0036259,Jauan Jennings,WR,fantasy_points,109,32.5,0,0,0,0,0,0
2023,00-0033857,JuJu Smith-Schuster,WR,fantasy_points,110,32,0,0,0,0,0,0
2023,00-0035249,Josh Oliver,TE,fantasy_points,43,31.3,0,0,0,0,0,1
2023,00-0033536,Mike Williams,WR,fantasy_points,111,31.2,0,0,0,0,0,0
2023,00-0034419,Braxton Berrios,WR,fantasy_points,112,30.9,0,0,0,0,0,0
2023,00-0033308,Matt Breida,RB,fantasy_points,72,29.9,0,0,0,0,0,0
2023,00-0037091,Bo Melton,WR,fantasy_points,113,29.9,0,0,0,0,0,0
2023,00-0032543,Alex Erickson,WR,fantasy_points,114,29.2,0,0,0,0,0,0
2023,00-0035704,Drew Lock,QB,fantasy_points,49,29.12,0,0,0,0,0,0
2023,00-0035208,Olamide Zaccheaus,WR,fantasy_points,115,28.4,0,0,0,0,0,0
2023,00-0035631,Drew Sample,TE,fantasy_points,44,28.3,0,0,0,0,0,1
2023,00-0035298,Scott Miller,WR,fantasy_points,116,28.1,0,0,0,0,0,0
2023,00-0031428,Allen Robinson,WR,fantasy_points,117,28,0,0,0,0,0,0
2023,00-0030578,Cordarrelle Patterson,RB,fantasy_points,73,27.9,0,0,0,0,0,0
2023,00-0027696,Jimmy Graham,TE,fantasy_points,45,27.9,0,0,0,0,0,1
2023,00-0034115,Jeffery Wilson,RB,fantasy_points,74,27.3,0,0,0,0,0,0
2023,00-0035215,Deonte Harty,WR,fantasy_points,118,27,0,0,0,0,0,0
2023,00-0032156,Trevor Siemian,QB,fantasy_points,50,26.96,0,0,0,0,0,0
2023,00-0036020,Salvon Ahmed,RB,fantasy_points,75,26.9,0,0,0,0,0,0
2023,00-0037292,Andrew Ogletree,TE,fantasy_points,46,26.7,0,0,0,0,0,1
2023,00-0035264,Jarrett Stidham,QB,fantasy_points,51,26.64,0,0,0,0,0,0
2023,00-0035567,Craig Reynolds,RB,fantasy_points,76,26.6,0,0,0,0,0,0
2023,00-0033572,Jamal Agnew,WR,fantasy_points,119,26.3,0,0,0,0,0,0
2023,00-0032950,Carson Wentz,QB,fantasy_points,52,26.12,0,0,0,0,0,0
2023,00-0036913,Kadarius Toney,WR,fantasy_points,120,26,0,0,0,0,0,0
2023,00-0034681,Chase Edmonds,RB,fantasy_points,77,25.7,0,0,0,0,0,0
2023,00-0035993,Tyler Huntley,QB,fantasy_points,53,25.62,0,0,0,0,0,0
2023,00-0038115,Daniel Bellinger,TE,fantasy_points,47,25.5,0,0,0,0,0,1
2023,00-0035537,Ty Johnson,RB,fantasy_points,78,25.4,0,0,0,0,0,0
2023,00-0027944,Julio Jones,WR,fantasy_points,121,25.4,0,0,0,0,0,0
2023,00-0034981,Foster Moreau,TE,fantasy_points,48,25.3,0,0,0,0,0,1
2023,00-0033893,Dalvin Cook,RB,fantasy_points,79,25.2,0,0,0,0,0,0
2023,00-0035860,Tony Jones,RB,fantasy_points,80,25.2,0,0,0,0,0,0
2023,00-0033555,Mack Hollins,WR,fantasy_points,122,25.1,0,0,0,0,0,0
2023,00-0036232,Harrison Bryant,TE,fantasy_points,49,24.9,0,0,0,0,0,0
2023,00-0033439,Pharaoh Brown,TE,fantasy_points,50,24.8,0,0,0,0,0,0
2023,00-0035628,D'Ernest Johnson,RB,fantasy_points,81,24.8,0,0,0,0,0,0
