player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Corey Peters,5607,DI,ARZ,1,0,1,,0,0,1,59.7,57.7,76.0,56.3,61.8,68.7,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,31,31,1,26,0,4,0,0,21,9,0,1,2,0,0,0,0,0,
Al Woods,5646,DI,SEA,1,0,0,,0,0,29,,53.2,0.0,52.0,70.6,65.9,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,28,28,22,6,0,0,0,0,17,11,0,1,1,0,0,0,0,0,
Von Miller,6154,ED,LA,1,0,0,,0,0,26,64.2,77.9,78.8,68.6,74.7,75.4,1,1,0,,0.0,0,0,0,0.0,0,2,0,0,6,59,56,0,0,56,0,0,3,30,23,3,4,3,0,4,0,0,0,
Patrick Peterson,6157,CB,MIN,1,0,0,0.0,0,0,18,63.9,57.7,76.8,,39.9,44.1,0,0,0,,20.0,1,0,0,39.6,0,0,14,58,46,75,0,0,0,0,0,0,75,0,29,3,1,4,3,0,0,0,0,
Robert Quinn,6166,ED,CHI,1,0,0,,0,1,6,,80.8,76.5,91.7,46.3,72.8,1,1,0,,,0,0,0,0.0,0,1,0,0,0,42,41,0,0,40,1,0,1,15,27,1,1,0,0,3,0,0,0,
Ryan Kerrigan,6168,ED,PHI,1,0,0,,0,0,24,,45.9,75.3,52.1,53.9,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,14,14,0,0,14,0,0,0,10,4,0,0,0,0,0,0,0,0,
Cameron Jordan,6176,ED,NO,1,1,0,,0,0,20,60.0,79.8,0.8,73.5,79.7,76.6,0,0,0,,0.0,0,0,1,0.0,0,4,0,0,1,48,48,0,1,45,2,0,0,30,17,0,6,4,0,4,0,0,0,
Jimmy Smith,6179,CB,BLT,1,0,0,0.0,0,0,3,66.2,70.6,78.4,,80.7,37.9,0,0,0,,25.0,1,0,0,39.6,0,0,3,52,37,58,0,0,0,0,0,0,58,0,21,3,3,3,2,0,0,0,0,
Cameron Heyward,6183,DI,PIT,1,0,1,,0,0,25,,89.3,77.3,86.2,69.2,70.6,1,5,0,,0.0,0,0,0,0.0,0,1,0,0,0,52,52,0,37,2,13,0,0,34,18,0,2,3,0,7,0,0,0,
Justin Houston,6222,ED,BLT,1,1,0,,0,0,3,61.0,56.2,77.6,54.2,59.0,36.0,0,2,0,,33.3,1,0,0,0.0,0,0,0,0,2,34,34,0,0,34,0,0,0,20,12,0,0,1,0,2,0,0,0,
K.J. Wright,6251,LB,LV,1,2,0,50.0,0,0,23,73.1,76.4,72.5,,67.8,75.4,0,0,0,7,0.0,0,0,0,58.3,1,0,18,3,13,27,6,0,0,6,0,0,21,0,14,0,0,0,2,0,0,7,5,7.0
Buster Skrine,6289,CB,TEN,1,0,0,100.0,0,0,31,60.6,61.2,74.0,,60.0,72.5,0,0,0,6,0.0,0,0,0,91.7,1,0,0,5,20,25,0,0,0,0,0,0,25,0,5,20,0,1,1,0,0,6,1,6.0
Lawrence Guy,6385,DI,NE,1,0,0,,0,0,19,,56.9,74.4,53.6,60.7,69.9,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,17,17,0,7,3,7,0,0,11,6,0,2,3,0,0,0,0,0,
Malcolm Smith,6394,LB,CLV,1,1,0,100.0,0,0,8,72.9,62.7,75.2,,48.1,42.1,0,0,0,4,20.0,1,0,0,79.2,3,0,17,1,13,29,7,0,0,7,0,0,22,0,16,4,3,3,3,0,0,5,7,1.7
Chris Harris Jr.,6457,CB,LAC,1,0,0,50.0,0,0,27,46.3,42.3,74.6,,44.1,29.4,0,0,0,11,33.3,1,0,0,56.3,2,0,4,3,28,39,0,0,0,0,0,7,39,0,11,25,1,2,4,0,0,12,17,6.0
Josh Bynes,6503,LB,BLT,1,1,0,100.0,0,0,3,53.1,52.6,76.2,59.4,57.9,33.5,0,0,0,10,22.2,2,0,0,91.7,2,0,39,0,21,41,0,0,0,0,0,0,41,1,19,2,2,6,2,0,0,12,2,6.0
Mario Addison,6558,ED,BUF,1,0,0,,0,0,4,60.0,71.6,78.8,66.6,66.0,27.8,0,1,0,,100.0,2,0,0,0.0,0,1,0,0,1,28,28,0,0,28,0,0,0,17,10,0,1,0,0,2,0,0,0,
Fletcher Cox,7018,DI,PHI,1,1,0,,0,0,24,,49.0,0.0,59.7,52.2,36.3,0,3,0,,25.0,1,0,1,0.0,0,1,2,0,0,52,50,1,30,2,17,0,2,35,17,0,0,2,0,4,0,0,0,
Bruce Irvin,7021,ED,CHI,1,0,0,,0,0,6,,41.0,77.5,60.6,36.3,72.0,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,0,36,35,0,0,35,0,0,1,13,23,0,1,1,0,0,0,0,0,
Melvin Ingram III,7024,ED,KC,1,0,0,,0,0,16,77.7,68.0,78.2,58.4,64.5,69.9,2,2,0,,0.0,0,0,0,0.0,0,0,0,0,2,49,49,0,0,49,0,0,0,39,8,0,1,1,0,4,0,0,0,
Chandler Jones,7027,ED,ARZ,1,0,0,,0,1,1,60.7,78.8,77.6,71.0,72.7,72.8,1,4,0,,0.0,0,0,0,0.0,0,0,0,0,2,56,56,0,0,56,0,0,0,43,11,0,2,2,0,5,0,0,0,
Dont'a Hightower,7030,LB,NE,1,0,0,,0,0,19,65.8,70.8,72.5,69.9,60.6,73.1,0,0,0,,0.0,0,0,0,0.0,0,1,5,0,7,14,7,0,0,7,0,0,7,2,5,2,2,1,0,1,0,0,0,
Jackrabbit Jenkins,7043,CB,TEN,1,0,0,30.0,0,0,31,49.3,51.7,75.6,,64.5,78.1,0,0,0,11,0.0,0,0,0,39.6,3,0,8,45,42,54,0,0,0,0,0,0,54,0,12,1,1,4,10,0,0,20,6,6.7
Bobby Wagner,7050,LB,SEA,1,0,0,100.0,0,0,29,60.0,61.0,61.7,,,,0,0,0,6,,0,0,0,91.7,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,9,6.0
Casey Hayward Jr.,7064,CB,LV,1,0,0,33.3,0,0,23,73.3,68.3,78.3,,46.6,29.6,0,0,0,3,33.3,1,1,0,42.4,1,0,0,58,32,58,0,0,0,0,0,0,58,0,26,0,1,2,3,0,0,3,6,3.0
Demario Davis,7079,LB,NO,1,3,0,50.0,0,0,20,74.6,73.0,78.8,57.5,64.3,77.7,0,0,0,3,0.0,0,0,0,56.3,1,0,43,0,29,61,14,0,0,14,0,1,47,7,25,3,0,2,2,0,0,3,-2,3.0
Akiem Hicks,7090,DI,CHI,1,0,0,,0,0,6,,59.2,76.5,65.6,55.4,28.4,0,1,0,,33.3,1,0,0,0.0,0,0,0,0,0,35,35,1,13,1,20,0,0,10,25,0,2,2,0,1,0,0,0,
Rodney McLeod,7271,S,PHI,1,1,0,50.0,0,0,24,65.5,65.9,78.3,,56.7,83.1,0,0,1,16,0.0,0,0,0,37.5,1,0,5,0,40,57,1,0,0,1,0,46,56,0,17,5,0,4,2,0,0,16,1,16.0
Michael Thomas,7279,S,CIN,1,0,0,,0,0,7,62.2,62.8,64.6,,,75.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,
Tashaun Gipson Sr.,7288,S,CHI,1,1,0,,0,0,6,70.8,74.1,72.0,,66.7,79.2,0,0,1,,0.0,0,0,0,0.0,0,0,14,0,12,43,0,0,0,0,0,25,43,0,31,4,1,2,0,0,0,0,0,
Harrison Smith,7641,S,MIN,1,2,0,50.0,0,0,18,63.6,62.5,76.0,55.2,59.1,58.4,0,0,0,12,22.2,2,0,0,68.8,1,0,27,1,41,75,5,0,0,5,0,15,70,5,29,27,0,5,2,0,0,12,11,12.0
Malik Jackson,7647,DI,CLV,1,0,0,,0,0,8,,48.2,75.8,52.6,51.7,,0,1,0,,,0,0,0,0.0,0,0,1,0,0,33,32,0,14,0,18,0,1,27,6,0,0,0,0,1,0,0,0,
Josh Norman,7649,CB,SF,1,0,0,50.0,0,0,28,56.3,58.4,77.4,,64.4,,0,0,0,15,,0,0,1,75.0,1,0,2,44,25,46,0,0,0,0,0,0,46,0,21,0,0,0,2,0,0,15,0,15.0
Justin Bethel,7654,CB,NE,1,0,0,100.0,1,0,19,40.7,41.6,70.1,,60.0,72.8,0,0,0,16,0.0,0,0,1,118.8,1,0,1,7,5,8,0,0,0,0,0,0,8,0,3,0,0,1,1,0,0,16,3,16.0
Sheldon Richardson,7794,DI,MIN,1,0,0,,0,0,18,,71.2,80.2,63.3,69.8,71.5,2,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,50,50,0,3,37,10,0,0,32,18,0,1,3,0,3,0,0,0,
Star Lotulelei,7795,DI,BUF,1,0,0,,0,0,4,,27.7,75.3,62.9,26.9,,0,1,0,,,0,0,0,0.0,0,0,0,0,0,18,18,7,9,0,2,0,0,9,9,0,0,0,0,1,0,0,0,
Desmond Trufant,7803,CB,LV,1,0,0,0.0,0,0,23,50.3,56.8,73.7,,71.2,75.4,0,0,0,,0.0,0,0,0,39.6,0,0,7,27,17,34,0,0,0,0,0,0,34,0,17,0,1,1,1,0,0,0,0,
Xavier Rhodes,7806,CB,IND,1,0,0,66.7,0,0,14,78.6,73.5,76.2,,50.7,75.4,0,0,0,13,0.0,0,1,0,79.9,2,0,1,29,17,32,0,0,0,0,0,0,32,0,15,2,1,2,3,0,0,16,7,8.0
Alec Ogletree,7811,LB,CHI,1,0,0,100.0,0,0,6,35.7,35.6,76.8,58.5,48.2,81.1,0,0,0,12,0.0,0,0,1,116.7,1,0,41,0,11,48,3,0,0,3,0,0,45,1,36,4,3,7,1,0,0,12,14,12.0
Darius Slay,7817,CB,PHI,1,0,0,100.0,0,0,24,55.9,52.8,78.4,,39.0,76.8,0,0,0,25,0.0,0,0,0,118.8,3,0,1,61,44,63,0,0,0,0,0,1,63,0,19,0,0,3,3,0,0,45,13,15.0
Kevin Minter,7826,LB,TB,1,2,0,100.0,0,0,30,34.3,29.0,73.1,52.0,35.5,46.8,0,0,0,24,16.7,1,0,0,118.8,3,0,53,0,27,57,2,0,0,2,0,0,55,5,25,2,1,3,3,0,0,52,24,17.3
Jamie Collins Sr.,7833,LB,NE,1,0,0,,0,0,19,61.0,58.7,71.3,54.9,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,2,8,8,0,0,8,0,0,0,3,3,0,0,0,0,0,0,0,0,
Margus Hunt,7834,DI,CHI,1,0,0,,0,0,6,,47.7,73.3,55.0,50.9,69.9,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,18,18,1,4,1,12,0,0,4,14,0,2,2,0,0,0,0,0,
Tyrann Mathieu,7850,S,KC,1,0,0,80.0,0,0,16,58.3,59.3,76.0,48.5,70.6,46.0,0,1,0,72,25.0,2,0,0,158.3,4,0,37,2,45,70,4,0,0,4,0,16,66,6,19,11,2,6,5,1,2,87,71,21.8
Logan Ryan,7864,S,NYG,1,1,0,50.0,0,0,21,69.9,65.5,76.5,57.0,46.1,80.7,0,0,0,13,0.0,0,1,0,70.8,1,0,20,1,38,65,4,0,0,4,0,34,61,4,23,6,1,3,2,0,0,13,9,13.0
Shawn Williams,7865,S,ATL,1,3,0,50.0,1,0,2,58.5,50.3,0.0,60.0,51.5,29.9,0,0,0,15,30.0,3,0,1,75.0,1,0,28,2,34,75,4,0,0,4,0,32,71,1,40,9,1,4,2,0,0,15,8,15.0
Duron Harmon,7872,S,ATL,1,1,0,0.0,0,0,2,78.2,77.7,76.8,,60.0,79.9,0,0,1,,0.0,0,1,0,0.0,0,0,15,5,35,75,2,0,0,2,0,43,73,0,40,10,0,3,1,0,0,0,0,
Brandon Williams,7875,DI,BLT,1,0,0,,0,0,3,,30.3,76.9,57.0,29.4,22.7,1,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,35,35,22,13,0,0,0,0,20,15,0,1,1,0,1,0,0,0,
Alex Okafor,7885,ED,KC,1,0,0,,0,0,16,,66.7,77.0,58.7,67.1,,1,0,0,,,0,0,0,0.0,0,0,0,0,0,21,21,0,2,18,1,0,0,10,11,0,0,0,0,1,0,0,0,
William Gholston,7908,DI,TB,1,0,0,,0,0,30,60.0,57.1,75.5,59.8,55.6,28.7,1,1,0,,50.0,1,0,0,0.0,0,0,0,0,0,26,26,0,10,4,12,0,0,10,16,0,1,1,0,2,0,0,0,
Steven Means,7929,ED,ATL,1,1,0,,0,0,2,79.8,66.6,78.5,52.7,64.8,77.8,0,0,0,,0.0,0,0,0,0.0,0,0,4,0,3,61,55,0,0,55,0,0,6,25,33,2,2,4,0,0,0,0,0,
A.J. Klein,7930,LB,BUF,1,0,0,,0,0,4,,61.2,64.1,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Micah Hyde,7941,S,BUF,1,2,0,100.0,0,0,4,65.2,64.9,79.4,,57.7,53.2,0,0,0,0,16.7,1,0,0,79.2,1,0,18,1,33,53,3,0,0,3,0,23,50,0,20,8,1,3,1,0,0,0,0,0.0
Jordan Poyer,8000,S,BUF,1,1,0,,0,0,4,55.9,57.7,75.3,59.1,64.6,77.2,0,0,0,,0.0,0,0,0,0.0,0,0,15,0,32,53,3,0,0,3,0,31,50,1,20,4,1,1,0,0,0,0,0,
Nick Williams,8006,DI,DET,1,0,0,,0,0,11,,29.9,76.8,52.6,29.3,19.6,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,38,38,5,21,1,11,0,0,22,16,0,0,0,0,0,0,0,0,
Damion Square,8042,DI,LV,1,0,0,,0,0,23,60.0,57.6,75.7,66.1,50.4,65.9,0,4,0,,,0,0,0,0.0,0,0,0,0,0,25,25,5,18,0,2,0,0,16,9,0,0,0,0,4,0,0,0,
Benson Mayowa,8196,ED,SEA,1,0,0,0.0,0,0,29,45.2,50.0,76.9,53.0,61.7,,0,0,0,,,0,0,0,39.6,0,0,0,0,5,25,25,0,0,25,0,0,0,8,12,0,0,0,1,0,0,0,0,
Bradley McDougald,8220,S,JAX,1,0,0,,0,0,15,55.8,55.7,70.9,,60.0,27.4,0,0,0,,50.0,1,0,0,0.0,0,0,4,0,11,16,0,0,0,0,0,10,16,0,5,2,0,1,0,0,0,0,0,
Rashaan Melvin,8334,CB,CAR,1,0,0,50.0,0,0,5,59.2,61.2,75.3,,64.2,57.2,0,0,0,9,20.0,1,0,0,62.5,1,0,13,36,34,56,0,0,0,0,0,0,56,0,22,7,3,4,2,0,0,9,4,9.0
Tony Jefferson,8361,S,BLT,1,1,0,50.0,0,0,3,80.8,69.1,72.9,59.0,43.7,75.4,0,0,0,6,0.0,0,0,0,56.3,1,0,7,0,11,15,2,0,0,2,0,0,13,1,3,6,0,1,2,0,0,6,10,6.0
Brandon Copeland,8378,ED,ATL,1,0,0,,0,0,2,63.1,41.8,73.7,54.8,47.6,69.9,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,4,13,12,0,0,12,0,0,1,6,3,0,0,1,0,0,0,0,0,
Jeff Heath,8396,S,NO,1,0,0,,0,0,20,63.9,50.0,77.0,65.3,31.1,26.3,0,0,0,,75.0,3,0,0,0.0,0,1,1,0,26,39,0,0,0,0,0,38,39,0,13,0,1,1,0,1,0,0,0,
Jadeveon Clowney,8636,ED,CLV,1,1,0,,0,1,8,61.6,60.8,0.0,74.2,48.6,51.4,1,2,0,,20.0,1,0,2,0.0,0,2,0,0,0,61,61,0,1,56,4,0,0,42,19,0,3,3,0,5,0,0,0,
Anthony Barr,8644,LB,MIN,1,4,0,83.3,0,0,18,69.6,62.6,77.9,65.6,49.1,67.7,0,1,0,13,10.0,1,0,0,89.6,5,0,56,1,41,75,13,0,0,13,0,0,62,5,29,5,2,5,6,1,0,33,26,6.6
Aaron Donald,8648,DI,LA,1,0,0,,0,1,26,61.7,90.9,78.8,79.3,84.7,29.3,0,2,0,,20.0,1,0,0,0.0,0,1,0,0,0,71,71,0,24,11,36,0,0,40,31,0,3,4,0,3,0,0,0,
Kyle Fuller,8649,CB,DEN,1,2,0,100.0,0,0,10,52.8,61.0,77.2,,80.4,80.5,0,0,0,45,0.0,0,0,1,158.3,2,0,10,54,33,67,1,0,0,1,0,0,66,0,34,2,2,5,2,0,1,50,1,25.0
C.J. Mosley,8652,LB,NYJ,1,1,0,60.0,0,0,22,53.4,52.7,76.8,52.5,59.4,73.0,0,0,0,27,7.7,1,0,0,86.3,3,0,70,0,47,74,3,0,0,3,0,0,71,5,22,1,6,11,5,0,0,41,9,13.7
Jimmie Ward,8665,S,SF,1,1,0,,0,0,28,55.3,58.7,79.3,,67.3,80.3,0,0,0,,0.0,0,0,0,0.0,0,0,21,0,41,67,1,0,0,1,0,39,66,0,26,6,0,3,0,0,0,0,0,
Demarcus Lawrence,8669,ED,DAL,1,0,0,,0,0,9,59.3,65.7,0.6,67.4,69.1,73.2,0,2,0,,,0,0,1,0.0,0,0,3,0,2,50,47,0,7,31,9,0,3,30,18,0,0,0,0,2,0,0,0,
Kyle Van Noy,8675,LB,NE,1,1,0,100.0,0,0,19,76.1,69.2,78.3,60.4,54.5,75.3,0,0,0,4,0.0,0,0,0,83.3,1,0,10,0,19,39,24,0,0,24,0,0,15,7,13,5,1,3,1,0,0,4,7,4.0
Christian Kirksey,8706,LB,HST,1,3,0,75.0,0,0,13,77.3,74.3,74.3,,62.4,81.7,0,0,0,43,0.0,0,1,0,116.7,3,0,52,1,27,63,4,0,0,4,0,1,59,0,36,5,4,7,4,0,0,58,33,19.3
Terrence Brooks,8714,S,HST,1,0,0,,0,0,13,61.1,62.2,69.3,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,2,3,10,0,0,0,0,0,7,10,0,7,0,0,0,0,0,0,0,0,
Justin Ellis,8742,DI,BLT,1,0,0,,0,0,3,,27.7,73.4,54.8,28.4,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,13,13,1,12,0,0,0,0,8,5,0,0,0,0,0,0,0,0,
Ross Cockrell,8744,CB,TB,1,0,0,100.0,0,1,30,71.4,72.4,66.0,,,77.2,0,0,0,10,0.0,0,0,0,108.3,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,10,14,10.0
DaQuan Jones,8747,DI,CAR,1,0,0,,0,0,5,,80.7,76.2,72.0,72.8,,2,0,0,,,0,0,0,0.0,0,0,0,0,0,33,33,3,21,0,9,0,0,17,16,0,0,0,0,2,0,0,0,
Anthony Hitchens,8754,LB,KC,1,2,0,66.7,0,0,16,56.0,60.2,76.9,59.4,66.5,55.9,0,0,0,9,14.3,1,0,0,81.3,2,0,39,0,28,47,5,0,0,5,0,0,42,1,18,3,0,4,3,0,0,17,10,8.5
Pierre Desir,8762,CB,TB,1,0,0,75.0,0,0,30,46.5,41.4,75.4,,40.3,37.7,0,0,0,21,25.0,1,0,0,104.2,3,0,0,20,14,22,0,0,0,0,0,0,22,0,8,2,2,3,4,0,0,38,4,12.7
Dontae Johnson,8764,CB,SF,1,1,0,60.0,0,0,28,60.2,60.8,74.9,,60.0,45.9,0,0,0,20,33.3,1,1,1,82.9,3,0,0,20,16,21,0,0,0,0,0,0,21,0,5,1,0,1,5,0,0,37,10,12.3
Shamar Stephen,8854,DI,DEN,1,1,0,,0,0,10,,62.6,77.1,53.5,64.6,69.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,33,33,6,25,0,2,0,0,14,19,0,1,2,0,0,0,0,0,
Shelby Harris,8869,DI,DEN,1,3,0,,0,0,10,,57.9,77.0,55.5,59.8,71.0,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,0,38,37,0,29,3,5,0,1,21,17,0,2,2,0,0,0,0,0,
Terrance Mitchell,8888,CB,HST,1,1,0,60.0,0,0,13,44.9,53.6,78.3,,77.0,53.8,0,0,0,12,14.3,1,0,1,82.1,3,0,0,61,27,63,2,0,0,2,0,0,61,0,36,0,3,5,5,0,0,36,2,12.0
Denico Autry,8982,ED,TEN,1,0,0,,0,0,31,62.9,65.6,76.8,55.1,63.3,70.5,0,1,0,,0.0,0,0,0,0.0,0,1,0,0,0,32,32,0,0,13,19,0,0,25,7,0,3,2,0,2,0,0,0,
Josh Mauro,9003,ED,ARZ,1,0,0,,0,0,1,,56.4,73.4,55.0,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,8,8,0,0,6,2,0,0,5,3,0,0,0,0,0,0,0,0,
Kerry Hyder,9045,ED,SEA,1,1,0,100.0,0,0,29,60.2,63.7,76.5,57.1,65.9,68.8,1,0,0,11,0.0,0,0,0,112.5,1,0,0,0,2,27,27,0,7,9,11,0,0,16,9,0,0,1,1,1,0,11,8,11.0
Adrian Phillips,9177,S,NE,1,2,0,75.0,0,0,19,68.0,67.4,73.1,58.3,59.9,83.0,0,0,0,11,0.0,0,0,0,87.5,3,0,17,0,21,33,1,0,0,1,0,5,32,1,11,10,3,4,4,0,0,22,15,7.3
C.J. Goodwin,9243,S,DAL,1,0,0,,0,0,9,60.7,70.2,60.0,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Daniel Sorensen,9253,S,KC,1,0,0,100.0,0,0,16,28.2,29.3,75.8,52.9,68.3,76.3,0,0,0,69,0.0,0,0,0,158.3,3,0,9,0,16,30,13,0,0,13,0,4,17,6,8,4,2,3,3,0,1,86,53,28.7
Mike Pennel,9316,DI,ATL,1,2,0,,0,0,2,,60.7,77.7,42.0,66.8,26.0,0,1,0,,40.0,2,0,0,0.0,0,0,0,0,0,36,36,22,12,1,1,0,0,12,24,0,0,1,0,1,0,0,0,
K'Waun Williams,9332,CB,SF,1,1,0,66.7,1,0,28,53.0,51.3,74.3,56.8,52.3,49.6,0,0,0,24,16.7,1,0,1,99.3,2,0,14,0,32,54,1,0,0,1,0,0,53,1,21,39,2,4,3,0,0,30,4,15.0
Dante Fowler Jr.,9436,ED,ATL,1,0,0,,0,0,2,63.1,42.3,77.1,47.1,45.1,22.9,1,3,0,,80.0,4,0,0,0.0,0,0,0,0,3,40,40,0,0,40,0,0,0,18,19,0,1,1,0,4,0,0,0,
Leonard Williams,9439,DI,NYG,1,2,0,,0,0,21,60.0,64.4,77.5,62.3,61.6,73.9,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,61,61,2,30,3,26,0,0,39,22,0,2,7,0,2,0,0,0,
Arik Armstead,9450,DI,SF,1,1,0,,0,0,28,60.0,89.6,78.1,82.4,75.7,72.5,0,2,0,,0.0,0,0,0,0.0,0,1,0,0,0,51,51,0,21,5,25,0,0,31,20,0,4,5,0,3,0,0,0,
Bud Dupree,9455,ED,TEN,1,0,0,,0,0,31,,74.6,0.0,75.5,70.0,70.5,0,5,0,,0.0,0,0,1,0.0,0,0,0,0,0,37,37,0,0,37,0,0,0,31,6,0,1,1,0,5,0,0,0,
Shaq Thompson,9458,LB,CAR,1,2,0,66.7,0,0,5,67.2,74.1,76.5,49.4,80.0,78.1,0,1,0,14,0.0,0,0,0,85.4,2,0,37,2,24,53,6,0,0,6,0,2,47,7,22,6,3,3,3,1,0,20,10,10.0
Byron Jones,9460,CB,MIA,1,0,0,,0,0,17,70.2,68.3,74.0,,60.9,,0,0,0,,,0,0,0,0.0,0,0,24,33,20,61,1,0,0,1,0,0,60,0,41,3,0,0,0,0,0,0,0,
Malcom Brown,9465,DI,JAX,1,0,0,,0,0,15,,47.8,78.0,63.5,42.2,67.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,44,43,2,39,0,2,0,1,22,22,0,0,1,0,0,0,0,0,
Mario Edwards Jr.,9468,DI,CHI,1,0,0,,0,0,6,,80.6,68.4,68.9,60.0,,1,0,0,,,0,0,0,0.0,0,0,0,0,0,3,3,1,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,
