player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jimmy Smith,6179,CB,BLT,1,0,0,100.0,0,0,3,69.0,58.9,78.8,,28.8,29.6,0,0,0,11,37.5,3,0,0,93.3,5,0,9,64,46,76,3,0,0,3,0,0,73,0,30,0,3,5,5,0,0,32,19,6.4
Cameron Heyward,6183,DI,PIT,1,0,1,,0,0,25,,67.4,5.5,63.5,73.1,73.6,0,2,0,,16.7,1,0,1,0.0,0,1,0,0,0,60,60,3,25,9,23,0,0,38,22,0,5,5,0,3,0,0,0,
Justin Houston,6222,ED,BLT,1,1,0,,0,0,3,60.0,80.3,79.3,69.0,77.6,43.7,0,1,0,,25.0,1,0,0,0.0,0,0,0,0,1,50,50,0,0,50,0,0,0,35,14,0,2,2,0,1,0,0,0,
K.J. Wright,6251,LB,LV,1,0,0,,0,0,23,69.5,69.9,73.1,,62.5,78.1,0,0,0,,0.0,0,0,0,0.0,0,0,13,0,14,22,4,0,0,4,0,0,18,0,8,5,2,5,0,0,0,0,0,
Buster Skrine,6289,CB,TEN,1,0,0,50.0,0,0,31,45.4,45.9,71.0,,,,0,0,0,25,,0,0,0,95.8,1,0,0,0,10,10,0,0,0,0,0,0,10,0,0,10,0,0,2,0,0,25,6,25.0
Pernell McPhee,6317,ED,BLT,1,0,0,100.0,0,0,3,44.0,46.7,77.2,52.2,60.4,21.5,1,0,0,8,100.0,1,0,0,100.0,1,0,0,0,4,41,41,0,5,30,6,0,0,25,12,0,0,0,1,1,0,8,8,8.0
Lawrence Guy,6385,DI,NE,1,3,0,,0,0,19,60.0,69.3,85.3,52.4,70.5,41.3,0,0,0,,16.7,1,0,0,0.0,0,0,0,0,0,46,45,1,29,3,12,0,1,17,29,0,2,2,0,0,0,0,0,
Chris Harris Jr.,6457,CB,LAC,1,1,0,66.7,1,0,27,43.6,47.8,75.5,,62.6,43.5,0,0,0,6,33.3,1,0,2,109.7,2,0,17,7,42,66,2,0,0,2,0,2,64,0,24,38,0,1,3,0,1,8,2,4.0
Josh Bynes,6503,LB,BLT,1,3,0,33.3,0,0,3,65.9,72.6,76.0,54.7,71.9,81.6,0,0,0,11,0.0,0,1,0,45.1,1,0,44,0,19,45,1,0,0,1,0,0,44,2,24,0,2,6,3,0,0,11,8,11.0
Nick Bellore,6515,FB,SEA,1,0,0,,0,0,29,,59.9,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Mario Addison,6558,ED,BUF,1,0,0,,0,1,4,60.0,82.4,76.8,70.9,75.1,74.3,0,0,0,,0.0,0,0,0,0.0,0,2,0,0,1,19,19,0,0,19,0,0,0,14,4,0,3,2,0,2,0,0,0,
Michael Brockers,7020,DI,DET,1,1,0,,0,0,11,60.0,38.1,76.9,51.2,40.4,26.6,0,1,0,,50.0,1,0,0,0.0,0,0,0,0,1,41,41,0,31,5,5,0,0,22,18,0,0,0,0,1,0,0,0,
Bruce Irvin,7021,ED,CHI,1,0,0,,0,0,6,,49.7,74.3,58.0,50.0,70.5,1,0,0,,0.0,0,0,0,0.0,0,0,1,0,0,19,18,0,0,18,0,0,1,10,9,0,1,1,0,1,0,0,0,
Melvin Ingram III,7024,ED,KC,1,1,0,,0,1,16,60.7,69.8,77.3,51.3,78.8,39.5,0,0,0,,16.7,1,0,0,0.0,0,0,1,0,2,39,38,0,0,38,0,0,1,20,17,0,4,4,0,0,0,0,0,
Chandler Jones,7027,ED,ARZ,1,1,0,100.0,0,1,1,31.0,48.8,77.3,82.2,36.5,24.3,1,2,0,17,66.7,2,0,0,118.8,2,1,0,0,2,50,50,0,0,50,0,0,0,26,22,0,1,0,2,4,0,26,12,13.0
Jackrabbit Jenkins,7043,CB,TEN,1,0,0,83.3,0,0,31,53.0,55.1,76.7,,65.1,37.2,0,0,0,30,25.0,1,0,0,157.6,5,0,3,49,39,55,0,0,0,0,0,0,55,0,16,3,1,3,6,0,1,74,20,14.8
Casey Hayward Jr.,7064,CB,LV,1,0,0,55.6,0,0,23,61.6,62.5,79.4,,64.1,44.8,0,0,1,47,25.0,1,0,0,87.5,5,0,4,87,72,93,1,0,0,1,0,0,92,0,21,1,0,3,9,0,1,90,44,18.0
Demario Davis,7079,LB,NO,1,0,0,100.0,0,0,20,79.7,81.3,79.0,66.6,64.8,78.2,1,0,0,4,0.0,0,0,0,83.3,1,0,31,0,35,50,16,0,0,16,0,1,34,4,11,2,5,5,1,1,0,4,0,4.0
Kyle Wilber,7113,LB,LV,1,0,0,,0,0,23,,60.4,67.1,,60.0,,0,0,0,,,0,0,0,0.0,0,0,2,0,0,4,2,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,
Mike Daniels,7132,DI,CIN,1,0,0,,0,0,7,,69.5,78.0,67.3,65.0,71.9,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,48,48,1,38,3,6,0,0,15,33,0,5,5,0,2,0,0,0,
Michael Thomas,7279,S,CIN,1,2,0,66.7,0,0,7,35.5,43.5,76.1,,66.0,63.1,0,0,0,8,12.5,1,0,0,71.5,2,0,13,1,25,62,4,0,0,4,0,35,58,0,37,9,0,5,3,0,0,10,20,5.0
Tashaun Gipson Sr.,7288,S,CHI,1,0,0,66.7,0,0,6,41.3,36.5,72.4,59.0,51.0,42.7,0,0,0,25,25.0,1,0,0,104.9,2,0,10,0,23,41,1,0,0,1,0,25,40,1,17,5,0,3,3,0,0,34,12,17.0
Brandon Bolden,7469,HB,NE,1,0,0,,0,0,19,60.7,47.3,59.8,,,,0,0,0,,,0,0,1,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Harrison Smith,7641,S,MIN,1,2,0,100.0,0,0,18,54.0,55.0,79.4,49.5,67.1,46.4,0,0,0,11,16.7,1,0,0,112.5,2,0,19,1,49,82,18,0,0,18,0,17,64,9,24,27,2,3,2,0,0,22,-2,11.0
Justin Bethel,7654,CB,NE,1,0,0,,0,0,19,68.4,76.6,88.7,,,,0,0,0,,,0,0,0,0.0,0,0,1,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
Sheldon Richardson,7794,DI,MIN,1,0,0,,0,0,18,50.7,38.0,4.6,49.9,55.8,69.6,0,1,0,,0.0,0,0,1,0.0,0,0,1,0,1,52,51,0,2,37,12,0,1,36,15,0,0,1,0,1,0,0,0,
Star Lotulelei,7795,DI,BUF,1,1,0,,0,0,4,,52.1,73.7,51.4,59.0,66.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,15,15,3,8,0,4,0,0,11,4,0,0,0,0,0,0,0,0,
Desmond Trufant,7803,CB,LV,1,0,0,33.3,0,0,23,54.7,52.1,76.7,,45.7,45.2,0,0,0,14,20.0,1,1,0,47.0,3,0,3,38,33,43,1,0,0,1,0,0,42,0,10,1,0,4,9,0,0,37,8,12.3
Alec Ogletree,7811,LB,CHI,1,1,0,100.0,0,0,6,76.2,56.8,73.9,,36.7,77.0,0,0,0,-3,0.0,0,0,0,79.2,1,0,29,0,17,33,2,0,0,2,0,1,31,0,16,1,1,2,1,0,0,-3,3,-3.0
Kevin Minter,7826,LB,TB,1,1,0,100.0,0,0,30,74.7,71.3,74.0,71.5,54.8,56.5,0,1,0,15,12.5,1,0,0,118.8,1,0,49,1,31,54,0,0,0,0,0,0,54,3,20,4,4,6,1,1,0,15,20,15.0
Johnathan Hankins,7830,DI,LV,1,1,0,,0,0,23,,57.5,77.0,51.9,63.3,67.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,29,29,7,22,0,0,0,0,21,8,0,0,0,0,0,0,0,0,
Jamie Collins Sr.,7833,LB,NE,1,1,0,100.0,0,0,19,90.5,84.5,76.8,52.0,73.8,77.8,0,0,0,7,0.0,0,0,0,79.2,3,0,15,0,7,45,26,0,0,26,0,0,19,10,28,3,3,5,3,0,0,9,10,3.0
Margus Hunt,7834,DI,CHI,1,0,0,,0,0,6,,80.3,74.6,62.4,77.6,69.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,21,21,0,12,0,9,0,0,10,11,0,2,2,0,0,0,0,0,
Tyrann Mathieu,7850,S,KC,1,0,0,50.0,0,0,16,74.5,61.0,76.0,60.0,32.9,26.4,0,0,0,7,50.0,3,0,0,58.3,1,0,28,1,29,54,5,0,0,5,0,12,49,1,24,8,1,3,2,0,0,7,13,7.0
John Jenkins,7863,DI,MIA,1,0,0,,0,0,17,,72.3,70.9,69.6,62.5,,0,1,0,,,0,0,0,0.0,0,0,0,0,0,7,7,5,2,0,0,0,0,2,5,0,0,0,0,1,0,0,0,
Logan Ryan,7864,S,NYG,1,2,0,100.0,0,0,21,48.3,52.5,76.9,70.8,55.3,60.1,1,0,0,12,14.3,1,0,0,102.8,3,1,9,3,20,59,6,0,0,6,0,10,53,3,36,31,1,4,3,2,0,26,15,8.7
Shawn Williams,7865,S,ATL,1,3,0,0.0,0,0,2,67.6,78.6,74.5,75.8,76.8,82.9,0,1,0,,0.0,0,0,0,39.6,0,0,24,7,25,65,7,0,0,7,0,19,58,3,37,8,4,7,1,1,0,0,0,
Duron Harmon,7872,S,ATL,1,1,0,,0,0,2,65.9,72.7,75.1,59.3,74.4,81.1,0,1,0,,0.0,0,0,0,0.0,0,0,14,4,27,71,0,0,0,0,0,51,71,1,43,2,1,4,0,1,0,0,0,
Brandon Williams,7875,DI,BLT,1,0,0,,0,0,3,,81.9,77.4,59.5,82.4,71.8,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,35,35,21,14,0,0,0,0,17,18,0,4,5,0,1,0,0,0,
Alex Okafor,7885,ED,KC,1,0,0,,0,0,16,,45.9,76.5,53.0,49.8,24.0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,15,15,0,0,15,0,0,0,7,8,0,0,0,0,0,0,0,0,
William Gholston,7908,DI,TB,1,1,0,,0,0,30,60.0,52.8,76.4,52.4,56.3,30.6,0,1,0,,25.0,1,0,0,0.0,0,0,0,0,0,39,39,0,21,3,15,0,0,25,14,0,1,2,0,1,0,0,0,
Steven Means,7929,ED,ATL,1,3,0,,0,0,2,65.7,52.1,78.5,49.3,51.5,47.6,0,0,0,,20.0,1,0,0,0.0,0,0,2,0,8,53,50,0,0,50,0,0,3,13,32,1,1,1,0,0,0,0,0,
A.J. Klein,7930,LB,BUF,1,0,0,0.0,0,0,4,60.6,61.1,63.9,,,,0,0,0,,,0,0,0,39.6,0,0,2,0,3,3,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,
Micah Hyde,7941,S,BUF,1,0,0,,0,0,4,63.8,64.1,74.0,57.5,60.6,30.1,0,0,0,,50.0,1,0,0,0.0,0,0,11,1,26,43,2,0,0,2,0,24,41,2,15,5,1,1,0,0,0,0,0,
Jordan Poyer,8000,S,BUF,1,1,0,,0,0,4,56.4,72.0,74.8,91.0,69.9,78.7,0,0,0,,0.0,0,0,0,0.0,0,2,15,0,25,43,3,0,0,3,0,22,40,3,15,3,2,1,0,2,0,0,0,
Nick Williams,8006,DI,DET,1,1,0,,0,0,11,,49.5,76.6,57.3,48.0,69.0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,35,35,0,18,0,17,0,0,23,12,0,0,1,0,0,0,0,0,
Jahleel Addae,8117,S,IND,1,1,0,,0,0,14,65.1,70.9,76.9,,69.1,79.4,0,0,0,,0.0,0,0,0,0.0,0,0,10,0,26,49,0,0,0,0,0,34,49,0,23,5,0,1,0,0,0,0,0,
Benson Mayowa,8196,ED,SEA,1,0,0,,0,0,29,29.9,40.6,76.9,61.0,52.3,,0,4,0,,,0,0,0,0.0,0,0,0,0,6,30,30,0,0,30,0,0,0,15,9,0,0,0,0,4,0,0,0,
Rashaan Melvin,8334,CB,CAR,1,0,0,50.0,0,0,5,50.2,50.3,71.1,,60.0,,0,0,0,14,,0,0,0,72.9,1,0,1,8,7,9,0,0,0,0,0,0,9,0,2,0,0,0,2,0,0,14,10,14.0
Tony Jefferson,8361,S,BLT,1,1,0,66.7,0,0,3,41.0,36.1,75.5,52.2,,77.6,0,0,0,14,0.0,0,0,0,91.0,2,0,10,0,12,18,3,0,0,3,0,1,15,6,0,4,0,2,3,0,0,24,7,12.0
Brandon Copeland,8378,ED,ATL,1,0,0,100.0,0,0,2,71.6,60.9,76.0,52.0,55.7,43.3,0,0,0,3,16.7,1,0,0,79.2,1,0,2,0,1,28,25,0,0,25,0,0,3,8,19,1,4,5,1,0,0,3,11,3.0
Jeff Heath,8396,S,NO,1,0,0,100.0,0,0,20,56.9,58.0,74.3,64.2,,77.3,1,0,0,17,0.0,0,0,0,118.8,1,0,0,0,15,19,3,0,0,3,0,12,16,4,0,4,1,1,1,1,0,17,5,17.0
Mike Purcell,8530,DI,DEN,1,2,0,,0,0,10,,65.5,76.6,65.5,61.2,70.6,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,30,30,8,22,0,0,0,0,13,17,0,0,2,0,2,0,0,0,
Jadeveon Clowney,8636,ED,CLV,1,0,0,,0,1,8,,79.2,78.9,88.3,49.0,71.7,1,1,0,,,0,0,0,0.0,0,2,0,0,0,32,32,0,0,32,0,0,0,20,12,0,2,0,0,4,0,0,0,
Anthony Barr,8644,LB,MIN,1,2,0,87.5,0,0,18,50.8,59.0,76.0,66.8,65.6,82.2,0,1,0,23,0.0,0,0,0,144.8,7,2,63,0,43,80,10,0,0,10,0,1,70,13,24,6,6,6,8,3,1,74,49,10.6
Aaron Donald,8648,DI,LA,1,1,0,,0,0,26,60.0,55.5,78.7,62.5,50.2,27.8,1,1,0,,25.0,2,0,0,0.0,0,0,0,0,1,68,68,1,21,10,36,0,0,34,33,0,2,5,0,2,0,0,0,
Kyle Fuller,8649,CB,DEN,1,0,0,81.8,0,0,10,39.3,43.8,76.4,60.0,70.8,62.9,0,0,0,44,11.1,1,0,1,137.9,9,0,10,2,52,72,1,0,0,1,0,1,71,1,19,58,4,8,11,0,1,108,124,12.0
C.J. Mosley,8652,LB,NYJ,1,0,0,100.0,0,0,22,66.3,67.5,78.4,55.8,66.1,82.7,0,1,0,13,0.0,0,0,0,97.2,3,0,75,0,41,82,2,0,0,2,0,0,80,12,29,5,3,12,3,1,0,22,12,7.3
Darqueze Dennard,8659,CB,SF,1,0,0,50.0,0,0,28,67.8,68.0,73.0,,61.9,71.6,0,0,0,12,0.0,0,0,0,68.8,1,0,1,0,16,21,0,0,0,0,0,0,21,0,5,20,0,1,2,0,0,12,0,12.0
Jimmie Ward,8665,S,SF,1,1,0,80.0,0,0,28,45.4,51.0,76.2,58.4,70.1,79.3,0,0,0,30,0.0,0,0,0,147.9,4,0,22,0,37,65,0,0,0,0,0,28,65,1,27,15,1,5,5,0,1,50,10,12.5
Demarcus Lawrence,8669,ED,DAL,1,0,1,,0,0,9,61.2,71.5,78.1,67.2,54.7,71.2,0,2,0,,0.0,0,0,0,0.0,0,1,1,0,0,29,28,0,2,22,4,0,1,19,10,0,2,2,0,3,0,0,0,
Kyle Van Noy,8675,LB,NE,1,1,0,0.0,0,0,19,61.0,65.4,75.7,54.6,67.8,56.1,0,2,0,,33.3,2,0,0,39.6,0,1,48,0,22,68,18,0,0,18,0,0,50,7,39,2,2,3,1,3,0,0,0,
Christian Kirksey,8706,LB,HST,1,2,0,80.0,0,0,13,46.4,48.2,76.5,52.1,58.1,65.1,0,2,0,29,12.5,1,1,0,147.9,4,0,62,0,30,69,3,0,0,3,0,0,66,5,34,4,5,5,5,2,1,50,10,12.5
Terrence Brooks,8714,S,HST,1,2,0,0.0,0,0,13,70.2,76.3,77.0,,71.5,85.4,0,0,0,,0.0,0,1,0,39.6,0,0,12,0,35,69,0,0,0,0,0,55,69,0,34,2,1,6,1,0,0,0,0,
Justin Ellis,8742,DI,BLT,1,0,0,,0,0,3,,74.5,75.8,64.2,70.4,25.9,0,1,0,,50.0,1,0,0,0.0,0,0,0,0,0,20,20,12,8,0,0,0,0,9,11,0,1,1,0,1,0,0,0,
Ross Cockrell,8744,CB,TB,1,0,0,,0,0,30,63.4,63.6,67.9,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,
DaQuan Jones,8747,DI,CAR,1,3,0,,0,0,5,60.0,74.9,76.7,59.7,77.3,71.1,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,1,37,37,4,25,2,6,0,0,22,14,0,1,2,0,1,0,0,0,
Anthony Hitchens,8754,LB,KC,1,1,0,0.0,0,0,16,68.1,48.7,73.8,,39.0,79.3,0,1,0,,0.0,0,0,0,39.6,0,0,37,0,16,38,0,0,0,0,0,0,38,0,22,1,1,4,1,1,0,0,0,
Pierre Desir,8762,CB,TB,1,1,0,50.0,0,0,30,75.8,75.4,74.4,,60.0,72.8,0,0,0,5,0.0,0,0,0,56.3,1,0,0,19,16,19,0,0,0,0,0,0,19,0,3,0,0,0,2,0,0,5,4,5.0
Dontae Johnson,8764,CB,SF,1,0,0,100.0,0,0,28,39.7,44.3,76.3,,68.3,27.0,0,0,0,46,20.0,2,0,0,118.8,5,0,13,0,37,60,0,0,0,0,0,14,60,0,23,33,5,8,5,0,0,74,36,14.8
Nevin Lawson,8768,CB,JAX,1,0,0,16.7,0,0,15,47.7,49.2,74.6,58.7,60.6,81.2,0,0,0,9,0.0,0,2,0,39.6,1,0,2,0,19,26,2,0,0,2,0,0,24,1,6,22,0,2,6,0,0,9,3,9.0
Ricardo Allen,8782,S,CIN,1,0,0,,0,0,7,63.6,53.6,0.0,,61.9,75.8,0,0,0,,0.0,0,0,1,0.0,0,0,1,0,6,13,1,0,0,1,0,11,12,0,7,0,1,2,0,0,0,0,0,
Devon Kennard,8809,ED,ARZ,1,0,0,,0,0,1,,59.9,74.0,55.8,61.2,73.9,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,15,15,0,0,15,0,0,0,4,11,0,2,3,0,0,0,0,0,
T.J. Carrie,8853,CB,IND,1,1,0,,0,0,14,,39.3,69.9,,45.8,71.4,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,3,1,0,0,1,0,0,2,0,3,2,0,0,0,0,0,0,0,
Shamar Stephen,8854,DI,DEN,1,2,1,,0,0,10,,64.1,76.8,61.3,62.4,70.8,0,4,0,,0.0,0,0,0,0.0,0,0,0,0,0,31,31,1,27,0,3,0,0,22,9,0,0,2,0,4,0,0,0,
Shelby Harris,8869,DI,DEN,1,0,0,,0,0,10,60.0,49.8,0.0,63.6,50.3,68.8,0,4,0,,0.0,0,0,1,0.0,0,1,0,0,0,33,33,0,22,0,11,0,0,26,7,0,1,1,0,5,0,0,0,
Terrance Mitchell,8888,CB,HST,1,0,0,,0,0,13,65.8,66.5,75.8,,62.7,,0,0,0,,,0,0,0,0.0,0,0,0,20,7,24,3,0,0,3,0,0,21,0,17,1,0,0,0,0,0,0,0,
Denico Autry,8982,ED,TEN,1,0,1,,0,0,31,60.0,78.2,77.9,74.2,65.2,71.0,0,4,0,,0.0,0,0,0,0.0,0,0,0,0,0,34,34,0,1,18,15,0,0,25,9,0,2,3,0,4,0,0,0,
Kerry Hyder,9045,ED,SEA,1,0,0,,0,0,29,,63.1,76.0,59.9,62.7,66.8,0,0,0,,,0,0,0,0.0,0,1,0,0,0,23,23,0,9,7,7,0,0,16,7,0,1,0,0,1,0,0,0,
Adrian Phillips,9177,S,NE,1,1,0,80.0,0,0,19,65.8,60.3,77.3,,49.9,82.3,0,0,0,17,0.0,0,1,0,102.5,4,0,26,9,30,69,7,0,0,7,0,11,62,0,39,15,3,9,5,0,0,43,11,10.8
Daniel Sorensen,9253,S,KC,1,0,0,66.7,0,0,16,39.2,40.1,70.9,55.6,60.4,26.5,0,0,0,31,50.0,1,0,0,109.7,2,0,10,1,13,19,3,0,0,3,0,1,16,2,4,4,0,1,3,0,0,39,10,19.5
Mike Pennel,9316,DI,ATL,1,2,0,,0,0,2,,37.7,0.0,54.2,48.6,68.7,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,34,34,12,21,0,1,0,0,10,24,0,0,0,0,0,0,0,0,
Dante Fowler Jr.,9436,ED,ATL,1,1,0,100.0,0,0,2,50.5,40.9,0.0,49.2,71.5,29.4,1,0,0,34,25.0,1,0,1,118.8,1,0,1,0,1,27,26,0,0,25,1,0,1,12,14,0,2,2,1,1,0,34,25,34.0
Leonard Williams,9439,DI,NYG,1,5,0,,0,0,21,,39.9,76.8,60.0,37.8,36.1,0,1,0,,14.3,1,0,0,0.0,0,1,0,0,0,53,53,1,29,1,22,0,0,22,31,0,2,1,0,2,0,0,0,
Trae Waynes,9444,CB,CIN,1,0,0,80.0,0,0,7,78.0,74.8,75.7,,59.7,37.2,0,0,0,10,25.0,1,1,0,132.1,4,0,13,52,27,66,0,0,0,0,0,0,66,0,39,1,2,3,5,0,1,31,25,7.8
Danny Shelton,9445,DI,NYG,1,2,0,,0,0,21,,57.9,73.8,70.0,53.6,70.4,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,16,16,3,13,0,0,0,0,3,13,0,1,1,0,1,0,0,0,
Arik Armstead,9450,DI,SF,1,1,0,,0,0,28,,70.0,78.4,76.3,55.1,73.1,0,4,0,,0.0,0,0,0,0.0,0,3,0,0,0,52,52,1,33,3,15,0,0,30,22,0,3,3,0,7,0,0,0,
Bud Dupree,9455,ED,TEN,1,0,0,,0,0,31,62.9,55.1,75.9,58.1,50.2,36.0,0,3,0,,33.3,1,0,0,0.0,0,0,1,0,1,34,33,0,0,33,0,0,1,25,8,0,2,2,0,3,0,0,0,
Shaq Thompson,9458,LB,CAR,1,1,0,66.7,0,0,5,61.5,55.7,78.4,51.2,53.6,79.9,0,1,0,14,0.0,0,0,0,84.0,2,0,46,1,31,60,8,0,0,8,0,0,52,9,20,5,1,4,3,1,0,19,12,9.5
Byron Jones,9460,CB,MIA,1,1,0,100.0,0,0,17,54.5,49.8,78.4,,34.4,76.9,0,0,0,35,0.0,0,0,1,118.8,1,0,2,58,34,60,0,0,0,0,0,0,60,0,26,0,0,2,1,0,0,35,5,35.0
Malcom Brown,9465,DI,JAX,1,1,0,,0,0,15,,40.7,75.7,58.8,38.7,25.0,0,0,0,,50.0,1,0,0,0.0,0,1,0,0,0,29,29,2,25,0,2,0,0,16,13,0,1,0,0,1,0,0,0,
