player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Markus Golden,9491,ED,ARZ,1,1,0,0.0,0,1,1,63.7,87.5,77.6,84.9,63.2,52.1,0,5,0,,25.0,1,0,0,39.6,0,2,1,0,2,43,41,0,0,41,0,0,2,32,9,1,4,2,1,7,0,0,0,
Randy Gregory,9493,ED,DAL,1,0,0,,0,1,9,61.2,94.1,77.2,93.5,72.5,74.2,0,1,0,,0.0,0,0,0,0.0,0,2,4,0,2,36,32,0,4,28,0,0,4,21,13,0,2,1,0,3,0,0,0,
Frank Clark,9496,ED,KC,1,0,0,,0,0,16,60.6,46.1,79.0,52.0,44.6,69.2,2,2,0,,50.0,1,0,0,0.0,0,0,0,0,2,48,48,0,0,47,1,0,0,32,14,0,1,1,0,4,0,0,0,
Jordan Hicks,9517,LB,ARZ,1,3,0,50.0,0,0,1,69.0,73.7,74.4,76.5,60.7,64.8,0,1,0,3,16.7,1,0,0,56.3,1,2,56,0,34,59,1,0,0,1,0,2,58,6,19,0,4,2,2,3,0,3,1,3.0
Danielle Hunter,9521,ED,MIN,1,3,0,,0,0,18,63.7,67.3,82.2,56.5,66.9,75.4,0,4,0,,0.0,0,0,0,0.0,0,0,0,0,1,67,67,0,0,67,0,0,0,46,20,0,2,3,0,4,0,0,0,
Carl Davis,9523,DI,NE,1,1,0,,0,0,19,,28.7,76.5,51.9,28.6,67.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,26,26,14,9,0,3,0,0,13,13,0,0,0,0,0,0,0,0,
Steven Nelson,9531,CB,PHI,1,1,0,66.7,0,0,24,55.9,58.3,76.5,,64.4,78.9,0,0,0,16,0.0,0,0,0,84.0,4,0,17,56,43,75,2,0,0,2,0,0,73,0,32,0,2,4,6,0,0,38,19,9.5
Angelo Blackson,9533,DI,CHI,1,0,0,,0,0,6,59.3,49.1,76.4,54.2,52.0,68.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,29,29,1,19,1,8,0,0,14,14,0,1,1,0,0,0,0,0,
Trey Flowers,9534,ED,DET,1,0,0,100.0,0,0,11,38.7,32.8,80.5,64.4,51.8,71.4,1,1,0,40,0.0,0,0,0,158.3,3,0,0,0,4,47,47,0,0,44,3,0,0,23,20,0,2,2,3,2,2,51,55,17.0
Damien Wilson,9560,LB,JAX,1,2,0,90.0,0,0,15,29.5,37.2,76.3,59.0,77.7,81.9,0,0,0,22,0.0,0,0,0,111.7,9,0,48,0,37,51,2,0,0,2,0,0,49,1,13,1,3,6,10,0,0,108,41,12.0
Adrian Amos,9575,S,GB,1,1,0,50.0,0,0,12,67.1,70.6,77.7,,65.7,82.6,0,0,0,20,0.0,0,1,0,67.7,2,0,17,1,40,61,0,0,0,0,0,37,61,0,21,6,1,4,4,0,0,23,5,11.5
Bobby McCain,9578,S,WAS,1,2,0,33.3,0,0,32,58.7,61.7,79.3,,67.8,85.0,0,0,1,2,0.0,0,0,0,42.4,1,0,11,0,57,82,0,0,0,0,0,69,82,0,25,2,0,3,3,0,1,2,0,2.0
David Mayo,9602,LB,WAS,1,0,0,,0,0,32,,60.1,65.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
Quandre Diggs,9633,S,SEA,1,0,0,100.0,0,0,29,65.3,64.5,79.5,,55.0,45.1,0,0,0,1,33.3,1,0,0,79.2,1,0,4,0,45,73,0,0,0,0,0,68,73,0,28,1,0,2,1,0,0,1,1,1.0
Christian Covington,9649,DI,LAC,1,0,0,,0,0,27,60.0,43.1,76.9,53.7,43.7,71.0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,44,44,2,10,1,31,0,0,20,24,0,1,4,0,0,0,0,0,
Rakeem Nunez-Roches,9650,DI,TB,1,0,0,,0,0,30,,53.7,73.2,72.9,44.6,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,12,12,1,8,0,3,0,0,8,4,0,0,0,0,0,0,0,0,
Troy Hill,9881,CB,CLV,1,1,0,66.7,0,0,8,64.2,72.4,77.2,52.6,90.2,82.1,0,0,0,21,0.0,0,0,0,149.3,2,0,2,3,29,69,2,0,0,2,0,0,67,6,34,62,5,6,3,0,1,41,2,20.5
DeShawn Williams,9891,DI,DEN,1,0,0,,0,0,10,,62.7,74.4,70.7,55.4,68.4,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,22,22,1,16,0,5,0,0,10,12,0,0,1,0,1,0,0,0,
Justin Coleman,9892,CB,MIA,1,0,0,60.0,0,0,17,65.1,63.5,79.1,,53.1,78.4,0,0,0,11,0.0,0,0,0,75.4,3,0,3,55,46,65,1,0,0,1,0,0,64,0,19,6,1,4,5,0,0,28,13,9.3
Anthony Harris,9895,S,PHI,1,1,0,50.0,0,0,24,59.4,52.5,74.7,59.1,44.4,59.0,0,1,1,9,12.5,1,0,0,22.9,1,0,30,2,36,66,2,0,0,2,0,25,64,1,29,7,0,6,2,1,0,9,15,9.0
Dean Marlowe,9966,S,DET,1,0,0,100.0,0,0,11,57.6,52.0,74.7,70.2,51.3,,0,0,0,2,,0,0,0,118.8,1,0,11,0,22,33,4,0,0,4,0,17,29,2,9,1,0,0,1,0,1,2,0,2.0
Alex Singleton,9994,LB,PHI,1,5,0,90.9,0,0,24,59.4,54.3,72.9,,49.0,37.2,0,0,0,23,22.2,4,1,0,129.9,10,0,44,0,31,47,0,0,0,0,0,0,47,0,16,3,2,9,11,0,1,87,64,8.7
Bryce Callahan,10000,CB,DEN,1,0,0,75.0,0,0,10,41.0,42.9,73.7,75.1,41.7,80.7,0,0,0,51,0.0,0,0,0,116.7,3,1,5,2,23,38,0,0,0,0,0,0,38,2,13,31,2,2,4,1,0,86,37,28.7
Nick Dzubnar,10127,LB,TEN,1,0,0,,0,0,31,60.0,63.6,64.2,,,,0,0,0,,,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Efe Obada,10235,ED,BUF,1,1,0,100.0,0,0,4,53.3,34.9,0.0,51.8,58.7,73.0,0,0,0,13,0.0,0,0,1,118.8,1,0,0,0,3,20,20,0,0,19,1,0,0,10,7,0,2,2,1,0,0,13,1,13.0
Joey Bosa,10637,ED,LAC,1,0,0,,0,0,27,60.5,58.0,78.7,58.6,56.6,28.3,0,1,0,,33.3,2,0,0,0.0,0,1,0,0,2,58,58,0,0,36,22,0,0,27,29,0,2,4,0,2,0,0,0,
Jalen Ramsey,10639,CB,LA,1,1,0,100.0,0,0,26,61.8,64.9,74.8,60.0,71.1,82.7,0,0,0,10,0.0,0,0,1,93.8,4,0,13,23,40,57,0,0,0,0,0,0,57,1,16,21,3,5,4,0,0,26,16,6.5
DeForest Buckner,10641,DI,IND,1,1,0,,0,0,14,,82.3,77.8,74.6,72.8,72.0,0,2,0,,0.0,0,0,0,0.0,0,1,0,0,0,53,53,0,28,4,21,0,0,35,18,0,4,4,0,3,0,0,0,
Leonard Floyd,10643,ED,LA,1,0,0,,0,1,26,61.1,89.5,78.2,86.1,63.7,71.9,0,2,0,,,0,0,0,0.0,0,2,1,0,2,38,35,0,0,35,0,0,3,27,9,2,2,0,0,4,0,0,0,
Eli Apple,10644,CB,CIN,1,0,0,0.0,0,0,7,72.4,72.4,78.2,60.0,66.1,72.5,0,0,0,,0.0,0,0,0,39.6,0,0,2,59,45,63,0,0,0,0,0,0,63,1,17,2,0,1,1,0,0,0,0,
Vernon Hargreaves III,10645,CB,HST,1,0,0,0.0,0,0,13,74.9,74.6,77.2,,64.1,,0,0,0,,,0,0,0,39.6,0,0,2,37,22,40,0,0,0,0,0,0,40,0,18,1,0,0,1,0,0,0,0,
Keanu Neal,10651,LB,DAL,1,0,0,100.0,0,0,9,67.7,33.5,74.3,53.6,27.2,74.9,0,0,0,5,0.0,0,0,0,87.5,1,0,23,0,11,31,2,0,0,2,0,0,29,3,17,6,2,2,1,0,0,5,2,5.0
William Jackson III,10658,CB,WAS,1,0,0,71.4,1,0,32,48.7,48.9,0.0,,67.7,27.3,0,0,0,49,42.9,3,0,1,153.3,5,0,4,76,57,82,0,0,0,0,0,0,82,0,25,2,0,4,7,0,1,107,42,21.4
Kenny Clark,10661,DI,GB,1,0,0,,0,0,12,,73.6,77.8,68.5,67.6,70.6,0,4,0,,0.0,0,0,0,0.0,0,2,0,0,0,50,50,8,28,0,14,0,0,33,17,0,2,1,0,6,0,0,0,
Robert Nkemdiche,10663,DI,SEA,1,0,1,,0,0,29,,73.8,73.8,72.2,63.6,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,16,16,0,13,0,3,0,0,9,7,0,0,0,0,0,0,0,0,
Emmanuel Ogbah,10666,ED,MIA,1,1,1,,0,0,17,60.0,66.4,78.9,59.6,69.8,70.7,0,3,0,,0.0,0,0,0,0.0,0,1,0,0,0,41,41,0,8,26,7,0,0,35,6,0,2,1,0,4,0,0,0,
Jaylon Smith,10668,LB,GB,1,0,0,100.0,0,0,12,29.9,34.3,69.3,63.8,60.9,22.3,0,1,0,21,100.0,1,0,0,118.8,2,0,16,0,11,17,0,0,0,0,0,0,17,4,2,1,0,0,2,1,0,29,10,14.5
Reggie Ragland,10675,LB,NYG,1,1,0,25.0,0,0,21,62.2,66.7,76.4,56.1,67.9,80.3,0,0,0,9,0.0,0,1,0,39.6,1,0,35,0,23,47,10,0,0,10,0,0,37,2,22,2,4,5,4,0,0,9,4,9.0
Austin Johnson,10677,DI,NYG,1,4,0,,0,0,21,,76.8,76.8,64.9,73.4,73.3,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,42,41,22,16,0,3,0,1,19,23,0,2,2,0,1,0,0,0,
Jihad Ward,10678,ED,JAX,1,1,0,,0,0,15,61.4,54.3,76.3,59.9,47.2,67.3,1,0,0,,0.0,0,0,0,0.0,0,0,1,0,3,33,32,0,12,6,14,0,1,23,7,0,0,0,0,1,0,0,0,
A'Shawn Robinson,10680,DI,LA,1,1,0,,0,0,26,,59.9,73.8,52.1,66.0,67.3,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,14,14,0,3,4,7,0,0,9,5,0,0,0,0,1,0,0,0,
Jarran Reed,10683,DI,KC,1,1,0,,0,0,16,60.0,39.7,76.8,50.2,41.3,26.6,2,2,0,,50.0,1,0,0,0.0,0,0,0,0,0,40,40,7,24,0,9,0,0,26,14,0,0,0,0,4,0,0,0,
Mackensie Alexander,10688,CB,MIN,1,0,0,71.4,0,0,18,65.2,64.9,76.7,56.8,62.1,80.0,0,1,0,16,0.0,0,1,1,77.7,5,0,5,2,50,65,0,0,0,0,0,0,65,1,14,58,3,4,7,1,0,27,27,5.4
Vonn Bell,10695,S,CIN,1,1,0,50.0,0,0,7,66.1,71.3,76.3,54.9,73.9,80.8,0,1,0,10,0.0,0,0,0,64.6,1,0,20,2,30,49,4,0,0,4,0,19,45,3,16,4,2,5,2,1,0,10,8,10.0
James Bradberry,10696,CB,NYG,1,0,0,60.0,0,0,21,87.2,81.7,77.6,,54.5,52.6,0,0,0,18,25.0,1,2,0,75.4,3,0,5,58,34,66,0,0,0,0,0,0,66,0,32,3,0,3,5,0,0,28,21,9.3
Adam Gotsis,10697,DI,JAX,1,0,0,,0,0,15,,51.3,76.2,51.0,56.8,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,29,29,0,19,4,6,0,0,19,10,0,0,0,0,0,0,0,0,
Kevin Byard,10698,S,TEN,1,0,0,50.0,0,0,31,70.2,75.0,77.3,60.0,70.4,79.4,0,0,1,5,0.0,0,0,0,16.7,1,0,21,1,56,77,1,0,0,1,0,39,76,1,20,15,1,2,2,0,0,5,7,5.0
Carl Nassib,10699,ED,LV,1,0,0,,0,0,23,,45.0,78.3,53.4,45.8,69.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,27,27,0,0,23,4,0,0,18,9,0,1,1,0,0,0,0,0,
Maliek Collins,10701,DI,HST,1,0,0,,0,0,13,60.0,30.6,76.3,60.9,30.5,21.6,1,1,0,,100.0,2,0,0,0.0,0,0,0,0,0,32,32,1,18,0,13,0,0,16,16,0,0,0,0,2,0,0,0,
Yannick Ngakoue,10703,ED,LV,1,1,0,,0,0,23,,52.2,81.4,49.8,61.6,70.5,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,60,60,0,0,60,0,0,0,45,15,0,0,0,0,2,0,0,0,
Jordan Jenkins,10717,ED,HST,1,0,0,,0,0,13,60.0,29.5,0.0,58.2,32.4,69.6,0,1,0,,0.0,0,0,1,0.0,0,0,0,0,0,22,22,0,1,20,1,0,0,10,12,0,0,1,0,1,0,0,0,
Kendall Fuller,10718,CB,WAS,1,0,0,75.0,0,0,32,57.2,59.7,79.0,60.0,70.9,29.9,0,0,1,12,27.3,3,0,0,50.3,9,0,3,34,56,82,4,0,0,4,0,0,78,1,25,41,3,8,12,0,0,59,46,6.6
Nick Vigil,10721,LB,MIN,1,0,0,,0,0,18,61.9,67.4,69.0,,64.0,,0,0,0,,,0,0,0,0.0,0,0,8,0,3,9,1,0,0,1,0,0,8,0,6,0,0,0,0,0,0,0,0,
Kyler Fackrell,10722,ED,LAC,1,0,0,,0,0,27,69.5,58.3,75.8,59.1,45.4,71.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,26,22,0,0,22,0,0,4,9,16,4,1,1,0,0,0,0,0,
Javon Hargrave,10723,DI,PHI,1,2,0,,0,0,24,60.0,42.6,78.3,49.3,45.3,71.3,0,1,0,,0.0,0,0,0,0.0,0,0,1,0,0,59,58,18,37,0,3,0,1,33,26,0,2,3,0,1,0,0,0,
Justin Simmons,10732,S,DEN,1,2,0,0.0,0,0,10,58.8,65.4,73.4,,73.6,83.8,0,0,0,,0.0,0,0,0,39.6,0,0,16,0,30,55,0,0,0,0,0,34,55,0,25,5,1,2,1,0,0,0,0,
Joe Schobert,10733,LB,PIT,1,1,0,,0,0,25,59.5,54.2,75.2,53.8,54.1,41.3,0,0,0,,33.3,1,0,0,0.0,0,0,46,0,20,50,2,0,0,2,0,0,48,4,26,2,0,1,0,0,0,0,0,
Sheldon Day,10737,DI,CLV,1,3,0,,0,0,8,60.0,55.0,74.7,53.8,57.1,71.0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,22,22,0,20,0,2,0,0,8,14,0,1,2,0,0,0,0,0,
Tavon Young,10738,CB,BLT,1,0,0,100.0,0,0,3,59.0,57.6,74.7,69.3,45.0,23.6,0,1,0,4,100.0,2,0,0,83.3,1,0,2,1,27,35,0,0,0,0,0,0,35,3,5,32,0,0,1,1,0,4,8,4.0
Nick Kwiatkoski,10747,LB,LV,1,0,0,,0,0,23,62.8,63.8,66.9,,60.0,,0,0,0,,,0,0,0,0.0,0,0,4,0,5,6,0,0,0,0,0,1,6,0,1,1,0,0,0,0,0,0,0,
De'Vondre Campbell,10749,LB,GB,1,1,0,75.0,0,0,12,70.0,71.4,75.3,,65.2,81.3,0,0,0,8,0.0,0,0,0,83.3,3,0,50,1,40,61,3,0,0,3,0,1,58,0,21,6,3,6,4,0,0,18,18,6.0
Hassan Ridgeway,10750,DI,PHI,1,0,0,,0,0,24,60.0,43.7,73.7,53.8,46.7,69.0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,17,17,4,11,0,2,0,0,11,6,0,1,3,0,0,0,0,0,
Deon Bush,10758,S,CHI,1,0,0,,0,0,6,60.0,60.1,63.6,,,,0,0,0,,,0,0,0,0.0,0,0,1,0,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,
Dean Lowry,10771,DI,GB,1,3,0,,0,0,12,60.7,63.3,77.8,69.6,52.7,46.5,0,3,0,,16.7,1,0,0,0.0,0,1,0,0,0,46,46,0,28,6,12,0,0,28,18,0,3,2,0,4,0,0,0,
Matthew Judon,10780,ED,NE,1,3,0,100.0,0,0,19,28.0,50.2,80.5,60.7,62.9,75.4,2,4,0,20,0.0,0,0,0,118.8,2,0,3,0,6,77,73,0,0,73,0,0,4,42,29,1,2,2,2,6,0,31,31,15.5
Quinton Jefferson,10781,DI,LV,1,0,0,,0,0,23,,79.2,76.3,63.1,85.9,70.2,0,3,0,,0.0,0,0,0,0.0,0,2,0,0,0,42,42,1,6,0,35,0,0,33,9,0,1,1,0,5,0,0,0,
Matt Ioannidis,10786,DI,WAS,1,2,0,,0,0,32,60.0,76.1,76.9,76.9,55.8,69.6,0,4,0,,0.0,0,0,0,0.0,0,1,0,0,0,37,37,6,16,0,15,0,0,31,6,0,0,0,0,5,0,0,0,
D.J. Reader,10800,DI,CIN,1,0,0,,0,0,7,,85.3,75.8,57.7,89.3,70.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,24,24,5,17,0,2,0,0,16,8,0,3,3,0,0,0,0,0,
DeAndre Houston-Carson,10819,S,CHI,1,1,0,,0,0,6,65.5,72.1,72.6,60.0,71.4,76.7,0,0,0,,0.0,0,0,0,0.0,0,0,20,1,17,34,3,0,0,3,0,7,31,1,16,3,1,2,0,0,0,0,0,
Anthony Brown,10823,CB,DAL,1,2,0,75.0,0,0,9,47.3,55.4,75.0,,76.3,77.8,0,0,0,27,0.0,0,0,0,103.1,3,0,14,37,26,52,0,0,0,0,0,0,52,0,26,1,1,2,4,0,0,37,13,12.3
Kamu Grugier-Hill,10842,LB,HST,1,2,0,66.7,0,0,13,76.4,75.6,74.7,58.5,65.0,33.2,0,0,0,10,30.0,3,0,0,84.0,2,0,39,0,22,48,2,0,0,2,0,0,46,1,25,7,4,5,3,0,0,19,19,9.5
Elandon Roberts,10848,LB,MIA,1,1,0,100.0,0,0,17,56.7,61.7,74.1,55.8,67.7,77.7,0,0,0,21,0.0,0,0,0,118.8,1,0,29,0,15,30,0,0,0,0,0,0,30,2,13,1,2,3,1,0,0,21,8,21.0
Stephen Weatherly,10861,ED,MIN,1,0,0,,0,0,18,,70.3,73.5,68.0,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,8,8,0,0,7,1,0,0,8,0,0,0,0,0,0,0,0,0,
Jalen Mills,10867,CB,NE,1,2,0,75.0,0,0,19,53.5,56.5,79.1,,70.2,81.5,0,0,0,35,0.0,0,0,0,146.9,6,0,2,74,56,84,0,0,0,0,0,0,84,0,28,8,2,7,8,0,2,82,27,13.7
Jayron Kearse,10878,S,DAL,1,0,0,100.0,0,0,9,60.1,75.2,77.3,81.4,76.8,78.2,2,0,0,11,0.0,0,0,0,112.5,1,0,14,2,21,53,21,0,0,21,0,5,32,5,27,11,2,5,1,2,0,11,2,11.0
Joe Walker,10885,LB,ARZ,1,0,0,,0,0,1,61.4,65.5,62.5,,60.0,71.7,0,0,0,,0.0,0,0,0,0.0,0,0,2,0,1,2,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,
Mike Hilton,10898,CB,CIN,1,0,0,83.3,0,0,7,51.3,50.1,76.7,55.5,52.9,79.7,0,0,0,15,0.0,0,0,0,89.6,5,0,1,2,30,45,3,0,0,3,0,0,42,3,12,39,1,3,6,0,0,33,17,6.6
Justin Zimmer,10975,DI,BUF,1,0,0,,0,0,4,,63.1,74.7,50.6,72.1,69.0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,21,21,0,11,0,10,0,0,15,6,0,2,2,0,0,0,0,0,
Brennan Scarlett,11169,ED,MIA,1,0,0,,0,0,17,,67.0,71.8,65.7,60.0,,0,1,0,,,0,0,0,0.0,0,0,0,0,0,7,7,0,0,7,0,0,0,4,3,0,0,0,0,1,0,0,0,
Morgan Fox,11184,DI,CAR,1,1,0,,0,0,5,,59.4,78.1,59.8,57.5,71.2,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,49,49,3,3,16,27,0,0,34,15,0,0,1,0,1,0,0,0,
Cory Littleton,11190,LB,LV,1,1,0,88.9,0,0,23,51.3,61.5,73.6,,79.9,70.7,0,1,0,12,10.0,1,1,1,87.0,8,0,49,1,38,56,1,0,0,1,0,2,55,0,18,3,4,8,9,1,0,44,25,5.5
Jonathan Jones,11217,CB,NE,1,1,0,71.4,0,0,19,54.2,55.9,76.7,,64.1,45.6,0,0,0,27,25.0,1,1,0,105.1,5,0,1,0,37,44,0,0,0,0,0,1,44,0,7,42,1,2,7,0,0,73,48,14.6
Dont'e Deayon,11242,CB,LA,1,0,0,50.0,0,0,26,71.8,71.6,77.5,,62.1,78.1,0,0,0,12,0.0,0,0,0,56.6,6,0,2,29,54,66,0,0,0,0,0,0,66,0,12,35,2,4,12,0,0,37,20,6.2
Roy Robertson-Harris,11341,DI,JAX,1,0,0,,0,0,15,,55.9,77.0,55.6,57.8,68.1,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,38,38,2,28,1,7,0,0,29,9,0,1,1,0,2,0,0,0,
Myles Garrett,11756,ED,CLV,1,0,0,,0,0,8,,84.4,80.9,85.3,62.8,72.4,0,4,0,,0.0,0,0,0,0.0,0,1,0,0,0,53,53,1,0,47,5,0,0,31,22,0,2,2,0,5,0,0,0,
Solomon Thomas,11758,DI,LV,1,0,0,,0,1,23,59.5,41.0,0.0,66.8,31.6,68.1,3,2,0,,0.0,0,0,1,0.0,0,0,0,0,1,46,46,2,27,0,17,0,0,32,13,0,1,1,0,5,0,0,0,
Jamal Adams,11761,S,SEA,1,3,0,66.7,0,0,29,60.5,62.4,78.5,59.9,63.0,42.0,0,1,0,12,22.2,2,0,0,77.1,2,0,24,0,37,75,15,0,0,15,0,29,60,8,30,7,2,4,3,1,0,14,17,7.0
Haason Reddick,11768,ED,CAR,1,0,0,100.0,0,0,5,86.9,67.6,80.2,48.4,65.2,77.7,0,0,0,7,0.0,0,0,0,79.2,2,0,1,0,10,84,75,0,0,75,0,0,9,40,34,8,4,7,2,0,0,1,3,0.5
Derek Barnett,11769,ED,PHI,1,2,0,,0,0,24,60.6,67.2,80.3,53.1,77.2,72.7,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,3,65,65,0,0,64,1,0,0,35,27,0,1,1,0,1,0,0,0,
Malik Hooker,11770,S,DAL,1,0,0,100.0,0,0,9,41.6,48.1,74.6,,65.5,79.4,0,0,0,20,0.0,0,0,0,158.3,1,0,2,1,6,15,2,0,0,2,0,6,13,0,9,4,0,2,1,0,1,20,0,20.0
Marlon Humphrey,11771,CB,BLT,1,0,0,33.3,0,0,3,70.3,70.2,76.2,,62.2,75.4,0,0,0,18,0.0,0,0,0,43.1,2,0,8,39,45,56,0,0,0,0,0,0,56,0,11,9,2,2,6,0,0,19,18,9.5
Jonathan Allen,11772,DI,WAS,1,0,0,,0,0,32,,71.9,77.4,74.5,56.2,68.9,2,5,0,,0.0,0,0,0,0.0,0,0,0,0,0,55,55,4,34,0,17,0,0,42,13,0,2,2,0,7,0,0,0,
Adoree' Jackson,11773,CB,NYG,1,0,0,100.0,0,0,21,55.1,53.3,78.7,,47.8,37.9,0,0,0,5,25.0,1,0,0,122.9,2,0,2,61,34,66,0,0,0,0,0,0,66,0,32,3,0,3,2,0,1,8,1,4.0
Charles Harris,11777,ED,DET,1,0,0,,0,0,11,54.6,73.0,80.3,77.2,66.2,74.8,0,3,0,,0.0,0,0,0,0.0,0,0,0,0,4,46,46,0,0,45,1,0,0,26,16,0,3,5,0,3,0,0,0,
Jabrill Peppers,11780,S,NYG,1,3,0,100.0,0,0,21,44.0,47.0,78.5,62.4,54.4,82.7,1,0,0,30,0.0,0,0,0,118.8,4,0,4,8,20,53,12,0,0,12,0,0,41,6,27,29,2,6,4,1,0,74,23,18.5
Takkarist McKinley,11781,ED,CLV,1,1,0,,0,0,8,59.9,63.4,76.7,56.8,66.1,70.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,3,26,26,0,0,26,0,0,0,12,11,0,0,0,0,0,0,0,0,
Tre'Davious White,11782,CB,BUF,1,0,0,0.0,0,0,4,53.4,55.0,77.0,58.6,62.6,71.7,0,0,0,,0.0,0,0,1,39.6,0,0,8,42,30,53,0,0,0,0,0,0,53,1,22,3,1,1,1,0,0,0,0,
T.J. Watt,11785,ED,PIT,1,2,2,,0,1,25,60.9,70.8,3.7,74.8,65.6,76.6,0,1,0,,0.0,0,0,1,0.0,0,2,3,0,2,56,52,0,0,52,0,0,4,30,24,1,5,4,0,3,0,0,0,
Malik McDowell,11790,DI,CLV,1,1,0,,0,0,8,,32.1,0.0,61.2,42.4,69.2,0,0,0,,0.0,0,0,2,0.0,0,0,0,0,0,46,46,2,41,0,3,0,0,23,23,0,1,2,0,0,0,0,0,
Budda Baker,11791,S,ARZ,1,2,0,100.0,0,0,1,47.9,45.8,76.8,55.7,56.5,56.3,0,0,0,25,0.0,0,0,0,118.8,2,0,18,0,36,59,1,0,0,1,0,33,58,4,19,7,0,2,2,0,0,42,8,21.0
Sidney Jones,11798,CB,SEA,1,1,0,66.7,0,0,29,66.2,68.2,73.7,,67.5,79.7,0,0,0,5,0.0,0,0,0,70.1,2,0,8,25,21,33,0,0,0,0,0,0,33,0,12,0,2,5,3,0,0,7,3,3.5
Tyus Bowser,11802,ED,BLT,1,0,0,100.0,0,0,3,75.1,68.8,77.1,64.3,52.4,69.9,0,2,0,5,,0,0,0,87.5,1,0,0,1,9,35,32,0,0,32,0,0,3,20,6,2,0,0,1,2,0,5,6,5.0
DeMarcus Walker,11806,ED,HST,1,1,0,,0,0,13,,67.9,75.1,58.1,69.0,28.4,1,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,23,23,0,18,0,5,0,0,13,10,0,1,1,0,1,0,0,0,
Dalvin Tomlinson,11810,DI,MIN,1,0,0,,0,0,18,,68.7,0.0,74.0,66.6,71.0,0,2,0,,0.0,0,0,1,0.0,0,1,0,0,0,42,42,1,39,0,2,0,0,25,17,0,3,3,0,3,0,0,0,
Zach Cunningham,11812,LB,HST,1,0,0,50.0,0,0,13,29.2,59.3,70.8,,82.4,78.0,0,0,0,13,0.0,0,0,0,70.8,1,0,11,0,3,14,3,0,0,3,0,0,11,0,11,0,4,4,2,0,0,13,14,13.0
Chidobe Awuzie,11815,CB,CIN,1,0,0,71.4,0,0,7,87.3,86.0,77.3,,64.4,50.5,0,0,0,7,16.7,1,1,0,76.5,5,0,4,45,33,49,0,0,0,0,0,0,49,0,16,0,2,5,7,0,0,25,9,5.0
Larry Ogunjobi,11820,DI,CIN,1,0,0,,0,0,7,62.2,62.8,76.6,53.4,62.9,70.0,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,38,38,3,25,1,9,0,0,27,11,0,2,3,0,1,0,0,0,
Dawuane Smoot,11823,ED,JAX,1,1,0,100.0,0,0,15,65.4,86.2,80.2,76.9,75.8,74.5,1,5,0,8,0.0,0,0,0,100.0,1,0,0,1,3,54,53,0,1,49,3,0,1,38,13,0,1,2,1,6,0,8,0,8.0
Chris Wormley,11829,DI,PIT,1,1,1,,0,0,25,,71.7,78.3,75.2,61.4,72.0,0,1,0,,0.0,0,0,0,0.0,0,1,0,0,0,45,45,0,31,6,8,0,0,23,22,0,1,3,0,2,0,0,0,
