player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Joe Gaziano,27949,DI,LAC,1,0,0,,0,0,27,,54.1,71.4,78.5,44.8,,1,0,0,,,0,0,0,0.0,0,0,0,0,0,8,8,0,2,0,6,0,0,3,5,0,0,0,0,1,0,0,0,
Davon Hamilton,28072,DI,JAX,1,0,0,,0,0,15,,48.6,0.0,54.5,62.8,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,23,23,5,18,0,0,0,0,11,12,0,0,0,0,0,0,0,0,
Dre'Mont Jones,28075,DI,DEN,1,0,0,,0,0,10,,64.5,76.7,69.9,49.8,69.5,1,1,0,,,0,0,0,0.0,0,2,0,0,0,39,39,0,19,1,19,0,0,30,9,0,1,0,0,4,0,0,0,
Tremon Smith,28196,CB,HST,1,0,0,,0,0,13,60.0,62.0,70.6,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,6,1,6,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,
Kevin Givens,28308,DI,SF,1,0,0,,0,0,28,,36.9,74.1,75.5,30.0,66.8,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,18,18,1,14,0,3,0,0,9,9,0,1,1,0,2,0,0,0,
Bilal Nichols,28451,DI,CHI,1,0,0,,0,0,6,,41.9,74.7,51.6,45.9,,0,2,0,,,0,0,0,0.0,0,0,1,0,0,27,26,0,13,1,12,0,1,13,14,0,0,0,0,2,0,0,0,
Jermaine Carter,28838,LB,CAR,1,2,0,100.0,0,0,5,44.6,58.3,74.5,62.0,75.1,45.3,1,0,0,15,20.0,2,0,0,140.3,6,0,49,0,25,49,0,0,0,0,0,0,49,6,18,0,3,6,6,1,1,49,29,8.2
Joejuan Williams,29113,CB,NE,1,0,0,100.0,0,0,19,66.3,68.4,72.7,,65.5,75.1,0,0,0,5,0.0,0,0,0,87.5,1,0,1,14,6,15,0,0,0,0,0,0,15,0,9,0,1,2,1,0,0,5,1,5.0
David Long,29367,LB,TEN,1,4,0,71.4,0,0,31,58.9,64.4,78.0,83.5,56.7,64.2,2,0,0,38,10.0,1,0,0,99.7,5,0,71,1,52,80,5,0,0,5,0,1,75,8,20,2,3,5,7,2,0,64,21,12.8
Germaine Pratt,29407,LB,CIN,1,1,0,83.3,0,0,7,52.4,44.9,78.7,57.6,43.3,80.5,0,0,1,12,0.0,0,0,0,54.9,5,0,33,0,30,56,18,0,0,18,0,0,38,2,24,5,1,5,6,0,0,40,28,8.0
Logan Wilson,29623,LB,CIN,1,2,0,87.5,0,0,7,28.3,26.7,75.7,59.4,30.0,41.6,0,0,0,26,20.0,3,0,0,137.0,14,0,74,0,53,80,3,0,0,3,0,0,77,1,26,3,1,10,16,0,1,190,136,13.6
Andrew Van Ginkel,30267,ED,MIA,1,1,0,0.0,0,0,17,27.1,36.8,78.8,58.3,72.7,72.4,2,0,0,,0.0,0,0,1,39.6,0,0,11,0,7,35,23,0,0,23,0,0,12,18,10,1,0,1,1,2,0,0,0,
T.J. Edwards,30737,LB,PHI,1,4,0,100.0,0,0,24,57.9,76.2,73.5,59.6,89.7,84.2,1,0,0,34,0.0,0,0,0,109.4,8,0,38,0,26,41,0,0,0,0,0,0,41,1,14,3,6,9,8,1,0,82,40,10.3
George Odum,31342,S,IND,1,0,0,,0,0,14,65.5,74.7,76.6,67.7,74.8,80.7,1,0,0,,0.0,0,0,0,0.0,0,0,13,1,31,57,9,0,0,9,0,29,48,1,25,5,1,5,0,1,0,0,0,
Robert Rochell,33693,CB,LA,1,0,0,,0,0,26,61.3,62.0,66.3,,,,0,0,0,,,0,0,0,0.0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
Nasir Adderley,33880,S,LAC,1,1,0,33.3,0,0,27,72.2,73.6,77.3,,63.4,59.0,0,0,0,2,12.5,1,0,0,42.4,1,0,24,1,39,75,2,0,0,2,0,31,73,0,36,17,2,6,3,0,0,2,1,2.0
Mike Hughes,34057,CB,KC,1,0,0,,0,0,16,62.0,62.7,66.5,,,,0,0,0,,,0,0,0,0.0,0,0,0,1,2,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,
Darnell Savage,34247,S,GB,1,1,0,,0,0,12,57.9,59.6,80.0,,64.8,80.7,0,0,0,,0.0,0,0,0,0.0,0,0,6,0,40,59,0,0,0,0,0,43,59,0,19,10,0,2,0,0,0,0,0,
Akeem Davis-Gaither,34788,LB,CIN,1,0,0,100.0,0,0,7,43.2,47.5,74.0,67.3,61.6,26.4,0,1,0,23,40.0,2,0,0,115.6,4,0,16,0,16,20,4,0,0,4,0,0,16,2,2,0,1,3,4,1,0,47,43,11.8
Jamel Dean,34918,CB,TB,1,0,0,50.0,0,0,30,76.3,76.0,78.0,,67.2,77.8,0,0,0,16,0.0,0,0,0,65.6,2,0,11,63,48,76,0,0,0,0,0,0,76,0,28,2,2,4,4,0,0,21,3,10.5
Trevis Gipson,35241,ED,CHI,1,1,0,100.0,0,0,6,35.5,51.5,78.8,60.7,59.9,74.0,0,1,0,23,0.0,0,0,0,118.8,1,0,0,0,4,45,43,0,0,43,0,0,2,19,22,2,1,2,1,1,0,23,17,23.0
Kenny Willekes,35624,ED,MIN,1,0,0,,0,0,18,,57.6,74.3,56.5,60.2,,0,1,0,,,0,0,0,0.0,0,0,0,0,0,16,16,0,2,5,9,0,0,13,3,0,0,0,0,1,0,0,0,
Tae Crowder,35774,LB,NYG,1,2,0,40.0,0,0,21,29.2,26.5,0.0,55.5,40.2,81.8,0,1,0,15,0.0,0,0,2,56.3,2,0,73,2,53,81,1,0,0,1,0,1,80,2,26,4,2,6,5,1,0,25,8,12.5
Darrell Taylor,36001,ED,SEA,1,0,0,,0,0,29,61.2,56.2,78.0,60.9,47.3,21.5,2,2,0,,100.0,1,0,0,0.0,0,0,0,0,2,35,35,0,0,35,0,0,0,28,5,0,0,0,0,4,0,0,0,
Austin Bryant,36248,ED,DET,1,4,0,,0,0,11,62.5,69.9,77.2,56.1,68.5,35.5,0,0,0,,22.2,2,0,0,0.0,0,0,0,0,3,28,27,0,0,27,0,0,1,2,23,1,3,3,0,0,0,0,0,
Shy Tuttle,37279,DI,NO,1,2,1,,0,0,20,60.0,62.0,76.0,60.1,60.3,70.6,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,27,27,8,19,0,0,0,0,17,10,0,0,1,0,1,0,0,0,
Derrek Tuszka,37724,ED,PIT,1,0,0,,0,0,25,,79.1,70.4,69.5,65.4,69.9,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,5,5,0,0,5,0,0,0,3,2,0,1,1,0,1,0,0,0,
Troy Reeder,38268,LB,LA,1,2,0,66.7,0,0,26,47.6,59.2,71.9,59.1,77.3,80.8,0,2,0,10,0.0,0,0,0,82.6,4,0,32,1,28,39,0,0,0,0,0,0,39,1,10,6,2,5,6,2,0,36,21,9.0
Camryn Bynum,38408,S,MIN,1,0,0,100.0,0,0,18,76.5,78.5,67.0,,60.0,79.4,0,0,0,2,0.0,0,0,0,79.2,1,0,1,0,3,4,0,0,0,0,0,1,4,0,1,2,1,1,1,0,0,2,5,2.0
Bryan Mone,38461,DI,SEA,1,0,0,,0,0,29,,62.8,74.8,61.2,60.8,70.1,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,22,22,17,5,0,0,0,0,16,6,0,2,2,0,2,0,0,0,
Casey Toohill,38472,ED,WAS,1,0,0,,0,0,32,60.0,58.5,71.9,56.0,60.0,69.2,0,0,0,,,0,0,0,0.0,0,0,0,0,0,4,4,0,0,4,0,0,0,3,1,0,1,0,0,0,0,0,0,
Folorunso Fatukasi,38558,DI,NYJ,1,0,0,,0,0,22,,67.3,0.0,66.0,74.8,28.3,1,1,0,,33.3,1,0,1,0.0,0,0,0,0,0,31,31,6,19,0,6,0,0,25,6,0,2,2,0,2,0,0,0,
Breon Borders,39398,CB,TEN,1,1,0,,0,0,31,56.8,57.0,71.9,,,75.4,0,0,0,,0.0,0,0,0,0.0,0,0,0,9,9,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,
Tershawn Wharton,40292,DI,KC,1,1,0,,0,0,16,,49.1,75.5,59.3,47.3,67.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,23,23,3,20,0,0,0,0,15,8,0,0,0,0,0,0,0,0,
L'Jarius Sneed,40588,CB,KC,1,1,0,77.8,0,0,16,69.8,68.2,0.0,55.3,79.2,82.6,1,0,0,19,0.0,0,0,2,88.0,7,0,5,17,37,59,4,0,0,4,0,0,55,3,19,33,5,6,9,1,0,46,38,6.6
Alohi Gilman,41662,S,LAC,1,0,0,0.0,0,0,27,74.9,73.5,72.8,,58.0,79.4,0,0,0,,0.0,0,0,1,39.6,0,0,2,0,11,14,2,0,0,2,0,9,12,0,3,1,0,2,2,0,0,0,0,
Trevon Diggs,41817,CB,DAL,1,0,0,66.7,0,0,9,39.3,43.8,77.6,,66.4,74.8,0,0,0,32,0.0,0,0,2,140.3,4,0,8,54,42,64,0,0,0,0,0,0,64,0,22,2,0,1,6,0,1,62,32,15.5
Ed Oliver,42200,DI,BUF,1,0,0,,0,0,4,,67.4,76.5,57.9,72.4,69.7,2,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,45,45,2,17,0,26,0,0,32,13,0,2,2,0,3,0,0,0,
Bryce Hall,42313,CB,NYJ,1,2,0,50.0,0,0,22,75.2,75.6,76.2,,67.8,78.1,0,0,0,26,0.0,0,2,0,120.8,2,0,6,48,38,54,0,0,0,0,0,0,54,0,16,0,0,2,4,0,1,36,1,18.0
Amen Ogbongbemiga,42449,LB,LAC,1,0,0,,0,0,27,61.5,64.1,64.6,,60.0,,0,0,0,,,0,0,0,0.0,0,0,3,0,2,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,
Isaiah Simmons,42451,LB,ARZ,1,2,0,60.0,0,0,1,49.3,30.9,80.1,51.9,29.3,81.0,0,0,0,15,0.0,0,1,0,77.1,3,0,30,1,25,71,31,0,0,31,0,0,40,13,33,9,1,5,5,0,0,30,18,10.0
Tay Gowan,42465,CB,PHI,1,0,0,0.0,0,0,24,67.0,67.3,73.1,,60.0,,0,0,0,,,0,0,0,39.6,0,0,0,16,13,16,0,0,0,0,0,0,16,0,3,0,0,0,1,0,0,0,0,
K'Von Wallace,42467,S,PHI,1,0,0,,0,0,24,63.1,58.8,72.2,,60.0,,0,0,0,,,0,0,0,0.0,0,0,4,0,13,16,0,0,0,0,0,10,16,0,3,2,0,0,0,0,0,0,0,
Cameron Dantzler,42472,CB,MIN,1,0,0,60.0,0,0,18,55.1,58.4,79.5,,71.8,81.2,0,0,0,20,0.0,0,2,0,110.4,6,0,2,67,50,73,3,0,0,3,0,0,70,0,23,1,1,7,10,0,1,60,9,10.0
Antoine Winfield Jr.,42475,S,TB,1,2,0,0.0,0,0,30,85.9,90.2,78.1,66.1,67.8,82.1,1,0,0,,0.0,0,1,0,39.6,0,0,11,0,45,75,6,0,0,6,0,49,69,3,27,9,1,3,1,1,0,0,0,
Chris Jackson,42512,CB,TEN,1,1,0,25.0,0,0,31,72.7,71.8,75.8,59.5,60.0,77.7,0,1,0,9,0.0,0,1,1,39.6,1,0,2,6,29,33,1,0,0,1,0,1,32,1,3,23,0,2,4,1,0,9,0,9.0
Cam Brown,42516,LB,NYG,1,0,0,,0,0,21,62.8,56.6,73.4,52.5,,,0,2,0,,,0,0,0,0.0,0,0,5,1,4,9,3,0,0,3,0,0,6,5,0,0,0,0,0,2,0,0,0,
Krys Barnes,42548,LB,GB,1,2,0,100.0,0,0,12,31.6,29.5,74.5,55.6,45.7,40.7,0,0,0,20,20.0,1,0,0,112.5,4,0,33,0,20,38,0,0,0,0,0,0,38,4,14,5,1,2,4,0,0,44,26,11.0
Shaun Bradley,42632,LB,PHI,1,0,0,66.7,0,0,24,72.8,74.6,71.3,,60.4,76.9,0,0,0,9,0.0,0,1,0,77.1,2,0,15,0,13,16,0,0,0,0,0,0,16,0,3,1,1,3,3,0,0,14,4,7.0
Justin Strnad,42659,LB,DEN,1,1,0,100.0,0,0,10,50.9,66.4,71.2,,74.9,79.0,0,0,0,13,0.0,0,0,0,118.8,1,0,14,0,6,14,0,0,0,0,0,0,14,0,8,0,3,3,1,0,0,13,16,13.0
Chauncey Golston,42718,ED,DAL,1,0,0,,0,0,9,60.6,67.7,77.6,56.7,71.0,70.2,0,1,0,,0.0,0,0,0,0.0,0,0,2,0,2,22,20,0,3,16,1,0,2,14,6,0,0,2,0,1,0,0,0,
Nick Bosa,42741,ED,SF,1,0,0,,0,0,28,60.1,82.5,81.7,90.5,50.4,73.0,0,4,0,,0.0,0,0,0,0.0,0,2,1,0,2,57,56,0,0,56,0,0,1,35,20,0,3,1,0,6,0,0,0,
Osa Odighizuwa,42754,DI,DAL,1,2,0,,0,0,9,,42.3,78.2,74.3,28.0,68.8,0,3,0,,0.0,0,0,0,0.0,0,0,1,0,0,49,48,6,27,6,9,0,1,33,16,0,0,0,0,3,0,0,0,
J.C. Jackson,42781,CB,NE,1,0,0,50.0,0,0,19,62.5,66.4,77.0,,74.0,78.9,0,0,0,41,0.0,0,0,0,95.8,2,0,6,45,38,54,0,0,0,0,0,0,54,0,16,3,1,5,4,0,0,52,28,26.0
Amani Bledsoe,42782,ED,TEN,1,0,0,,0,0,31,,56.8,72.4,54.7,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,7,7,0,0,3,4,0,0,5,2,0,0,0,0,0,0,0,0,
Shaka Toney,42806,ED,WAS,1,0,0,,0,0,32,,43.4,70.8,60.0,54.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,3,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,
Terrell Lewis,42845,ED,LA,1,1,1,,0,0,26,76.3,63.8,76.9,51.8,66.1,72.8,0,1,0,,33.3,1,0,0,0.0,0,0,0,0,3,38,38,0,0,38,0,0,0,26,9,0,1,1,0,1,0,0,0,
Avery Williams,42873,CB,ATL,1,0,0,100.0,0,0,2,68.9,66.6,73.4,56.3,59.9,73.0,1,0,0,4,0.0,0,0,0,83.3,1,0,2,1,16,22,0,0,0,0,0,0,22,1,5,19,1,1,1,1,0,4,6,4.0
Rashan Gary,42905,ED,GB,1,0,0,,0,0,12,,45.7,0.0,56.5,55.2,71.9,0,2,0,,0.0,0,0,1,0.0,0,0,1,0,0,36,35,0,0,35,0,0,1,23,13,0,1,1,0,2,0,0,0,
Khalid Kareem,42993,ED,CIN,1,0,0,,0,0,7,,41.7,73.7,61.0,52.6,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,12,12,0,1,9,2,0,0,10,2,0,0,0,0,0,0,0,0,
Jonathon Cooper,43021,ED,DEN,1,1,0,,0,0,10,61.0,46.8,77.2,45.5,56.8,72.8,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,2,53,53,0,0,53,0,0,0,34,17,0,1,1,0,1,0,0,0,
Charvarius Ward,43034,CB,KC,1,0,0,50.0,0,0,16,71.9,69.6,78.9,,54.2,78.1,0,0,0,16,0.0,0,0,1,58.3,4,0,1,49,38,57,6,0,0,6,0,0,51,0,19,1,1,5,8,0,0,28,17,7.0
Brandon Jones,43049,S,MIA,1,0,0,100.0,0,0,17,59.1,56.5,76.5,62.1,48.1,46.3,1,2,0,13,20.0,1,0,0,108.3,3,0,29,4,33,70,10,0,0,10,0,20,60,18,19,7,1,4,3,3,0,30,7,10.0
McTelvin Agim,43069,DI,DEN,1,0,0,,0,0,10,,36.2,74.0,58.7,35.7,67.3,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,20,20,2,13,0,5,0,0,11,9,0,0,1,0,1,0,0,0,
Devin White,43089,LB,TB,1,2,0,66.7,0,0,30,51.3,29.8,0.0,44.8,54.3,60.5,1,1,0,14,10.0,1,0,3,82.6,2,0,66,1,31,76,5,0,0,5,0,0,71,17,28,4,5,7,3,2,0,18,10,9.0
Jeremy Chinn,43179,S,CAR,1,1,0,50.0,0,0,5,68.2,60.3,73.8,,40.1,78.5,0,0,0,4,0.0,0,0,0,56.3,1,0,27,2,34,53,2,0,0,2,0,8,51,0,19,14,1,4,2,0,0,4,4,4.0
Mack Wilson,43190,LB,CLV,1,1,0,100.0,0,0,8,56.2,58.2,74.3,,60.3,79.2,0,0,0,13,0.0,0,0,0,118.8,1,0,19,0,12,30,10,0,0,10,0,0,20,0,18,1,3,5,1,0,0,13,13,13.0
Richie Grant,43196,CB,ATL,1,0,0,,0,0,2,51.3,33.8,64.6,,60.9,71.7,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,2,3,0,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0,0,
Greedy Williams,43254,CB,CLV,1,0,0,50.0,0,0,8,61.6,59.3,84.1,60.0,50.4,79.7,0,0,0,16,0.0,0,1,0,64.6,4,0,5,68,38,74,0,0,0,0,0,0,74,1,35,0,2,5,8,0,0,40,5,10.0
Myles Bryant,43336,CB,NE,1,0,0,100.0,0,0,19,75.7,78.6,74.3,65.6,60.0,48.6,1,0,0,14,33.3,1,1,0,97.9,4,0,1,0,33,38,0,0,0,0,0,1,38,1,4,36,0,2,4,1,0,30,22,7.5
Nick Niemann,43500,LB,LAC,1,0,0,,0,0,27,,61.8,64.1,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Alex Highsmith,43507,ED,PIT,1,1,0,0.0,0,0,25,36.3,52.7,2.9,58.1,72.9,75.2,0,1,0,,0.0,0,0,1,39.6,0,0,2,0,5,54,51,0,0,51,0,0,3,29,20,1,3,3,1,1,0,0,0,
Levi Onwuzurike,43679,DI,DET,1,1,0,,0,0,11,,57.8,76.2,54.9,58.9,37.4,0,1,0,,20.0,1,0,0,0.0,0,0,0,0,0,29,29,1,15,3,10,0,0,8,21,0,2,3,0,1,0,0,0,
Quincy Roche,43734,ED,NYG,1,1,0,,0,0,21,60.0,54.9,80.4,50.7,62.1,72.9,0,3,0,,0.0,0,0,0,0.0,0,0,0,0,0,50,50,0,0,50,0,0,0,36,14,0,2,2,0,3,0,0,0,
Jeffery Simmons,43742,DI,TEN,1,0,0,,0,0,31,,53.7,13.6,74.4,33.1,23.1,1,5,0,,66.7,2,0,1,0.0,0,0,0,0,0,72,72,3,37,4,28,0,0,55,17,0,1,1,0,6,0,0,0,
Derrick Brown,43883,DI,CAR,1,0,1,,0,0,5,,86.1,76.5,78.8,73.8,69.9,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,35,35,2,19,0,14,0,0,20,15,0,3,3,0,2,0,0,0,
Byron Murphy Jr.,44027,CB,ARZ,1,2,0,71.4,0,0,1,62.2,58.8,0.0,55.2,66.3,84.7,0,1,0,9,0.0,0,0,1,117.9,5,0,5,24,36,73,1,0,0,1,0,0,72,4,33,43,1,4,7,1,1,28,24,5.6
Adetokunbo Ogundeji,44047,ED,ATL,1,1,1,,0,0,2,60.0,58.2,80.0,53.0,61.0,70.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,55,55,0,0,54,1,0,0,21,33,0,0,0,0,0,0,0,0,
Julian Okwara,44152,ED,DET,1,1,0,100.0,0,0,11,41.3,45.0,77.4,52.4,54.4,74.5,0,2,0,19,0.0,0,0,0,118.8,2,0,1,0,4,36,35,5,0,30,0,0,1,8,24,0,3,3,2,2,0,32,12,16.0
Quinnen Williams,44216,DI,NYJ,1,0,1,,0,0,22,,59.5,0.0,73.9,53.1,68.4,0,1,0,,0.0,0,0,1,0.0,0,1,0,0,0,32,32,0,20,0,12,0,0,24,8,0,1,1,0,2,0,0,0,
Jamir Jones,44287,ED,LA,1,0,0,,0,0,26,62.0,73.1,73.7,72.6,59.8,,0,2,0,,,0,0,0,0.0,0,0,0,0,2,15,15,0,0,15,0,0,0,9,4,0,0,0,0,2,0,0,0,
Naquan Jones,44363,DI,TEN,1,0,0,,0,0,31,60.0,45.7,77.4,51.3,47.6,69.0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,39,39,8,31,0,0,0,0,28,11,0,1,3,0,0,0,0,0,
Isaiahh Loudermilk,44416,DI,PIT,1,0,0,,0,0,25,,66.9,73.7,53.7,70.0,66.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,15,15,0,12,0,3,0,0,8,7,0,1,1,0,0,0,0,0,
Kyzir White,44485,LB,LAC,1,3,0,66.7,0,0,27,81.7,75.0,76.2,,57.1,83.6,0,0,0,5,0.0,0,0,0,70.1,2,0,56,0,31,63,1,0,0,1,0,0,62,0,32,6,1,8,3,0,0,7,13,3.5
Brian Burns,44522,ED,CAR,1,1,0,,0,0,5,60.0,58.9,0.0,72.6,61.7,73.9,2,1,0,,0.0,0,0,2,0.0,0,1,0,0,1,48,48,0,0,48,0,0,0,29,18,0,1,1,0,4,0,0,0,
Ross Blacklock,44526,DI,HST,1,1,0,,0,0,13,,72.4,75.8,57.1,76.9,66.8,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,26,26,0,24,0,2,0,0,18,8,0,0,0,0,1,0,0,0,
D.J. Wonnum,44550,ED,MIN,1,1,0,,0,0,18,60.0,60.0,80.7,57.5,60.9,70.8,0,1,0,,0.0,0,0,0,0.0,0,0,1,0,1,53,52,0,1,43,8,0,1,38,14,0,1,1,0,1,0,0,0,
Raekwon Davis,44582,DI,MIA,1,0,0,,0,0,17,60.0,32.5,0.0,53.3,53.7,22.8,0,0,0,,50.0,1,0,2,0.0,0,0,0,0,1,35,35,15,20,0,0,0,0,16,18,0,1,1,0,0,0,0,0,
Jonah Williams,44597,DI,LA,1,0,0,,0,0,26,,59.5,73.3,65.2,56.5,,0,1,0,,,0,0,0,0.0,0,0,0,0,0,16,16,0,12,0,4,0,0,14,2,0,0,0,0,1,0,0,0,
Leki Fotu,44614,DI,ARZ,1,0,0,,0,0,1,,51.4,77.4,54.1,53.1,26.2,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,37,37,11,26,0,0,0,0,18,19,0,1,1,0,0,0,0,0,
Joe Jackson,44615,ED,CLV,1,2,0,,0,0,8,60.0,60.6,77.9,53.9,63.7,71.7,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,23,23,0,0,22,1,0,0,12,10,0,0,0,0,0,0,0,0,
Terrell Burgess,45255,S,LA,1,0,0,,0,0,26,69.5,69.3,73.0,,60.0,73.0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,16,18,0,0,0,0,0,0,18,0,2,18,0,1,0,0,0,0,0,
Jordan Fuller,45326,S,LA,1,1,0,,0,0,26,66.1,68.1,72.2,,60.0,82.9,0,0,0,,0.0,0,0,0,0.0,0,0,2,0,22,30,0,0,0,0,0,24,30,0,8,4,0,2,0,0,0,0,0,
Da'Shawn Hand,48386,DI,DET,1,0,1,,0,0,11,,76.5,71.1,77.0,61.2,,0,1,0,,,0,0,0,0.0,0,0,0,0,0,8,8,0,0,2,6,0,0,4,4,0,0,0,0,1,0,0,0,
Kentavius Street,48404,DI,SF,1,0,0,,0,0,28,,67.7,73.1,55.5,69.2,69.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,15,15,2,11,0,2,0,0,9,6,0,1,2,0,0,0,0,0,
Anthony Nelson,48405,ED,TB,1,0,0,,0,0,30,60.7,28.3,0.0,58.2,43.2,,0,0,0,,,0,0,1,0.0,0,0,0,0,2,10,9,0,0,9,0,0,1,2,6,1,0,0,0,0,0,0,0,
Jonathan Greenard,48407,ED,HST,1,0,1,,0,0,13,,79.6,80.6,85.4,58.1,72.8,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,41,41,0,0,41,0,0,0,21,20,0,2,2,0,1,0,0,0,
Michael Danna,48415,ED,KC,1,0,0,,0,0,16,,59.9,79.5,53.9,65.7,,0,1,0,,,0,0,0,0.0,0,0,1,0,0,31,30,0,0,30,0,0,1,21,10,0,0,0,0,1,0,0,0,
James Smith-Williams,48455,ED,WAS,1,2,0,,0,0,32,,57.1,76.7,62.7,53.9,29.2,0,0,0,,33.3,1,0,0,0.0,0,1,0,0,0,19,19,0,3,14,2,0,0,10,9,0,1,0,0,1,0,0,0,
Sam Hubbard,48457,ED,CIN,1,3,2,0.0,0,0,7,48.6,62.4,81.1,62.4,64.5,76.2,0,2,0,,0.0,0,0,0,39.6,0,0,1,0,5,72,71,0,2,63,6,0,1,41,26,0,2,4,1,2,0,0,0,
Tim Ward,48467,ED,NYJ,1,0,0,,0,0,22,,59.2,76.0,62.9,56.5,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,12,12,0,0,12,0,0,0,5,7,0,0,0,0,0,0,0,0,
Tyquan Lewis,48475,ED,IND,1,0,0,,0,0,14,60.0,76.6,74.4,82.1,59.8,69.6,1,1,1,,,0,0,0,0.0,0,1,0,0,1,12,12,0,3,7,2,0,0,6,5,0,1,0,0,3,0,0,0,
Carl Granderson,48500,ED,NO,1,0,0,,0,0,20,61.0,65.1,74.9,52.8,69.1,69.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,2,16,16,0,0,15,1,0,0,7,7,0,1,1,0,0,0,0,0,
Oshane Ximines,48538,ED,NYG,1,0,1,,0,0,21,61.1,52.7,0.0,70.7,52.9,69.9,1,2,0,,0.0,0,0,1,0.0,0,0,0,0,2,18,17,0,0,16,1,0,1,13,3,1,0,1,0,3,0,0,0,
Dorance Armstrong,48557,ED,DAL,1,0,0,,0,0,9,60.0,63.0,76.9,57.2,64.3,71.7,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,25,25,0,2,22,1,0,0,16,9,0,0,2,0,1,0,0,0,
Malik Reed,48567,ED,DEN,1,0,0,100.0,0,1,10,60.0,66.5,79.0,62.3,65.2,73.3,0,2,0,5,0.0,0,0,0,87.5,1,2,0,0,1,60,60,0,0,60,0,0,0,41,18,0,3,1,1,4,0,5,4,5.0
Trent Harris,48575,ED,NYG,1,0,0,,0,0,21,60.0,65.0,72.3,55.6,64.7,69.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,7,7,0,0,7,0,0,0,4,2,0,1,1,0,0,0,0,0,
Harold Landry III,48600,ED,TEN,1,0,0,,0,1,31,77.8,62.3,81.7,50.0,61.5,75.3,1,1,0,,0.0,0,0,0,0.0,0,1,4,0,13,80,76,0,0,76,0,0,4,47,20,0,4,4,0,3,0,0,0,
Tyler Lancaster,48604,DI,GB,1,0,0,,0,0,12,,55.2,73.9,55.5,57.4,66.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,15,15,0,15,0,0,0,0,8,7,0,1,1,0,0,0,0,0,
Roy Lopez,48676,DI,HST,1,1,0,,0,0,13,,65.1,77.1,53.9,67.1,67.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,38,38,0,38,0,0,0,0,18,20,0,0,0,0,0,0,0,0,
Harrison Phillips,48690,DI,BUF,1,2,0,,0,0,4,,67.1,74.8,57.9,68.9,68.9,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,24,24,2,17,0,5,0,0,16,8,0,0,0,0,0,0,0,0,
