player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jon Bostic,7831,LB,WAS,1,2,0,100.0,0,0,32,49.2,49.2,75.4,67.1,53.9,29.8,0,0,0,15,25.0,2,0,0,152.1,2,0,28,0,16,33,2,0,0,2,0,0,31,4,13,3,1,4,2,0,1,22,14,11.0
Robert Alford,7841,CB,ARZ,1,0,0,80.0,0,0,1,59.5,58.6,77.4,60.0,54.6,77.8,0,0,0,14,0.0,0,0,0,138.8,4,0,3,60,45,66,0,0,0,0,0,0,66,1,20,3,1,4,5,0,1,39,14,9.8
Tyrann Mathieu,7850,S,KC,1,0,1,50.0,0,0,16,56.1,60.0,77.8,72.3,65.3,83.5,0,2,0,5,0.0,0,0,0,56.3,1,0,18,0,56,74,4,0,0,4,0,32,70,5,13,20,2,5,2,2,0,5,1,5.0
John Jenkins,7863,DI,MIA,1,2,0,,0,0,17,,78.7,79.3,58.4,77.4,72.1,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,49,49,41,8,0,0,0,0,15,34,0,5,5,0,1,0,0,0,
Logan Ryan,7864,S,NYG,1,1,0,,0,0,21,37.3,44.5,77.6,,71.7,84.0,0,0,0,,0.0,0,1,0,0.0,0,0,14,0,28,68,5,0,0,5,0,44,63,0,40,5,1,7,0,0,0,0,0,
Duron Harmon,7872,S,ATL,1,0,0,100.0,0,0,2,55.2,55.1,76.7,59.4,60.7,82.8,0,0,0,24,0.0,0,1,0,118.8,2,0,11,1,35,60,0,0,0,0,0,37,60,1,24,11,0,3,2,0,0,34,11,17.0
Brandon Williams,7875,DI,BLT,1,3,0,,0,0,3,,56.7,77.3,52.9,60.0,29.4,0,1,0,,25.0,1,0,0,0.0,0,0,0,0,0,29,29,21,8,0,0,0,0,17,12,0,0,0,0,1,0,0,0,
Alex Okafor,7885,ED,KC,1,0,0,,0,0,16,60.6,50.9,0.0,60.4,51.6,28.5,1,4,0,,50.0,1,0,1,0.0,0,0,2,0,1,43,41,0,0,41,0,0,2,37,5,0,1,1,0,5,0,0,0,
William Gholston,7908,DI,TB,1,0,0,,0,0,30,61.8,71.9,76.0,65.1,60.6,71.1,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,28,28,0,10,5,13,0,0,20,8,0,3,3,0,2,0,0,0,
Steven Means,7929,ED,ATL,1,0,0,,0,0,2,72.8,58.1,79.8,49.9,58.1,74.0,0,0,0,,0.0,0,0,0,0.0,0,0,3,0,4,55,51,0,0,50,1,0,4,32,19,1,3,3,0,0,0,0,0,
A.J. Klein,7930,LB,BUF,1,1,0,50.0,0,0,4,90.3,91.1,73.1,69.1,66.7,74.0,0,1,0,8,0.0,0,1,0,60.4,1,0,19,0,12,23,2,0,0,2,0,0,21,3,8,2,1,1,2,1,0,8,4,8.0
Micah Hyde,7941,S,BUF,1,0,0,,0,0,4,53.1,53.0,75.0,,60.2,69.9,0,0,1,,0.0,0,0,0,0.0,0,0,9,0,19,34,2,0,0,2,0,18,32,0,15,5,1,1,0,0,0,0,0,
Nick Williams,8006,DI,DET,1,2,0,,0,0,11,,54.6,77.4,52.4,57.0,69.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,40,40,5,18,1,16,0,0,13,27,0,0,1,0,0,0,0,0,
A.J. Bouye,8110,CB,CAR,1,0,0,0.0,0,0,5,69.1,62.1,75.6,51.6,53.9,50.3,0,1,0,,25.0,1,0,0,39.6,0,0,11,6,22,48,8,0,0,8,0,0,40,5,21,23,1,3,1,1,0,0,0,
Lerentee McCray,8159,ED,JAX,1,0,0,,0,0,15,,60.0,65.6,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
Rashaan Melvin,8334,CB,CAR,1,0,0,100.0,0,0,5,46.2,52.9,73.8,,72.0,75.7,0,0,0,18,0.0,0,0,0,118.8,2,0,1,19,13,21,0,0,0,0,0,0,21,0,8,1,1,2,2,0,0,32,20,16.0
Brandon Copeland,8378,ED,ATL,1,1,0,,0,0,2,,41.9,73.0,54.7,47.7,72.0,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,0,11,10,0,0,10,0,0,1,5,6,0,1,1,0,0,0,0,0,
Mike Purcell,8530,DI,DEN,1,2,0,,0,0,10,,71.2,76.8,52.7,74.0,71.6,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,40,40,30,9,0,1,0,0,19,21,0,1,3,0,1,0,0,0,
Jadeveon Clowney,8636,ED,CLV,1,0,0,,0,0,8,,71.7,80.1,71.7,58.6,69.6,0,7,0,,0.0,0,0,0,0.0,0,0,3,0,0,49,46,0,1,39,6,0,3,36,13,0,1,1,0,7,0,0,0,
Khalil Mack,8640,ED,CHI,1,0,0,,0,0,6,47.5,53.8,0.0,82.2,59.9,69.6,0,4,0,,,0,0,2,0.0,0,1,0,0,2,34,34,0,0,33,1,0,0,19,13,0,1,0,0,5,0,0,0,
Aaron Donald,8648,DI,LA,1,1,0,,0,0,26,,71.3,78.6,51.5,80.4,30.2,0,2,0,,25.0,1,0,0,0.0,0,0,0,0,0,72,72,0,38,3,31,0,0,39,33,0,1,2,0,2,0,0,0,
Kyle Fuller,8649,CB,DEN,1,0,0,100.0,0,0,10,57.9,64.0,77.0,,78.0,49.4,0,0,0,32,16.7,1,0,0,118.8,3,0,12,57,42,71,2,0,0,2,0,0,69,0,29,0,3,5,3,0,0,53,17,17.7
C.J. Mosley,8652,LB,NYJ,1,2,0,90.0,0,0,22,42.7,41.1,78.9,67.0,48.9,73.5,0,0,0,20,6.3,1,0,0,133.8,9,1,90,1,59,100,8,0,0,8,0,0,92,4,37,1,9,13,10,1,1,81,37,9.0
Dee Ford,8658,ED,SF,1,0,0,,0,1,28,60.0,54.5,0.0,68.5,60.7,73.0,0,0,0,,0.0,0,0,1,0.0,0,2,0,0,1,12,12,0,0,12,0,0,0,8,3,0,2,1,0,2,0,0,0,
Jimmie Ward,8665,S,SF,1,0,0,,0,0,28,66.3,64.4,78.6,55.5,56.0,75.2,0,0,0,,0.0,0,0,0,0.0,0,0,3,0,28,56,3,0,0,3,0,37,53,2,26,13,0,1,0,0,0,0,0,
Bradley Roby,8666,CB,NO,1,0,0,100.0,0,0,20,66.4,66.0,75.1,59.1,60.0,71.6,0,0,0,18,0.0,0,0,0,110.4,2,0,4,1,18,21,6,0,0,6,0,0,15,1,2,10,1,1,2,0,0,21,23,10.5
Kyle Van Noy,8675,LB,NE,1,0,0,33.3,0,0,19,56.1,48.6,78.3,41.4,51.3,24.3,0,1,0,11,66.7,2,0,1,45.1,1,0,37,3,37,74,32,0,0,32,0,0,42,10,27,2,1,1,3,1,0,11,14,11.0
Jeremiah Attaochu,8685,ED,CHI,1,0,0,100.0,0,0,6,62.0,50.0,0.0,64.2,49.8,,0,1,0,2,,0,0,1,79.2,1,0,0,0,3,31,29,0,0,29,0,0,2,18,10,2,0,0,1,1,0,2,8,2.0
Christian Kirksey,8706,LB,HST,1,3,0,,0,0,13,82.0,62.1,76.8,69.0,35.1,47.3,1,2,0,,16.7,1,1,0,0.0,0,0,60,0,29,63,0,0,0,0,0,0,63,4,30,3,0,2,0,3,0,0,0,
Terrence Brooks,8714,S,HST,1,0,0,,0,0,13,63.2,60.7,73.3,,57.1,77.2,0,0,0,,0.0,0,0,0,0.0,0,0,5,0,6,16,2,0,0,2,0,6,14,0,10,3,0,1,0,0,0,0,0,
Bashaud Breeland,8737,CB,MIN,1,0,0,100.0,0,0,18,63.9,64.1,69.8,,60.0,75.1,0,0,0,21,0.0,0,0,0,116.7,2,0,0,6,5,6,0,0,0,0,0,0,6,0,1,0,1,2,2,0,0,24,11,12.0
Justin Ellis,8742,DI,BLT,1,0,0,,0,0,3,,42.5,75.1,57.4,45.4,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,15,15,8,6,0,1,0,0,7,8,0,0,0,0,0,0,0,0,
Ross Cockrell,8744,CB,TB,1,1,0,0.0,0,0,30,81.5,84.6,75.2,79.8,60.0,81.3,1,0,0,,0.0,0,1,0,39.6,0,0,1,0,29,35,0,0,0,0,0,0,35,5,1,34,1,2,2,1,0,0,0,
DaQuan Jones,8747,DI,CAR,1,1,0,,0,0,5,,65.5,78.0,51.7,69.2,69.8,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,0,42,41,21,17,1,2,0,1,18,24,0,1,1,0,0,0,0,0,
Anthony Hitchens,8754,LB,KC,1,1,0,100.0,0,0,16,37.3,36.8,76.8,65.6,49.7,79.4,1,0,0,21,0.0,0,0,0,118.8,5,0,41,0,32,49,1,0,0,1,0,0,48,6,11,7,1,4,5,1,0,69,30,13.8
Pierre Desir,8762,CB,TB,1,0,0,100.0,0,0,30,50.0,50.8,75.4,,60.0,75.4,0,0,0,13,0.0,0,0,0,115.3,3,0,1,25,24,26,0,0,0,0,0,0,26,0,2,0,0,2,3,0,0,35,6,11.7
Dontae Johnson,8764,CB,SF,1,0,0,100.0,0,0,28,66.5,58.7,74.4,40.3,62.2,26.5,0,2,0,5,100.0,1,0,0,81.3,2,0,0,0,11,23,1,0,0,1,0,0,22,3,9,22,0,0,2,2,0,7,11,3.5
Brent Urban,8769,DI,DAL,1,0,0,,0,0,9,60.0,56.0,76.3,62.9,54.0,22.5,0,2,0,,100.0,1,0,0,0.0,0,0,0,0,1,30,30,4,18,2,6,0,0,16,13,0,0,0,0,2,0,0,0,
Devon Kennard,8809,ED,ARZ,1,0,0,,0,0,1,,53.9,74.1,58.2,54.7,70.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,17,17,0,0,17,0,0,0,11,6,0,1,1,0,0,0,0,0,
Shamar Stephen,8854,DI,DEN,1,1,0,,0,0,10,,72.6,75.5,62.9,70.5,69.2,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,26,26,2,4,3,17,0,0,15,11,0,1,1,0,1,0,0,0,
Shelby Harris,8869,DI,DEN,1,0,0,,0,0,10,,75.9,76.2,67.1,72.0,70.0,1,3,0,,0.0,0,0,0,0.0,0,0,0,0,0,39,39,1,16,3,19,0,0,25,14,0,1,3,0,4,0,0,0,
Terrance Mitchell,8888,CB,HST,1,1,0,50.0,0,1,13,81.6,75.5,79.3,,49.5,49.1,0,0,0,20,16.7,1,1,0,65.6,4,0,0,55,29,59,4,0,0,4,0,0,55,0,30,0,1,4,8,0,0,42,2,10.5
Denico Autry,8982,ED,TEN,1,0,0,,0,0,31,60.0,54.5,79.2,56.5,53.9,72.2,0,2,0,,0.0,0,0,0,0.0,0,1,0,0,1,50,50,0,0,38,12,0,0,28,21,0,3,2,0,3,0,0,0,
Shaquil Barrett,9000,ED,TB,1,0,0,0.0,0,0,30,91.8,90.5,78.8,74.6,59.9,73.3,1,4,0,,0.0,0,2,0,39.6,0,1,0,0,14,53,51,0,0,51,0,0,2,33,6,2,2,2,2,6,0,0,0,
Kerry Hyder,9045,ED,SEA,1,1,0,,0,0,29,,62.3,77.8,66.9,52.6,70.5,1,3,0,,0.0,0,0,0,0.0,0,0,0,0,0,51,51,2,7,6,36,0,0,37,14,0,2,2,0,4,0,0,0,
Adrian Phillips,9177,S,NE,1,1,0,0.0,0,0,19,59.7,58.7,75.9,56.0,58.0,45.0,0,0,0,,20.0,1,0,0,39.6,0,0,39,2,40,66,11,0,0,11,0,9,55,2,24,5,1,3,1,0,0,0,0,
Daniel Sorensen,9253,S,KC,1,1,0,100.0,0,0,16,50.2,44.5,0.0,39.7,61.9,71.1,0,2,0,19,10.0,1,0,1,108.3,5,0,35,2,58,73,11,0,0,11,0,12,62,3,12,13,2,8,5,2,0,50,22,10.0
Joe Thomas,9272,LB,HST,1,0,0,,0,0,13,64.2,77.0,71.4,,73.7,74.9,0,0,0,,0.0,0,0,0,0.0,0,0,13,1,6,18,2,0,0,2,0,0,16,0,12,2,0,2,0,0,0,0,0,
Dante Fowler Jr.,9436,ED,ATL,1,0,0,,0,0,2,,67.3,2.8,59.5,81.3,49.2,0,3,0,,25.0,1,0,1,0.0,0,0,0,0,0,52,52,0,1,50,1,0,0,34,18,0,3,3,0,3,0,0,0,
Leonard Williams,9439,DI,NYG,1,3,0,,0,0,21,,72.8,79.6,60.8,72.2,73.8,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,62,62,4,13,27,18,0,0,25,37,0,3,3,0,2,0,0,0,
Trae Waynes,9444,CB,CIN,1,0,0,100.0,0,0,7,55.4,55.2,75.9,,55.7,77.8,0,0,0,52,0.0,0,0,0,118.8,2,0,9,38,26,53,1,0,0,1,0,0,52,0,27,5,0,4,2,0,0,62,9,31.0
