player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Corey Peters,5607,DI,ARZ,1,0,0,,0,0,1,,62.9,77.2,60.6,61.4,69.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,34,34,5,28,0,1,0,0,14,20,0,0,2,0,0,0,0,0,
Everson Griffen,5624,ED,MIN,1,0,0,,0,0,18,60.0,52.2,7.8,63.6,48.9,,0,1,0,,,0,0,1,0.0,0,0,0,0,1,50,50,0,0,47,3,0,0,35,14,0,0,0,0,1,0,0,0,
Al Woods,5646,DI,SEA,1,1,0,,0,0,29,58.5,65.0,77.2,51.8,72.2,71.5,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,2,46,46,7,21,4,14,0,0,22,22,0,2,4,0,2,0,0,0,
Andrew Sendejo,6118,S,IND,1,1,0,0.0,0,0,14,63.6,70.3,80.7,58.7,74.4,83.7,0,0,0,,0.0,0,0,0,39.6,0,0,4,0,44,66,4,0,0,4,0,57,62,1,21,1,2,5,2,0,0,0,0,
Von Miller,6154,ED,LA,1,0,0,100.0,0,0,26,67.9,73.5,77.3,72.7,63.5,48.4,0,2,0,7,25.0,1,0,0,79.2,2,0,1,0,4,45,42,0,0,42,0,0,3,13,28,2,3,3,2,2,0,6,4,3.0
Ryan Kerrigan,6168,ED,PHI,1,0,0,,0,0,24,,78.3,73.9,75.6,64.0,,0,1,0,,,0,0,0,0.0,0,0,0,0,0,10,10,0,0,10,0,0,0,5,5,0,0,0,0,1,0,0,0,
Cameron Jordan,6176,ED,NO,1,0,0,,0,0,20,71.9,88.4,80.2,64.2,85.8,76.0,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,53,53,0,2,48,3,0,0,29,24,0,5,7,0,1,0,0,0,
Jimmy Smith,6179,CB,BLT,1,0,0,,0,0,3,66.4,66.7,72.2,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,8,7,10,0,0,0,0,0,0,10,0,3,2,0,0,0,0,0,0,0,
Cameron Heyward,6183,DI,PIT,1,1,0,,0,0,25,61.3,83.0,78.6,62.2,76.5,29.5,0,1,0,,25.0,1,0,0,0.0,0,2,1,0,0,67,66,1,26,13,26,0,1,31,36,0,4,2,0,3,0,0,0,
Justin Houston,6222,ED,BLT,1,0,0,,0,1,3,68.2,92.4,77.7,90.9,69.4,42.8,1,4,0,,33.3,1,0,0,0.0,0,1,0,0,0,36,36,0,0,34,2,0,0,27,9,0,3,2,0,6,0,0,0,
K.J. Wright,6251,LB,LV,1,0,0,100.0,0,0,23,40.7,42.3,71.9,59.1,60.7,73.3,0,1,0,7,0.0,0,0,0,95.8,2,0,15,0,12,20,3,0,0,3,0,0,17,1,7,2,0,1,2,1,0,14,18,7.0
Pernell McPhee,6317,ED,BLT,1,0,0,,0,0,3,60.0,60.0,76.2,57.0,61.4,,0,1,0,,,0,0,0,0.0,0,0,0,0,1,25,25,0,1,22,2,0,0,14,10,0,0,0,0,1,0,0,0,
Lawrence Guy,6385,DI,NE,1,0,0,,0,0,19,,62.7,75.5,65.6,57.3,69.8,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,23,23,0,13,3,7,0,0,14,9,0,2,2,0,1,0,0,0,
Malcolm Smith,6394,LB,CLV,1,0,0,100.0,0,0,8,65.7,61.7,71.1,59.1,56.5,75.0,0,0,0,8,0.0,0,0,0,100.0,1,0,13,0,8,16,1,0,0,1,0,0,15,1,7,2,1,2,1,0,0,8,12,8.0
Chris Harris Jr.,6457,CB,LAC,1,0,0,50.0,0,0,27,64.0,64.9,74.8,,63.6,29.7,0,0,0,12,33.3,1,1,1,59.4,2,0,6,2,30,42,0,0,0,0,0,1,42,0,12,33,1,2,4,0,0,15,4,7.5
Josh Bynes,6503,LB,BLT,1,0,0,0.0,0,0,3,88.3,88.3,76.2,90.7,52.6,54.8,1,1,0,,25.0,1,1,0,39.6,0,1,48,0,27,50,1,0,0,1,0,0,49,2,21,1,3,3,1,3,0,0,0,
Mario Addison,6558,ED,BUF,1,1,0,,0,0,4,60.0,51.5,78.2,66.2,36.4,72.0,0,3,0,,0.0,0,0,0,0.0,0,0,1,0,1,30,29,0,0,29,0,0,1,21,8,0,0,1,0,3,0,0,0,
Stephon Gilmore,7016,CB,CAR,1,0,0,,0,0,5,65.2,65.6,72.7,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,13,9,13,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,0,
Fletcher Cox,7018,DI,PHI,1,0,0,,0,0,24,,64.8,77.7,84.8,38.1,67.3,1,4,0,,0.0,0,0,0,0.0,0,0,0,0,0,46,46,2,26,0,18,0,0,30,16,0,1,1,0,5,0,0,0,
Michael Brockers,7020,DI,DET,1,0,0,,0,0,11,,65.2,0.0,53.1,78.4,37.3,0,1,0,,20.0,1,0,1,0.0,0,0,0,0,0,38,38,4,23,5,6,0,0,22,16,0,4,4,0,1,0,0,0,
Melvin Ingram III,7024,ED,KC,1,0,0,,0,0,16,61.1,62.7,75.4,62.7,58.0,24.8,0,2,0,,100.0,1,0,0,0.0,0,0,2,0,2,21,19,0,0,19,0,0,2,13,6,0,0,0,0,2,0,0,0,
Chandler Jones,7027,ED,ARZ,1,1,0,100.0,0,0,1,46.7,41.2,77.5,64.2,31.6,74.3,1,0,0,17,0.0,0,0,0,118.8,2,0,0,0,4,50,48,0,0,46,2,0,2,27,19,2,0,1,2,1,0,28,29,14.0
Dont'a Hightower,7030,LB,NE,1,1,0,80.0,0,0,19,61.5,68.7,76.2,76.1,63.6,78.0,0,2,0,11,0.0,0,0,0,93.3,4,1,23,0,21,37,12,0,0,12,0,0,25,4,12,2,0,4,5,3,0,32,11,8.0
Whitney Mercilus,7031,ED,GB,1,0,0,,0,0,12,60.0,74.9,73.3,67.1,62.9,74.2,0,2,0,,0.0,0,0,0,0.0,0,1,0,0,0,17,17,0,0,17,0,0,0,15,2,0,3,2,0,3,0,0,0,
Jackrabbit Jenkins,7043,CB,TEN,1,1,0,50.0,0,0,31,76.9,76.9,76.8,,68.4,76.6,0,0,0,11,0.0,0,0,0,100.7,3,0,8,58,46,67,0,0,0,0,0,0,67,0,21,1,0,2,6,0,1,25,10,8.3
Bobby Wagner,7050,LB,SEA,1,2,0,0.0,0,0,29,70.3,75.4,75.0,60.0,67.8,82.8,0,0,0,,0.0,0,0,0,39.6,0,0,68,0,42,74,0,0,0,0,0,0,74,1,31,6,1,7,1,0,0,0,0,
Lavonte David,7060,LB,TB,1,4,0,100.0,0,1,30,86.4,87.4,73.7,64.9,69.2,68.5,0,1,0,14,6.7,1,0,0,102.1,4,0,65,0,40,73,0,0,0,0,0,0,73,1,32,8,7,10,4,1,0,34,26,8.5
Casey Hayward Jr.,7064,CB,LV,1,0,0,40.0,0,0,23,43.2,44.7,78.6,,56.1,29.3,0,0,0,13,33.3,1,1,0,52.9,2,0,2,69,49,72,0,0,0,0,0,0,72,0,23,1,1,2,5,0,0,21,16,10.5
Demario Davis,7079,LB,NO,1,0,0,66.7,0,0,20,48.4,55.7,77.0,50.9,69.9,78.4,0,0,0,9,0.0,0,0,1,70.1,2,0,57,2,26,60,1,0,0,1,0,0,59,6,28,0,2,5,3,0,0,8,8,4.0
Rodney McLeod,7271,S,PHI,1,1,0,100.0,0,0,24,44.3,38.6,77.2,,49.4,27.9,0,0,0,7,42.9,3,0,0,95.8,1,0,8,0,34,52,1,0,0,1,0,40,51,0,18,3,0,3,1,0,0,7,0,7.0
Julian Stanford,7372,LB,CAR,1,0,0,,0,0,5,,66.6,64.1,,61.5,71.4,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,
Malik Jackson,7647,DI,CLV,1,0,0,,0,0,8,61.2,46.8,75.9,61.5,32.6,68.1,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,33,33,1,11,1,20,0,0,17,16,0,1,1,0,1,0,0,0,
Josh Norman,7649,CB,SF,1,0,0,66.7,0,0,28,43.9,38.8,78.4,,29.3,75.4,0,0,0,29,0.0,0,0,0,109.0,4,0,1,54,46,55,0,0,0,0,0,0,55,0,9,0,1,2,6,0,0,74,17,18.5
Justin Bethel,7654,CB,NE,1,0,0,,0,0,19,62.4,64.0,71.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,2,6,0,0,0,0,0,0,6,0,4,6,0,0,0,0,0,0,0,
Sheldon Richardson,7794,DI,MIN,1,0,0,,0,0,18,,53.5,76.4,60.0,48.9,,2,0,0,,,0,0,0,0.0,0,0,0,0,0,32,32,1,11,3,17,0,0,23,9,0,0,0,0,2,0,0,0,
Desmond Trufant,7803,CB,LV,1,0,0,100.0,0,0,23,34.5,36.3,70.3,,60.0,72.5,0,0,0,8,0.0,0,0,0,139.6,1,0,3,7,6,11,0,0,0,0,0,0,11,0,5,0,0,1,1,0,1,8,0,8.0
Darius Slay,7817,CB,PHI,1,1,0,50.0,0,0,24,77.0,68.6,76.4,,37.6,50.1,0,0,0,-2,16.7,1,0,0,56.3,1,0,3,43,28,46,0,0,0,0,0,0,46,0,18,0,1,4,2,0,0,-2,0,-2.0
Johnathan Hankins,7830,DI,LV,1,3,0,,0,0,23,,66.8,77.8,49.8,73.8,71.0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,43,43,5,37,0,1,0,0,25,18,0,1,2,0,0,0,0,0,
Robert Alford,7841,CB,ARZ,1,0,0,100.0,0,0,1,82.1,81.2,75.2,,60.7,78.7,0,0,0,10,0.0,0,0,0,89.6,2,0,0,26,18,27,0,0,0,0,0,0,27,0,9,1,2,4,2,0,0,11,2,5.5
Tyrann Mathieu,7850,S,KC,1,0,0,75.0,0,0,16,71.8,70.4,76.3,,53.4,79.4,0,0,0,38,0.0,0,1,0,115.6,3,0,16,1,26,37,3,0,0,3,0,11,34,0,11,6,2,4,4,0,0,49,8,16.3
John Jenkins,7863,DI,MIA,1,0,0,,0,0,17,,58.4,67.7,60.0,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,3,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,
Duron Harmon,7872,S,ATL,1,1,0,100.0,0,0,2,50.4,50.6,76.8,59.0,64.3,84.5,0,0,0,16,0.0,0,0,0,112.5,2,0,5,0,37,70,0,0,0,0,0,64,70,1,32,1,1,3,2,0,0,22,6,11.0
Alex Okafor,7885,ED,KC,1,0,0,,0,0,16,,42.8,0.0,54.6,58.8,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,22,22,0,0,22,0,0,0,17,5,0,0,0,0,0,0,0,0,
William Gholston,7908,DI,TB,1,1,0,,0,0,30,,39.1,0.0,51.3,52.2,68.4,0,1,0,,33.3,1,0,1,0.0,0,0,0,0,0,30,30,0,21,1,8,0,0,11,19,0,0,1,0,1,0,0,0,
A.J. Klein,7930,LB,BUF,1,0,0,81.8,0,0,4,28.9,30.1,76.8,49.6,66.9,59.2,0,0,0,28,12.5,1,1,0,118.6,9,0,66,0,40,68,0,0,0,0,0,1,68,8,20,1,5,7,11,0,0,137,80,15.2
Micah Hyde,7941,S,BUF,1,1,1,100.0,0,1,4,87.7,90.3,78.1,67.7,63.3,81.2,0,1,0,6,0.0,0,0,0,91.7,1,0,18,0,43,67,3,0,0,3,0,33,64,4,20,13,1,3,1,1,0,6,0,6.0
Jordan Poyer,8000,S,BUF,1,6,0,0.0,0,0,4,65.2,73.2,77.1,86.4,67.2,70.6,1,1,1,,9.1,1,1,1,0.0,0,0,9,0,46,68,2,0,0,2,0,50,66,2,20,7,1,4,2,2,0,0,0,
Nick Williams,8006,DI,DET,1,0,0,,0,0,11,,59.1,77.5,58.4,58.6,68.7,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,38,38,7,29,1,1,0,0,23,15,0,1,2,0,2,0,0,0,
Damion Square,8042,DI,LV,1,0,0,,1,0,23,,53.2,0.0,61.2,64.8,69.0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,19,19,5,12,0,2,0,0,10,9,0,2,2,0,0,0,0,0,
Daren Bates,8077,LB,ATL,1,0,0,100.0,0,0,2,79.0,90.8,68.3,,71.9,75.3,0,0,0,3,0.0,0,0,0,79.2,1,0,8,0,4,8,0,0,0,0,0,0,8,0,4,0,2,3,1,0,0,3,0,3.0
A.J. Bouye,8110,CB,CAR,1,0,0,60.0,1,0,5,62.7,63.6,73.3,,62.5,83.1,0,0,0,9,0.0,0,0,1,67.9,3,0,7,3,24,34,0,0,0,0,0,2,34,0,10,22,2,4,5,0,0,19,14,6.3
Jahleel Addae,8117,S,IND,1,0,0,100.0,0,0,14,49.6,47.6,71.0,,60.0,77.3,0,0,0,9,0.0,0,0,0,104.2,1,0,1,0,7,10,0,0,0,0,0,8,10,0,3,1,0,1,1,0,0,9,0,9.0
Lerentee McCray,8159,ED,JAX,1,0,0,,0,0,15,,72.8,70.4,,61.3,71.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,4,3,0,0,3,0,0,1,0,4,1,1,1,0,0,0,0,0,
Benson Mayowa,8196,ED,SEA,1,0,0,100.0,0,0,29,51.4,55.2,76.3,58.4,61.0,70.5,0,0,0,6,0.0,0,0,0,89.6,2,0,1,1,9,28,20,0,0,20,0,0,8,3,16,6,0,1,2,0,0,11,13,5.5
Tony Jefferson,8361,S,SF,1,0,0,,0,0,28,61.1,62.1,71.9,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,3,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,
Brandon Copeland,8378,ED,ATL,1,3,0,,0,0,2,67.0,63.6,79.0,52.1,63.4,75.1,0,0,0,,0.0,0,0,0,0.0,0,0,16,0,10,44,27,0,0,27,0,0,17,10,24,1,1,1,0,0,0,0,0,
Jeff Heath,8396,S,NO,1,0,0,,0,0,20,61.6,62.7,69.2,,60.0,,0,0,0,,,0,0,0,0.0,0,0,2,0,4,6,0,0,0,0,0,3,6,0,2,1,0,0,0,0,0,0,0,
Mike Purcell,8530,DI,DEN,1,0,0,,0,0,10,,66.2,75.7,57.9,65.2,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,23,23,8,15,0,0,0,0,5,18,0,0,0,0,0,0,0,0,
Jadeveon Clowney,8636,ED,CLV,1,0,0,,0,0,8,61.3,59.8,80.0,58.1,58.0,29.9,0,1,0,,33.3,1,0,0,0.0,0,0,0,0,1,44,44,0,1,43,0,0,0,22,21,0,2,2,0,1,0,0,0,
Aaron Donald,8648,DI,LA,1,3,0,,0,0,26,,73.5,3.3,59.9,79.0,36.2,0,1,0,,12.5,1,0,1,0.0,0,0,0,0,0,53,53,2,28,5,18,0,0,21,32,0,4,4,0,1,0,0,0,
Kyle Fuller,8649,CB,DEN,1,0,0,66.7,0,0,10,58.2,62.5,77.1,60.0,60.2,43.2,0,1,0,18,20.0,1,0,0,129.2,2,0,3,1,24,47,5,0,0,5,0,0,42,1,22,38,4,4,3,1,1,23,2,11.5
C.J. Mosley,8652,LB,NYJ,1,2,0,66.7,0,0,22,71.5,62.3,0.0,55.8,58.5,82.6,0,0,0,12,0.0,0,0,1,79.9,2,0,56,0,33,58,1,0,0,1,0,0,57,2,23,1,2,6,3,0,0,16,13,8.0
Ha Ha Clinton-Dix,8656,S,LV,1,0,0,,0,0,23,60.7,70.2,60.4,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Jimmie Ward,8665,S,SF,1,0,0,0.0,0,0,28,72.7,76.3,77.7,,64.1,77.6,0,0,2,,0.0,0,0,0,0.0,0,0,10,0,46,55,0,0,0,0,0,34,55,0,9,11,0,2,4,0,0,0,0,
Bradley Roby,8666,CB,NO,1,1,0,0.0,0,0,20,85.0,82.3,73.6,60.0,62.8,73.2,1,0,0,,0.0,0,0,0,39.6,0,0,6,16,13,28,0,0,0,0,0,0,28,1,14,6,0,0,4,1,0,0,0,
Kyle Van Noy,8675,LB,NE,1,0,0,100.0,0,1,19,90.2,90.5,77.2,60.8,78.5,77.7,0,0,0,5,0.0,0,0,0,79.2,3,1,13,0,21,37,15,0,0,15,0,0,22,7,9,9,5,5,3,1,0,1,9,0.3
Bashaud Breeland,8737,CB,MIN,1,0,0,85.7,0,0,18,49.0,51.0,76.6,,63.3,79.5,0,0,0,22,0.0,0,0,1,100.0,6,0,5,51,41,58,0,0,0,0,0,0,58,0,17,2,1,6,7,0,0,56,23,9.3
Justin Ellis,8742,DI,BLT,1,1,0,,0,0,3,,46.7,78.3,52.3,48.6,69.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,36,36,23,12,0,1,0,0,19,17,0,0,1,0,0,0,0,0,
Ross Cockrell,8744,CB,TB,1,0,0,0.0,0,0,30,84.6,83.8,71.7,,60.0,,0,0,0,,,0,1,0,39.6,0,0,0,1,6,9,0,0,0,0,0,0,9,0,3,8,0,0,1,0,0,0,0,
DaQuan Jones,8747,DI,CAR,1,2,0,,0,0,5,,54.8,77.1,61.7,51.6,28.2,0,1,0,,33.3,1,0,0,0.0,0,0,0,0,0,29,29,8,21,0,0,0,0,17,12,0,0,0,0,1,0,0,0,
Anthony Hitchens,8754,LB,KC,1,4,0,100.0,0,0,16,37.5,60.6,73.2,59.6,84.0,62.1,0,0,0,37,14.3,1,0,0,158.3,2,0,21,0,11,22,0,0,0,0,0,0,22,1,10,1,1,2,2,0,1,43,22,21.5
Pierre Desir,8762,CB,TB,1,0,0,100.0,0,0,30,69.2,69.3,74.8,,63.1,72.5,0,0,0,6,0.0,0,0,0,91.7,1,0,1,25,12,29,0,0,0,0,0,0,29,0,17,3,0,1,1,0,0,6,4,6.0
Dontae Johnson,8764,CB,SF,1,0,0,,0,0,28,62.4,62.8,99.9,60.0,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,3,5,0,0,0,0,0,0,5,1,1,3,0,0,0,0,0,0,0,
Nevin Lawson,8768,CB,JAX,1,0,0,,0,0,15,65.9,78.8,71.8,90.1,,,0,1,0,,,0,0,0,0.0,0,0,0,0,9,11,0,0,0,0,0,1,11,2,0,10,0,0,0,1,0,0,0,
Devon Kennard,8809,ED,ARZ,1,0,0,,0,0,1,,72.2,74.3,53.8,73.1,73.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,18,18,0,0,18,0,0,0,5,13,0,3,3,0,0,0,0,0,
T.J. Carrie,8853,CB,IND,1,0,0,50.0,0,0,14,52.3,56.4,76.0,,72.4,78.7,0,0,0,23,0.0,0,0,0,77.1,3,0,2,31,26,35,0,0,0,0,0,0,35,0,9,2,2,5,6,0,0,48,8,16.0
Shamar Stephen,8854,DI,DEN,1,1,0,,0,0,10,,52.3,74.9,57.2,53.8,67.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,18,18,1,13,1,3,0,0,4,14,0,0,0,0,0,0,0,0,
Shelby Harris,8869,DI,DEN,1,0,0,,0,0,10,,50.7,76.4,56.6,50.9,22.3,1,1,0,,50.0,2,0,0,0.0,0,0,0,0,0,40,40,1,22,3,14,0,0,16,24,0,1,2,0,2,0,0,0,
Denico Autry,8982,ED,TEN,1,2,1,,0,0,31,,51.6,7.4,53.6,64.7,71.7,0,1,0,,0.0,0,0,1,0.0,0,0,0,0,0,53,53,0,1,37,15,0,0,37,16,0,0,0,0,1,0,0,0,
Shaquil Barrett,9000,ED,TB,1,1,0,100.0,0,0,30,63.9,56.8,77.6,53.7,57.3,28.6,1,4,0,6,50.0,1,0,0,91.7,1,0,0,0,8,55,55,0,0,55,0,0,0,24,23,0,0,0,1,5,0,6,5,6.0
Kerry Hyder,9045,ED,SEA,1,1,0,,0,0,29,,65.5,74.5,51.0,72.8,69.9,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,15,15,0,2,5,8,0,0,10,5,0,1,1,0,1,0,0,0,
Adrian Phillips,9177,S,NE,1,1,0,66.7,0,0,19,70.6,67.3,74.6,58.1,55.0,75.7,0,0,0,5,0.0,0,1,0,109.7,2,0,22,1,28,46,5,0,0,5,0,6,41,1,17,12,0,1,3,0,1,7,0,3.5
Zach Kerr,9195,DI,ARZ,1,0,0,,0,0,1,,52.6,75.1,54.9,54.5,21.9,0,0,0,,66.7,2,0,0,0.0,0,0,0,0,0,24,24,0,18,0,6,0,0,7,17,0,1,1,0,0,0,0,0,
Daniel Sorensen,9253,S,KC,1,0,0,,0,0,16,70.3,71.5,74.6,55.7,60.0,,0,0,1,,,0,0,0,0.0,0,0,8,1,24,27,3,0,0,3,0,14,24,2,1,1,0,0,0,0,0,0,0,
Mike Pennel,9316,DI,ATL,1,1,0,,0,0,2,,69.8,77.2,58.8,70.9,69.1,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,38,38,6,26,1,5,0,0,20,18,0,1,1,0,1,0,0,0,
K'Waun Williams,9332,CB,SF,1,0,0,91.7,0,0,28,38.0,40.8,76.1,60.0,63.7,84.2,0,0,0,25,0.0,0,0,2,92.0,11,0,1,0,42,51,0,0,0,0,0,0,51,1,8,50,2,7,12,0,0,73,43,6.6
Dante Fowler Jr.,9436,ED,ATL,1,0,0,,0,0,2,63.1,60.4,77.8,47.9,70.6,73.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,3,31,31,0,0,31,0,0,0,17,11,0,1,2,0,0,0,0,0,
Arik Armstead,9450,DI,SF,1,0,0,,0,0,28,61.0,50.7,0.0,53.3,66.2,,0,1,0,,,0,0,1,0.0,0,0,0,0,2,43,42,1,17,2,22,0,1,35,6,0,0,0,0,1,0,0,0,
Bud Dupree,9455,ED,TEN,1,0,0,,0,0,31,,59.7,65.0,59.1,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
Shaq Thompson,9458,LB,CAR,1,1,0,50.0,0,0,5,86.8,90.2,75.6,70.9,65.5,51.9,1,0,0,7,16.7,1,2,0,56.3,2,1,38,1,26,43,0,0,0,0,0,2,43,4,13,2,5,4,4,2,0,7,9,3.5
Byron Jones,9460,CB,MIA,1,0,0,90.0,0,0,17,44.9,47.3,79.2,,63.6,81.2,0,0,0,30,0.0,0,0,0,110.4,9,0,5,60,53,73,1,0,0,1,0,0,72,0,20,7,1,8,10,0,0,105,43,11.7
Malcom Brown,9465,DI,JAX,1,2,0,,0,0,15,62.8,65.5,77.1,65.2,56.5,41.6,0,1,0,,16.7,1,0,0,0.0,0,0,0,0,0,41,41,9,29,0,3,0,0,18,23,0,3,3,0,1,0,0,0,
Landon Collins,9466,S,WAS,1,0,0,75.0,0,0,32,68.2,67.6,73.6,51.9,63.8,53.2,0,0,0,7,25.0,1,0,0,80.2,3,0,24,0,28,44,1,0,0,1,0,7,43,4,12,12,0,3,4,0,0,15,9,5.0
Preston Smith,9471,ED,GB,1,1,0,,0,0,12,62.7,78.4,77.9,74.0,64.5,73.6,0,9,0,,33.3,1,0,0,0.0,0,1,1,0,2,53,52,0,1,43,8,0,1,42,9,0,1,1,0,10,0,0,0,
Eric Kendricks,9478,LB,MIN,1,1,0,66.7,0,0,18,65.3,50.3,77.0,63.8,31.1,53.4,0,0,1,18,12.5,1,0,0,87.5,4,1,53,0,35,59,4,0,0,4,0,1,55,6,18,1,2,6,6,1,1,43,26,10.8
Eric Rowe,9480,S,MIA,1,1,0,80.0,0,1,17,66.6,63.5,78.2,56.4,51.1,55.6,0,0,0,15,20.0,1,1,0,132.1,4,0,4,3,36,44,7,0,0,7,0,1,37,2,6,29,2,3,5,0,1,31,20,7.8
Denzel Perryman,9481,LB,LV,1,1,0,75.0,0,0,23,46.5,54.2,75.0,59.4,71.2,38.6,0,0,0,7,21.4,3,0,0,86.5,3,0,45,0,37,59,0,0,0,0,0,0,59,1,21,14,1,10,4,0,0,21,7,7.0
