player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Von Miller,6154,ED,LA,1,0,0,,0,0,26,64.9,58.0,78.7,56.4,55.6,28.6,0,2,0,,50.0,1,0,0,0.0,0,0,0,0,7,56,54,0,0,54,0,0,2,33,16,2,1,1,0,2,0,0,0,
Patrick Peterson,6157,CB,MIN,1,0,0,40.0,0,0,18,68.4,69.7,79.2,,68.6,45.9,0,0,0,4,33.3,1,0,0,47.9,2,0,1,65,38,69,1,0,0,1,0,0,68,0,31,2,1,2,5,0,0,8,10,4.0
Robert Quinn,6166,ED,CHI,1,0,0,,0,0,6,63.7,64.6,77.5,77.7,43.9,34.1,1,2,0,,50.0,1,0,0,0.0,0,1,1,0,6,46,44,0,0,44,0,0,2,23,17,1,2,1,0,4,0,0,0,
Cameron Jordan,6176,ED,NO,1,0,0,,0,0,20,60.0,81.0,79.8,74.5,70.7,41.1,0,2,0,,20.0,1,0,0,0.0,0,2,0,0,1,50,50,0,1,48,1,0,0,32,17,0,5,4,0,4,0,0,0,
Cameron Heyward,6183,DI,PIT,1,2,0,,0,0,25,,56.1,1.8,58.5,62.1,72.7,0,1,0,,0.0,0,0,1,0.0,0,1,1,0,0,53,52,3,31,12,6,0,1,26,27,0,4,3,0,2,0,0,0,
K.J. Wright,6251,LB,LV,1,0,0,,0,0,23,63.2,63.6,71.8,,60.4,,0,0,0,,,0,0,0,0.0,0,0,5,0,7,13,6,0,0,6,0,0,7,0,6,2,0,0,0,0,0,0,0,
Buster Skrine,6289,CB,TEN,1,1,0,83.3,0,0,31,51.7,48.3,75.7,57.3,44.3,36.5,0,1,0,16,22.2,2,0,0,109.7,5,0,12,17,36,59,0,0,0,0,0,0,59,2,21,30,2,6,6,1,0,62,37,12.4
Richard Sherman,6306,CB,TB,1,0,0,,0,0,30,62.2,62.5,69.0,,,,0,0,0,,,0,0,0,0.0,0,0,0,2,3,3,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,
Lawrence Guy,6385,DI,NE,1,1,0,,0,0,19,,80.0,77.0,66.6,76.6,35.9,1,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,39,39,0,24,3,12,0,0,22,17,0,2,3,0,1,0,0,0,
Malcolm Smith,6394,LB,CLV,1,1,0,0.0,0,0,8,75.3,74.0,71.8,58.4,60.0,71.4,0,0,0,,0.0,0,0,0,39.6,0,0,12,0,8,15,3,0,0,3,0,0,12,1,6,0,0,0,1,0,0,0,0,
Chris Harris Jr.,6457,CB,LAC,1,0,0,33.3,0,0,27,54.5,51.2,75.8,,45.6,,0,0,0,13,,0,0,0,87.5,1,0,6,10,27,53,2,0,0,2,0,0,51,0,26,35,0,0,3,0,1,13,7,13.0
Josh Bynes,6503,LB,BLT,1,1,1,75.0,0,0,3,52.8,72.0,74.5,90.0,79.5,80.3,0,1,0,19,0.0,0,0,0,94.8,3,0,51,0,32,53,0,0,0,0,0,0,53,3,18,2,2,6,4,1,0,29,8,9.7
Mario Addison,6558,ED,BUF,1,0,0,100.0,0,0,4,44.1,52.1,78.8,54.7,64.7,70.5,0,1,0,10,0.0,0,0,0,100.0,2,0,0,0,2,32,32,0,0,32,0,0,0,23,7,0,1,1,2,1,0,16,14,8.0
Stephon Gilmore,7016,CB,CAR,1,0,0,62.5,0,0,5,57.8,59.5,76.5,,64.0,76.7,0,0,0,23,0.0,0,0,0,93.2,5,0,2,34,23,42,0,0,0,0,0,0,42,0,19,6,1,3,8,0,0,75,8,15.0
Fletcher Cox,7018,DI,PHI,1,2,0,,0,0,24,,50.0,0.0,56.4,58.6,71.2,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,40,40,1,16,2,21,0,0,24,16,0,1,1,0,0,0,0,0,
Michael Brockers,7020,DI,DET,1,1,0,,0,0,11,,52.0,74.7,55.7,53.9,72.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,21,21,0,15,3,3,0,0,8,13,0,2,3,0,0,0,0,0,
Bruce Irvin,7021,ED,CHI,1,2,1,,0,0,6,60.0,49.7,0.0,63.9,53.9,27.4,1,0,0,,33.3,1,0,1,0.0,0,0,0,0,1,30,30,0,0,30,0,0,0,14,15,0,0,0,0,1,0,0,0,
Melvin Ingram III,7024,ED,KC,1,0,0,,0,0,16,60.0,70.8,75.8,72.6,57.7,69.9,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,1,29,29,0,0,29,0,0,0,19,9,0,1,1,0,2,0,0,0,
Chandler Jones,7027,ED,ARZ,1,0,0,,1,0,1,60.5,54.1,0.0,72.5,52.3,32.5,1,2,0,,25.0,1,0,2,0.0,0,0,0,0,3,61,61,0,0,61,0,0,0,33,25,0,3,3,0,3,0,0,0,
Dont'a Hightower,7030,LB,NE,1,1,0,100.0,0,0,19,43.6,35.5,77.3,48.7,45.8,36.6,0,0,0,13,25.0,2,0,0,109.7,3,0,26,0,19,41,13,0,0,13,0,0,28,10,12,2,0,5,3,0,0,31,19,10.3
Jackrabbit Jenkins,7043,CB,TEN,1,1,0,0.0,0,0,31,80.1,79.2,75.6,,61.9,72.5,0,0,1,,0.0,0,0,0,0.0,0,0,3,32,26,38,0,0,0,0,0,0,38,0,12,3,0,0,3,0,0,0,0,
Bobby Wagner,7050,LB,SEA,1,7,0,85.7,0,0,29,46.7,46.8,76.8,56.2,56.0,48.9,1,0,0,16,20.0,3,0,0,103.6,6,0,64,0,41,74,0,0,0,0,0,3,74,2,31,7,2,5,7,1,0,62,28,10.3
Casey Hayward Jr.,7064,CB,LV,1,0,0,100.0,0,0,23,45.0,50.6,77.2,,73.8,75.4,0,0,0,14,0.0,0,0,1,118.8,2,0,0,41,27,41,0,0,0,0,0,0,41,0,14,0,2,2,2,0,0,27,0,13.5
Mike Daniels,7132,DI,CIN,1,0,0,,0,0,7,,49.0,73.1,65.1,60.0,,0,1,0,,,0,0,0,0.0,0,0,0,0,0,16,16,0,10,0,6,0,0,15,1,0,0,0,0,1,0,0,0,
Rodney McLeod,7271,S,PHI,1,1,0,0.0,0,0,24,83.0,87.4,76.6,,64.4,72.6,0,0,1,,0.0,0,1,0,0.0,0,0,4,0,22,38,1,0,0,1,0,28,37,0,16,5,0,0,2,0,0,0,0,
Michael Thomas,7279,S,CIN,1,0,0,100.0,0,0,7,41.5,31.7,66.7,,,71.4,0,0,0,28,0.0,0,0,0,118.8,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,28,9,28.0
Harrison Smith,7641,S,MIN,1,1,0,100.0,0,0,18,69.0,71.5,75.8,60.0,66.7,83.8,1,0,0,6,0.0,0,0,0,91.7,2,0,37,0,35,68,8,0,0,8,0,14,60,1,32,9,2,8,2,1,0,12,3,6.0
Malik Jackson,7647,DI,CLV,1,0,0,,0,0,8,,43.6,0.0,59.4,52.1,26.2,1,1,0,,50.0,1,0,1,0.0,0,0,0,0,0,35,35,2,21,0,12,0,0,23,12,0,1,1,0,2,0,0,0,
Josh Norman,7649,CB,SF,1,1,0,75.0,0,0,28,43.0,44.3,77.9,,54.9,45.2,0,0,0,18,0.0,0,0,0,147.9,3,0,6,54,37,62,2,0,0,2,0,0,60,0,25,0,0,3,4,0,1,42,1,14.0
D.J. Hayden,7793,CB,WAS,1,0,0,100.0,0,0,32,29.0,26.0,66.5,,60.0,26.4,0,0,0,61,100.0,1,0,0,118.8,1,0,1,1,2,4,0,0,0,0,0,0,4,0,2,2,0,0,1,0,0,61,57,61.0
Sheldon Richardson,7794,DI,MIN,1,0,1,,0,0,18,,59.8,80.9,54.7,62.7,74.0,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,61,61,1,1,47,12,0,0,34,27,0,3,4,0,1,0,0,0,
Desmond Trufant,7803,CB,LV,1,0,0,70.0,0,0,23,67.5,68.4,74.0,,63.3,80.4,0,0,0,20,0.0,0,0,0,85.4,7,0,13,27,27,41,0,0,0,0,0,0,41,0,14,1,3,7,10,0,0,60,1,8.6
Xavier Rhodes,7806,CB,IND,1,0,0,50.0,0,0,14,50.3,54.5,76.9,,73.5,78.1,0,0,0,33,0.0,0,0,0,92.7,2,0,6,59,44,65,0,0,0,0,0,0,65,0,21,0,1,4,4,0,0,47,13,23.5
Cordarrelle Patterson,7810,HB,ATL,1,0,0,,0,0,2,60.0,60.0,62.9,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Alec Ogletree,7811,LB,CHI,1,0,0,0.0,0,0,6,74.6,56.1,0.0,,49.1,80.0,0,0,0,,0.0,0,0,1,39.6,0,0,41,0,23,45,0,0,0,0,0,1,45,0,22,3,5,7,1,0,0,0,0,
Darius Slay,7817,CB,PHI,1,0,0,0.0,0,0,24,81.1,80.0,77.0,,66.0,75.1,0,0,0,,0.0,0,0,0,39.6,0,0,3,47,31,51,1,0,0,1,0,0,50,0,20,0,1,2,3,0,0,0,0,
Kevin Minter,7826,LB,TB,1,1,0,50.0,0,0,30,47.5,55.4,74.6,63.5,68.3,79.4,0,0,0,9,0.0,0,0,0,56.3,3,1,45,0,28,49,2,0,0,2,0,0,47,6,15,2,2,3,6,1,0,11,8,3.7
Jamie Collins Sr.,7833,LB,NE,1,0,0,,0,0,19,68.4,76.1,77.8,71.9,65.1,72.9,0,3,0,,0.0,0,0,0,0.0,0,0,12,0,11,37,24,0,0,24,0,0,13,13,13,1,0,2,0,3,0,0,0,
Margus Hunt,7834,DI,CHI,1,0,0,,0,0,6,,56.8,71.7,59.7,57.9,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,7,7,0,6,0,1,0,0,2,5,0,0,0,0,0,0,0,0,
Tyrann Mathieu,7850,S,KC,1,0,0,100.0,0,0,16,72.6,69.1,75.4,,48.1,80.4,0,0,0,10,0.0,0,0,0,108.3,1,0,22,0,29,43,1,0,0,1,0,17,42,0,14,3,0,2,1,0,0,10,3,10.0
Logan Ryan,7864,S,NYG,1,2,1,0.0,0,0,21,73.1,80.6,76.4,64.0,78.3,79.2,0,1,0,,0.0,0,1,0,39.6,0,0,14,2,28,63,4,0,0,4,0,18,59,4,31,25,3,4,1,1,0,0,0,
Shawn Williams,7865,S,ATL,1,0,0,100.0,0,0,2,55.5,40.8,71.1,,60.0,,0,0,0,2,,0,0,0,79.2,1,0,2,2,7,9,1,0,0,1,0,0,8,0,2,3,0,0,1,0,0,2,5,2.0
Duron Harmon,7872,S,ATL,1,2,0,,0,0,2,66.2,71.5,76.5,,70.2,85.1,0,0,0,,0.0,0,0,0,0.0,0,0,6,3,34,67,0,0,0,0,0,55,67,0,33,3,0,4,0,0,0,0,0,
Brandon Williams,7875,DI,BLT,1,0,1,,0,0,3,,60.6,77.7,63.1,56.1,,0,1,0,,,0,0,0,0.0,0,0,0,0,0,36,36,20,15,0,1,0,0,25,11,0,0,0,0,1,0,0,0,
Alex Okafor,7885,ED,KC,1,2,0,,0,0,16,,67.6,79.5,66.7,60.2,71.9,1,4,0,,0.0,0,0,0,0.0,0,0,0,0,0,43,43,0,0,43,0,0,0,28,15,0,0,0,0,5,0,0,0,
William Gholston,7908,DI,TB,1,1,0,,0,0,30,60.0,82.4,75.9,75.0,71.5,70.5,0,2,0,,0.0,0,0,0,0.0,0,3,0,0,1,34,34,0,15,3,16,0,0,23,10,0,3,0,0,5,0,0,0,
John Simon,7911,ED,PIT,1,0,0,,0,0,25,,36.9,72.9,55.3,43.3,21.5,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,11,11,0,0,11,0,0,0,3,8,0,0,0,0,0,0,0,0,
Steven Means,7929,ED,ATL,1,1,0,,0,0,2,47.3,41.3,78.3,53.0,43.5,73.5,0,1,0,,0.0,0,0,0,0.0,0,0,4,0,7,48,41,0,0,41,0,0,7,21,20,2,1,1,0,1,0,0,0,
A.J. Klein,7930,LB,BUF,1,1,0,,0,0,4,89.2,89.2,72.2,59.1,66.5,74.0,0,0,0,,0.0,0,1,0,0.0,0,0,18,0,3,19,1,0,0,1,0,0,18,1,15,0,0,1,0,0,0,0,0,
Micah Hyde,7941,S,BUF,1,2,0,50.0,0,0,4,77.2,81.8,77.3,66.8,67.6,80.4,0,1,2,9,0.0,0,0,0,22.9,1,0,21,0,36,63,2,0,0,2,0,34,61,3,24,6,2,4,2,1,0,9,4,9.0
Jordan Poyer,8000,S,BUF,1,0,0,,0,0,4,64.1,61.2,75.6,60.0,52.7,27.4,0,0,0,,50.0,1,0,0,0.0,0,0,20,0,38,63,5,0,0,5,0,32,58,1,24,6,0,1,0,0,0,0,0,
Nick Williams,8006,DI,DET,1,0,0,,0,0,11,,71.4,75.5,63.2,69.2,69.1,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,27,27,3,9,2,13,0,0,17,10,0,1,2,0,2,0,0,0,
Damion Square,8042,DI,LV,1,0,0,,0,0,23,,38.2,73.4,54.7,44.4,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,11,11,3,7,0,1,0,0,5,6,0,0,0,0,0,0,0,0,
Daren Bates,8077,LB,ATL,1,0,0,,0,0,2,60.7,70.2,60.0,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Jahleel Addae,8117,S,IND,1,3,0,100.0,0,0,14,70.9,72.2,77.5,64.7,59.1,87.0,0,1,0,3,0.0,0,0,0,79.2,1,0,18,0,36,61,6,0,0,6,0,35,55,5,20,2,1,4,1,1,0,3,3,3.0
Benson Mayowa,8196,ED,SEA,1,1,0,,0,0,29,63.5,72.2,75.8,55.1,73.2,75.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,5,22,20,0,0,20,0,0,2,4,13,2,2,3,0,0,0,0,0,
Tony Jefferson,8361,S,BLT,1,1,0,75.0,0,0,3,80.8,85.2,77.2,73.6,59.1,67.2,0,0,0,15,14.3,1,1,0,87.5,3,1,13,0,34,47,7,0,0,7,0,23,40,2,11,4,4,5,4,1,0,22,15,7.3
Brandon Copeland,8378,ED,ATL,1,0,0,100.0,0,0,2,68.2,57.9,73.8,56.3,47.7,73.3,0,0,0,-3,0.0,0,0,0,79.2,1,0,1,0,1,14,12,0,0,12,0,0,2,3,10,1,2,3,1,0,0,-3,2,-3.0
LaRoy Reynolds,8500,LB,NYJ,1,0,0,,0,0,22,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Mike Purcell,8530,DI,DEN,1,1,0,,0,0,10,60.0,66.9,77.3,56.5,59.6,29.6,0,1,0,,25.0,1,0,0,0.0,0,0,0,0,0,36,36,20,16,0,0,0,0,11,25,0,2,2,0,1,0,0,0,
Anthony Barr,8644,LB,MIN,1,1,0,50.0,0,0,18,64.2,68.0,76.4,57.4,68.4,50.3,1,0,2,10,14.3,1,0,0,19.8,2,0,59,0,29,70,9,0,0,9,0,0,61,9,32,2,2,5,4,1,0,15,7,7.5
Aaron Donald,8648,DI,LA,1,1,0,,0,1,26,60.0,89.4,78.5,91.2,54.0,72.4,1,5,0,,0.0,0,0,0,0.0,0,1,1,0,1,61,60,1,23,9,27,0,1,43,17,0,5,4,0,7,0,0,0,
Kyle Fuller,8649,CB,DEN,1,0,0,,0,0,10,60.0,61.2,68.1,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,3,1,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,
C.J. Mosley,8652,LB,NYJ,1,4,0,75.0,0,1,22,55.1,65.9,77.2,91.8,62.8,82.1,0,0,0,25,0.0,0,0,1,101.0,3,1,72,0,44,74,1,0,0,1,0,0,73,2,28,1,2,4,4,1,0,35,4,11.7
Jimmie Ward,8665,S,SF,1,2,0,25.0,0,0,28,64.2,68.1,77.4,,68.2,84.5,0,0,0,12,0.0,0,1,0,39.6,1,0,9,1,37,62,1,0,0,1,0,37,61,0,25,14,0,3,4,0,0,12,5,12.0
Bradley Roby,8666,CB,NO,1,0,0,75.0,0,0,20,50.5,57.5,75.4,,71.0,73.3,0,0,0,18,0.0,0,1,0,131.3,3,0,6,11,15,27,3,0,0,3,0,0,24,0,12,7,1,1,4,0,1,26,21,8.7
Demarcus Lawrence,8669,ED,DAL,1,0,0,,0,0,9,,91.3,76.5,90.2,65.6,70.5,0,1,1,,0.0,0,0,0,0.0,0,1,0,0,0,25,25,0,2,15,8,0,0,21,4,0,2,1,0,2,0,0,0,
Kyle Van Noy,8675,LB,NE,1,2,0,100.0,0,0,19,71.7,73.7,79.6,68.4,64.1,51.6,0,7,0,8,11.1,1,0,0,85.4,2,0,14,0,15,71,55,0,0,55,0,0,16,31,25,2,2,6,2,7,0,9,14,4.5
Christian Kirksey,8706,LB,HST,1,1,0,75.0,0,0,13,50.6,51.1,70.5,,60.8,33.3,0,0,0,13,25.0,1,0,0,96.9,3,0,20,0,17,21,0,0,0,0,0,0,21,0,4,1,0,2,4,0,0,31,24,10.3
Justin Ellis,8742,DI,BLT,1,0,0,,0,0,3,,58.0,77.3,62.1,53.4,67.3,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,30,30,13,14,0,3,0,0,22,8,0,1,1,0,1,0,0,0,
Ross Cockrell,8744,CB,TB,1,0,0,,0,0,30,81.9,81.4,71.6,,,71.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,13,13,0,0,0,0,0,0,13,0,0,12,1,1,0,0,0,0,0,
DaQuan Jones,8747,DI,CAR,1,2,0,,0,0,5,,59.7,78.0,57.3,59.9,71.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,43,43,9,28,0,6,0,0,18,25,0,2,3,0,0,0,0,0,
Anthony Hitchens,8754,LB,KC,1,2,0,0.0,0,0,16,67.5,79.8,73.9,56.0,79.9,79.9,0,0,0,,0.0,0,0,0,39.6,0,0,30,0,18,32,1,0,0,1,0,0,31,2,12,1,2,3,1,0,0,0,0,
Nevin Lawson,8768,CB,JAX,1,0,0,,0,0,15,78.0,75.5,71.9,59.7,62.1,75.8,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,7,14,0,0,0,0,0,0,14,1,6,13,0,1,0,0,0,0,0,
Ricardo Allen,8782,S,CIN,1,0,0,,0,0,7,61.1,61.6,66.7,,,,0,0,0,,,0,0,0,0.0,0,0,1,0,3,3,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,
Chris Smith,8794,ED,HST,1,0,0,,0,0,13,60.0,67.6,78.3,65.8,60.2,71.7,0,1,0,,0.0,0,0,0,0.0,0,1,1,0,0,25,24,0,1,20,3,0,1,17,8,0,1,1,0,2,0,0,0,
Devon Kennard,8809,ED,ARZ,1,0,0,,0,0,1,60.0,82.2,74.6,59.3,78.1,73.3,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,1,17,16,0,0,16,0,0,1,2,14,0,3,3,0,0,0,0,0,
T.J. Carrie,8853,CB,IND,1,0,0,0.0,0,0,14,63.3,64.2,70.0,,60.0,,0,0,0,,,0,0,0,39.6,0,0,1,0,3,4,1,0,0,1,0,0,3,0,1,2,0,0,1,0,0,0,0,
Shamar Stephen,8854,DI,DEN,1,2,0,,0,0,10,,65.8,76.6,64.2,62.8,72.6,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,32,32,0,18,3,11,0,0,9,23,0,2,2,0,1,0,0,0,
Shelby Harris,8869,DI,DEN,1,0,0,,0,1,10,60.0,74.2,0.0,88.4,61.0,70.5,0,1,0,,0.0,0,0,1,0.0,0,2,0,0,0,37,37,0,27,0,10,0,0,20,17,0,3,2,0,3,0,0,0,
Ethan Westbrooks,8976,ED,NO,1,0,0,,0,0,20,,65.0,76.3,59.1,63.8,69.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,15,15,0,0,15,0,0,0,1,14,0,1,1,0,0,0,0,0,
Denico Autry,8982,ED,TEN,1,1,0,100.0,0,0,31,50.6,49.7,78.6,57.5,55.7,73.1,0,1,0,17,0.0,0,0,0,118.8,1,1,0,0,1,39,39,0,2,26,11,0,0,25,13,0,2,1,1,2,0,17,19,17.0
Shaquil Barrett,9000,ED,TB,1,1,0,0.0,0,0,30,62.5,70.4,0.0,73.1,70.4,74.2,0,2,0,,0.0,0,0,1,39.6,0,1,0,0,4,32,32,0,0,32,0,0,0,18,10,0,2,1,1,3,0,0,0,
Josh Mauro,9003,ED,ARZ,1,0,0,,0,0,1,,66.2,72.7,65.1,60.3,67.4,0,0,0,,,0,0,0,0.0,0,1,0,0,0,8,8,0,2,4,2,0,0,5,3,0,1,0,0,1,0,0,0,
Christian Jones,9020,LB,CHI,1,0,0,,0,0,6,60.0,64.8,66.4,,60.0,,0,0,0,,,0,0,0,0.0,0,0,2,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,
Adrian Phillips,9177,S,NE,1,2,1,66.7,0,0,19,47.8,55.2,74.8,67.0,69.8,47.2,0,0,0,9,20.0,1,0,0,113.9,2,0,36,3,39,58,4,0,0,4,0,2,54,2,17,13,0,2,3,0,1,12,7,6.0
Daniel Sorensen,9253,S,KC,1,0,0,66.7,0,0,16,65.0,62.7,76.1,41.7,60.3,23.1,0,1,0,5,100.0,3,1,0,70.1,2,0,13,1,32,45,2,0,0,2,0,26,43,2,11,3,0,0,3,1,0,5,7,2.5
Joe Thomas,9272,LB,BLT,1,0,0,,0,0,3,66.2,66.2,71.4,59.4,,,0,0,0,,,0,0,0,0.0,0,0,13,0,14,15,1,0,0,1,0,0,14,1,0,1,0,0,0,0,0,0,0,
Keith Smith,9302,FB,ATL,1,0,0,,0,0,2,,60.0,60.0,60.0,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Mike Pennel,9316,DI,ATL,1,1,0,,0,0,2,,30.5,75.6,56.9,34.9,27.9,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,17,17,8,9,0,0,0,0,3,14,0,0,1,0,0,0,0,0,
K'Waun Williams,9332,CB,SF,1,0,0,100.0,0,0,28,66.3,56.9,75.9,55.0,31.4,27.1,0,1,0,12,40.0,2,0,0,87.5,3,0,3,0,27,41,2,0,0,2,0,0,39,3,11,36,2,3,3,1,0,15,7,5.0
Dante Fowler Jr.,9436,ED,ATL,1,2,0,,1,0,2,60.0,41.1,0.0,69.7,31.4,35.4,1,2,0,,33.3,1,0,1,0.0,0,0,0,0,0,38,38,0,1,37,0,0,0,21,17,0,0,0,0,3,0,0,0,
Leonard Williams,9439,DI,NYG,1,0,1,,0,0,21,,60.7,0.0,62.3,66.9,70.8,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,45,45,3,23,0,19,0,0,26,19,0,3,3,0,1,0,0,0,
Trae Waynes,9444,CB,CIN,1,0,0,100.0,0,0,7,68.3,68.5,72.6,,60.0,72.5,0,0,0,6,0.0,0,0,0,91.7,1,0,0,12,9,12,0,0,0,0,0,0,12,0,3,0,0,1,1,0,0,6,0,6.0
Arik Armstead,9450,DI,SF,1,1,0,,0,0,28,,48.5,78.3,51.1,52.0,27.1,1,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,53,53,0,26,3,24,0,0,34,19,0,2,2,0,1,0,0,0,
Bud Dupree,9455,ED,TEN,1,1,0,,0,0,31,76.6,58.6,0.0,62.7,54.9,74.9,0,1,0,,0.0,0,0,1,0.0,0,1,0,0,3,38,38,0,0,38,0,0,0,21,14,0,2,2,0,2,0,0,0,
