player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Malcolm Smith,6394,LB,CLV,1,1,0,75.0,0,0,8,90.5,90.5,71.2,,59.6,78.6,0,0,1,9,0.0,0,0,0,37.5,3,0,17,0,9,18,0,0,0,0,0,0,18,0,9,1,3,4,4,0,0,12,9,4.0
Chris Harris Jr.,6457,CB,LAC,1,0,0,100.0,0,0,27,65.5,66.0,76.2,,62.4,80.4,0,0,0,8,0.0,0,0,0,91.7,2,0,3,0,45,54,2,0,0,2,0,1,52,0,9,48,0,4,2,0,0,12,4,6.0
Josh Bynes,6503,LB,BLT,1,2,0,100.0,0,0,3,58.1,37.2,74.6,53.1,31.9,28.2,0,0,0,2,40.0,2,0,0,79.2,1,0,40,0,22,43,0,0,0,0,0,0,43,3,18,3,1,1,1,0,0,2,7,2.0
Mario Addison,6558,ED,BUF,1,2,0,,0,0,4,,68.7,0.0,89.5,61.0,73.3,0,3,0,,20.0,1,0,1,0.0,0,0,0,0,0,18,18,0,2,15,1,0,0,9,9,0,1,2,0,3,0,0,0,
Stephon Gilmore,7016,CB,CAR,1,0,0,100.0,0,0,5,70.0,70.7,76.5,,67.2,79.1,0,0,0,5,0.0,0,0,0,87.5,1,0,0,35,19,37,0,0,0,0,0,0,37,0,18,2,1,2,1,0,0,5,0,5.0
Fletcher Cox,7018,DI,PHI,1,0,0,,0,1,24,,73.5,77.8,68.4,67.4,70.7,1,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,50,50,2,24,0,24,0,0,35,15,0,2,3,0,3,0,0,0,
Michael Brockers,7020,DI,DET,1,1,0,,0,0,11,,63.2,76.8,51.7,67.5,71.0,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,37,37,3,24,5,5,0,0,18,19,0,2,3,0,1,0,0,0,
Melvin Ingram III,7024,ED,KC,1,0,0,100.0,0,0,16,60.5,78.9,77.8,67.9,78.1,70.5,0,2,0,5,0.0,0,0,0,87.5,1,0,1,0,2,43,42,0,0,42,0,0,1,32,9,0,1,1,1,2,0,5,1,5.0
Chandler Jones,7027,ED,ARZ,1,0,0,,0,1,1,61.6,90.7,77.1,91.2,67.6,74.5,1,1,0,,0.0,0,0,0,0.0,0,2,1,0,3,44,42,0,0,42,0,0,2,24,17,1,4,2,0,4,0,0,0,
Dont'a Hightower,7030,LB,NE,1,3,0,80.0,0,0,19,68.7,79.8,77.1,67.2,77.6,61.8,0,2,0,10,12.5,1,0,0,87.5,4,0,21,0,20,42,21,0,0,21,0,0,21,9,13,0,3,4,5,2,0,25,12,6.3
Bobby Wagner,7050,LB,SEA,1,4,0,90.0,0,1,29,45.0,62.1,77.4,50.0,87.4,84.5,0,0,0,11,0.0,0,0,0,125.0,9,0,72,0,43,83,3,0,0,3,0,0,80,7,33,8,4,8,10,0,1,60,39,6.7
Lavonte David,7060,LB,TB,1,2,0,100.0,0,0,30,71.5,76.2,74.0,84.8,61.1,80.5,1,1,0,5,0.0,0,0,0,87.5,1,0,51,0,40,58,2,0,0,2,0,0,56,4,14,5,1,5,1,2,0,5,2,5.0
Casey Hayward Jr.,7064,CB,LV,1,1,0,0.0,0,0,23,66.9,70.1,79.1,,73.7,78.2,0,0,0,,0.0,0,0,0,39.6,0,0,2,69,39,74,2,0,0,2,0,0,72,0,35,1,2,3,1,0,0,0,0,
Demario Davis,7079,LB,NO,1,1,0,0.0,0,0,20,66.6,57.3,78.4,65.4,47.3,74.2,0,0,0,,0.0,0,0,0,39.6,0,0,68,1,27,78,2,0,0,2,0,0,76,4,47,7,0,1,1,0,0,0,0,
Rodney McLeod,7271,S,PHI,1,0,0,100.0,0,0,24,55.4,57.8,79.2,58.9,66.9,58.7,0,0,0,20,14.3,1,0,0,112.5,2,0,8,0,42,61,0,0,0,0,0,51,61,1,18,2,4,6,2,0,0,22,4,11.0
Tashaun Gipson Sr.,7288,S,CHI,1,2,0,66.7,0,0,6,55.8,55.4,76.5,54.0,59.7,84.3,0,0,1,12,0.0,0,0,0,39.6,4,0,20,1,46,81,3,0,0,3,0,27,78,3,32,30,0,3,6,0,0,31,26,7.8
Harrison Smith,7641,S,MIN,1,3,0,100.0,0,0,18,56.7,60.7,75.9,68.5,63.4,45.4,1,0,0,5,28.6,2,0,0,87.5,1,1,21,2,35,59,4,0,0,4,0,27,55,6,18,5,1,2,1,2,0,5,1,5.0
Malik Jackson,7647,DI,CLV,1,1,1,,0,0,8,65.4,58.1,75.6,55.8,46.8,26.6,0,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,29,29,0,17,0,12,0,0,17,12,0,2,2,0,0,0,0,0,
Josh Norman,7649,CB,SF,1,0,0,33.3,0,1,28,89.8,89.6,75.3,,69.1,27.1,0,0,0,15,50.0,1,1,0,50.7,1,0,6,31,25,37,0,0,0,0,0,0,37,0,12,0,0,1,3,0,0,15,11,15.0
Justin Bethel,7654,CB,NE,1,0,0,,0,0,19,60.0,60.4,64.5,,,,0,0,0,,,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Sheldon Richardson,7794,DI,MIN,1,0,0,,0,0,18,60.0,79.4,79.1,74.0,66.5,73.0,1,2,0,,0.0,0,0,0,0.0,0,1,0,0,0,34,34,0,7,27,0,0,0,26,8,0,2,2,0,4,0,0,0,
Xavier Rhodes,7806,CB,IND,1,0,0,62.5,0,0,14,52.2,47.4,76.9,,37.1,75.2,0,0,0,20,0.0,0,1,0,77.6,5,0,0,35,25,36,0,0,0,0,0,0,36,0,11,1,0,2,8,0,0,45,2,9.0
Alec Ogletree,7811,LB,CHI,1,2,0,100.0,0,0,6,75.4,71.5,74.3,65.3,58.4,80.6,1,0,0,-2,0.0,0,0,0,79.2,1,0,39,0,22,47,2,0,0,2,0,0,45,3,22,6,4,5,1,1,0,-2,0,-2.0
Darius Slay,7817,CB,PHI,1,0,0,33.3,0,0,24,94.0,92.8,75.2,,51.3,27.0,0,0,1,9,50.0,1,1,0,2.8,1,0,5,33,23,39,1,0,0,1,0,0,38,0,16,0,1,1,3,0,0,9,1,9.0
Kevin Minter,7826,LB,TB,1,0,0,,0,0,30,60.0,61.8,63.6,,,,0,0,0,,,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Johnathan Hankins,7830,DI,LV,1,1,0,0.0,0,0,23,58.0,57.9,78.1,51.9,62.6,70.0,0,1,0,,0.0,0,0,0,39.6,0,0,1,0,2,43,42,8,34,0,0,0,1,17,24,0,2,2,1,1,0,0,0,
Robert Alford,7841,CB,ARZ,1,0,0,66.7,0,0,1,63.2,64.5,75.1,,63.5,75.1,0,0,0,36,0.0,0,0,0,109.7,2,0,0,29,22,29,0,0,0,0,0,0,29,0,7,0,1,2,3,0,0,40,4,20.0
Tyrann Mathieu,7850,S,KC,1,1,0,75.0,0,0,16,61.0,62.2,75.3,56.9,63.9,78.9,0,1,0,19,0.0,0,0,0,91.7,3,0,41,1,48,66,3,0,0,3,0,10,63,2,16,11,2,2,4,1,0,26,26,8.7
Shawn Williams,7865,S,ATL,1,0,0,,0,0,2,60.6,62.8,65.3,,60.0,,0,0,0,,,0,0,0,0.0,0,0,4,0,2,5,0,0,0,0,0,1,5,0,3,0,0,0,0,0,0,0,0,
Duron Harmon,7872,S,ATL,1,0,0,100.0,0,0,2,63.6,61.2,76.0,73.6,46.2,45.6,1,0,0,6,33.3,1,0,0,91.7,1,0,7,0,31,63,0,0,0,0,0,56,63,1,31,0,0,2,1,1,0,6,9,6.0
Alex Okafor,7885,ED,KC,1,0,0,,0,0,16,,73.6,76.0,70.8,64.3,69.2,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,13,13,0,0,13,0,0,0,7,6,0,1,1,0,1,0,0,0,
William Gholston,7908,DI,TB,1,0,0,,0,0,30,,63.4,75.1,58.3,64.1,70.2,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,21,21,1,14,3,3,0,0,13,8,0,2,2,0,1,0,0,0,
A.J. Klein,7930,LB,BUF,1,1,0,25.0,0,0,4,79.7,43.7,76.5,53.9,29.1,39.8,0,0,0,9,25.0,2,1,0,39.6,1,0,58,0,21,62,4,0,0,4,0,0,58,3,38,0,4,5,4,0,0,9,3,9.0
Micah Hyde,7941,S,BUF,1,2,0,,0,0,4,65.4,71.1,76.4,73.7,65.4,60.9,0,0,0,,14.3,1,0,0,0.0,0,0,17,1,19,62,6,0,0,6,0,28,56,5,38,10,1,4,0,0,0,0,0,
Jordan Poyer,8000,S,BUF,1,0,0,100.0,0,0,4,53.9,47.6,0.0,,56.0,34.3,0,0,0,3,25.0,2,0,1,79.2,3,0,16,0,24,62,10,0,0,10,0,31,52,0,38,5,0,6,3,0,0,-1,6,-0.3
Nick Williams,8006,DI,DET,1,0,0,,0,0,11,,50.3,77.0,51.8,53.5,19.5,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,37,37,14,20,0,3,0,0,19,18,0,0,0,0,0,0,0,0,
Damion Square,8042,DI,LV,1,1,0,,0,0,23,,42.1,75.8,54.0,45.1,68.7,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,25,25,4,21,0,0,0,0,8,17,0,1,1,0,0,0,0,0,
A.J. Bouye,8110,CB,CAR,1,0,0,100.0,0,0,5,45.0,48.2,73.8,,63.7,79.5,0,0,0,15,0.0,0,0,0,118.8,3,0,3,9,16,30,0,0,0,0,0,1,30,0,14,17,0,3,3,0,0,40,5,13.3
Jahleel Addae,8117,S,IND,1,0,0,,0,0,14,61.1,64.5,71.1,,60.0,77.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,4,5,0,0,0,0,0,5,5,0,1,0,0,1,0,0,0,0,0,
Lerentee McCray,8159,ED,JAX,1,0,0,,0,0,15,,37.7,73.7,58.7,42.0,25.2,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,11,9,0,0,9,0,0,2,1,10,2,1,1,0,0,0,0,0,
Benson Mayowa,8196,ED,SEA,1,2,0,,0,0,29,64.6,67.5,78.0,54.7,71.3,74.9,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,8,44,43,0,0,43,0,0,1,18,18,1,1,2,0,1,0,0,0,
Brandon Copeland,8378,ED,ATL,1,2,0,100.0,0,0,2,63.7,47.4,76.4,51.6,47.1,42.9,0,0,0,5,25.0,1,0,0,87.5,1,0,3,0,3,34,30,0,0,30,0,0,4,11,20,1,0,1,1,0,0,5,1,5.0
Jadeveon Clowney,8636,ED,CLV,1,0,0,,0,0,8,,47.2,0.0,48.6,63.2,69.6,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,39,39,0,0,39,0,0,0,20,19,0,1,1,0,0,0,0,0,
Anthony Barr,8644,LB,MIN,1,5,0,100.0,0,0,18,65.6,72.5,76.0,58.0,74.9,83.6,0,0,0,13,0.0,0,0,0,97.9,2,0,50,0,30,55,3,0,0,3,0,1,52,9,16,1,2,5,2,0,0,15,19,7.5
C.J. Mosley,8652,LB,NYJ,1,2,0,100.0,0,0,22,51.6,42.1,76.1,49.8,45.1,64.9,0,0,0,18,9.1,1,0,0,137.1,5,0,55,0,32,59,2,0,0,2,0,0,57,5,22,2,4,8,5,0,1,37,13,7.4
Jimmie Ward,8665,S,SF,1,2,0,100.0,0,0,28,66.9,72.2,76.5,59.1,72.2,81.0,0,0,0,6,0.0,0,0,0,83.3,3,0,6,0,30,46,0,0,0,0,0,30,46,1,15,10,1,3,3,0,0,12,14,4.0
Bradley Roby,8666,CB,NO,1,0,0,,0,0,20,60.0,59.4,75.8,90.3,37.3,75.2,1,1,0,,0.0,0,0,0,0.0,0,0,7,26,18,44,0,0,0,0,0,0,44,2,24,11,1,2,0,2,0,0,0,
Kyle Van Noy,8675,LB,NE,1,2,0,0.0,0,0,19,92.4,89.2,78.2,67.5,51.4,77.7,0,1,1,,0.0,0,0,0,0.0,0,2,6,0,14,42,34,0,0,34,0,0,8,16,12,2,4,4,2,3,0,0,0,
Terrence Brooks,8714,S,HST,1,0,0,,0,0,13,60.0,60.0,66.0,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Bashaud Breeland,8737,CB,MIN,1,2,0,57.1,0,0,18,67.8,68.0,76.8,,63.1,44.8,0,0,0,17,20.0,1,1,0,77.1,4,0,5,43,37,52,0,0,0,0,0,0,52,0,15,4,1,2,7,0,0,46,36,11.5
Justin Ellis,8742,DI,BLT,1,0,0,,0,0,3,,83.8,77.6,59.3,85.2,68.2,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,28,28,15,13,0,0,0,0,17,11,0,2,2,0,1,0,0,0,
Cassius Marsh,8743,ED,CHI,1,0,0,,0,0,6,60.0,58.7,77.6,65.1,49.5,28.5,1,1,0,,50.0,1,0,0,0.0,0,0,0,1,1,39,38,0,0,38,0,0,1,24,14,0,1,1,0,2,0,0,0,
Ross Cockrell,8744,CB,TB,1,0,0,,0,0,30,60.0,60.5,69.5,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,1,1,3,1,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,
DaQuan Jones,8747,DI,CAR,1,1,0,,0,0,5,,29.8,79.1,68.1,28.0,26.3,1,0,0,,25.0,1,0,0,0.0,0,0,1,0,0,46,45,20,20,0,5,0,1,19,27,0,2,2,0,1,0,0,0,
Anthony Hitchens,8754,LB,KC,1,3,0,,0,0,16,67.5,66.3,73.2,57.4,61.2,78.4,0,0,0,,0.0,0,0,0,0.0,0,0,25,0,12,25,0,0,0,0,0,0,25,1,12,0,0,0,0,0,0,0,0,
Dontae Johnson,8764,CB,SF,1,0,0,0.0,0,0,28,48.2,31.4,70.9,,60.0,,0,0,0,,,0,0,0,39.6,0,0,0,0,6,8,0,0,0,0,0,0,8,0,2,8,0,0,1,0,0,0,0,
Nevin Lawson,8768,CB,JAX,1,0,0,100.0,0,0,15,57.6,67.1,75.5,,82.7,75.2,0,0,0,9,0.0,0,0,0,104.2,1,0,2,25,14,32,2,0,0,2,0,0,30,0,18,3,2,2,1,0,0,9,4,9.0
Ricardo Allen,8782,S,CIN,1,0,0,,0,0,7,63.0,64.5,70.6,,60.0,,0,0,0,,,0,0,0,0.0,0,0,2,0,12,14,0,0,0,0,0,12,14,0,2,0,0,0,0,0,0,0,0,
Devon Kennard,8809,ED,ARZ,1,1,0,,0,0,1,61.7,62.4,71.4,57.4,61.0,70.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,3,8,8,0,0,8,0,0,0,3,2,0,0,0,0,0,0,0,0,
T.J. Carrie,8853,CB,IND,1,0,0,,0,0,14,66.5,67.0,69.5,,60.0,73.0,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,5,6,0,0,0,0,0,0,6,0,1,5,0,1,0,0,0,0,0,
Terrance Mitchell,8888,CB,HST,1,1,0,77.8,0,0,13,59.4,61.0,78.8,,67.1,59.7,0,0,1,18,11.1,1,0,0,98.4,7,0,0,81,55,81,0,0,0,0,0,0,81,0,26,0,0,7,9,0,1,74,14,10.6
Denico Autry,8982,ED,TEN,1,0,1,,0,0,31,,77.3,80.5,69.8,71.4,71.2,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,52,52,0,1,44,7,0,0,27,25,0,2,2,0,2,0,0,0,
Shaquil Barrett,9000,ED,TB,1,0,0,100.0,0,0,30,63.9,72.8,77.0,62.7,74.3,72.0,2,5,0,5,0.0,0,0,0,87.5,1,0,0,0,3,42,42,0,0,42,0,0,0,30,9,0,1,2,1,7,0,5,3,5.0
Christian Jones,9020,LB,CHI,1,0,0,100.0,0,0,6,63.2,61.9,70.8,,58.2,74.7,0,0,0,5,0.0,0,0,0,87.5,1,0,15,0,9,16,0,0,0,0,0,0,16,0,7,1,1,2,1,0,0,5,9,5.0
Kerry Hyder,9045,ED,SEA,1,3,0,,0,0,29,60.0,50.7,79.0,53.1,52.0,71.6,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,58,58,0,18,16,24,0,0,36,22,0,1,1,0,1,0,0,0,
Adrian Phillips,9177,S,NE,1,2,0,0.0,0,0,19,91.3,91.5,78.5,,64.7,78.8,0,0,1,,0.0,0,0,0,0.0,0,0,18,3,32,47,12,0,0,12,0,9,35,0,15,5,2,2,1,0,0,0,0,
Zach Kerr,9195,DI,ARZ,1,0,0,,0,0,1,,74.4,72.2,55.8,71.9,66.8,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,0,8,7,0,7,0,0,0,1,5,3,0,1,1,0,0,0,0,0,
Daniel Sorensen,9253,S,KC,1,0,0,,0,0,16,59.4,55.8,76.0,53.6,54.6,78.5,0,0,0,,0.0,0,0,0,0.0,0,0,11,1,27,33,3,0,0,3,0,6,30,3,3,12,0,1,0,0,0,0,0,
Mike Pennel,9316,DI,ATL,1,1,0,,0,0,2,,44.8,0.0,55.3,55.1,68.9,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,32,32,10,22,0,0,0,0,8,24,0,0,1,0,0,0,0,0,
K'Waun Williams,9332,CB,SF,1,0,0,75.0,0,0,28,71.6,71.1,74.6,,61.7,77.5,0,0,0,16,0.0,0,1,0,95.8,3,0,1,0,23,32,0,0,0,0,0,0,32,0,9,31,2,4,4,0,0,30,24,10.0
Dante Fowler Jr.,9436,ED,ATL,1,2,0,100.0,0,0,2,35.4,46.0,78.4,61.0,53.7,75.2,0,1,0,9,0.0,0,0,0,95.8,3,1,1,0,5,37,36,0,0,36,0,0,1,19,13,0,2,2,3,2,0,21,12,7.0
Leonard Williams,9439,DI,NYG,1,1,0,,0,0,21,60.9,59.0,78.1,50.7,60.8,71.8,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,59,59,8,26,4,21,0,0,42,17,0,1,2,0,1,0,0,0,
Danny Shelton,9445,DI,NYG,1,1,0,,0,0,21,,64.2,74.2,54.5,66.2,72.4,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,18,18,15,3,0,0,0,0,9,9,0,3,4,0,0,0,0,0,
Arik Armstead,9450,DI,SF,1,2,0,,0,0,28,60.0,70.2,77.2,62.5,61.1,69.0,0,1,0,,0.0,0,0,0,0.0,0,0,1,0,0,35,34,0,19,2,13,0,1,23,12,0,0,0,0,1,0,0,0,
Shaq Thompson,9458,LB,CAR,1,3,0,50.0,0,0,5,52.8,64.6,76.4,59.1,74.1,48.8,0,0,0,18,16.7,1,0,0,81.3,1,0,56,3,27,63,1,0,0,1,0,1,62,1,35,2,1,2,2,0,0,18,6,18.0
Byron Jones,9460,CB,MIA,1,0,0,66.7,0,0,17,43.2,46.2,79.0,59.2,64.6,76.9,0,0,0,29,0.0,0,1,0,124.8,6,0,2,49,42,59,2,0,0,2,0,0,57,1,16,6,0,3,9,0,1,65,36,10.8
Malcom Brown,9465,DI,JAX,1,1,0,,0,0,15,,51.5,77.4,58.3,50.9,70.7,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,42,42,3,36,0,3,0,0,17,25,0,2,2,0,1,0,0,0,
Landon Collins,9466,S,WAS,1,2,0,100.0,0,0,32,69.8,72.0,75.5,54.2,71.7,76.7,0,0,0,8,0.0,0,0,0,97.9,2,0,18,2,22,47,3,0,0,3,0,4,44,3,22,20,0,2,2,0,0,15,13,7.5
Mario Edwards Jr.,9468,DI,CHI,1,0,0,,0,0,6,,44.9,73.9,66.2,37.9,19.5,0,2,0,,100.0,1,0,0,0.0,0,0,0,0,0,23,23,1,1,2,19,0,0,12,11,0,0,0,0,2,0,0,0,
Preston Smith,9471,ED,GB,1,2,0,,0,1,12,63.7,88.2,77.8,90.5,59.3,30.1,1,3,0,,33.3,2,0,0,0.0,0,2,0,0,3,52,51,0,0,51,0,0,1,29,20,1,4,2,0,6,0,0,0,
Eddie Goldman,9472,DI,CHI,1,0,0,,0,0,6,,74.9,74.9,74.3,66.3,72.9,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,24,24,19,5,0,0,0,0,9,15,0,1,5,0,1,0,0,0,
Benardrick McKinney,9476,LB,NYG,1,0,0,60.0,0,0,21,65.5,72.6,70.4,60.0,70.6,76.4,0,0,0,8,0.0,0,0,0,67.1,3,0,22,0,13,25,3,0,0,3,0,0,22,1,11,0,2,4,5,0,0,18,18,6.0
Eric Kendricks,9478,LB,MIN,1,3,0,100.0,0,0,18,49.1,53.9,77.7,51.7,67.4,69.2,0,0,0,37,9.1,1,0,0,158.3,3,0,47,3,36,59,5,0,0,5,0,2,54,5,18,2,2,7,3,0,1,75,42,25.0
Jaquiski Tartt,9479,S,SF,1,1,0,0.0,0,0,28,40.2,33.1,75.5,59.1,51.4,77.4,0,0,0,,0.0,0,0,1,39.6,0,0,6,0,27,40,2,0,0,2,0,26,38,1,12,6,0,1,1,0,0,0,0,
Eric Rowe,9480,S,MIA,1,3,0,60.0,0,0,17,77.5,76.6,75.9,64.5,54.9,80.0,0,2,0,15,0.0,0,1,0,72.9,3,0,13,4,27,37,2,0,0,2,0,4,35,4,6,14,1,3,5,2,0,25,15,8.3
Denzel Perryman,9481,LB,LV,1,1,0,57.1,0,0,23,65.3,71.9,75.8,,72.3,49.4,0,0,0,7,14.3,2,2,0,62.2,4,0,57,1,37,70,0,0,0,0,0,0,70,0,33,12,7,11,7,0,0,18,7,4.5
