player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Patrick Peterson,6157,CB,MIN,1,0,0,100.0,0,0,18,53.3,58.9,77.0,,69.3,78.6,0,0,0,2,0.0,0,0,1,79.2,1,0,13,57,30,70,0,0,0,0,0,0,70,0,40,0,2,5,1,0,0,2,8,2.0
Robert Quinn,6166,ED,CHI,1,2,0,,0,0,6,48.1,54.6,0.0,63.3,64.0,76.1,0,2,0,,0.0,0,0,1,0.0,0,1,0,0,4,41,39,0,0,39,0,0,2,21,16,2,2,3,0,3,0,0,0,
Ryan Kerrigan,6168,ED,PHI,1,0,0,,0,0,24,,61.0,74.2,52.0,66.6,70.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,13,13,0,0,12,1,0,0,7,6,0,0,1,0,0,0,0,0,
Cameron Jordan,6176,ED,NO,1,0,0,,0,0,20,60.0,61.0,0.0,57.3,66.3,69.6,0,2,0,,0.0,0,0,1,0.0,0,0,0,0,0,43,43,0,1,40,2,0,0,28,15,0,1,1,0,2,0,0,0,
Cameron Heyward,6183,DI,PIT,1,3,0,,0,0,25,60.0,68.2,78.1,71.4,60.2,72.9,0,1,0,,0.0,0,0,0,0.0,0,1,1,0,0,54,53,13,30,3,7,0,1,26,28,0,3,4,0,2,0,0,0,
Justin Houston,6222,ED,BLT,1,0,0,,0,0,3,62.8,76.3,77.7,68.8,70.8,35.4,0,3,0,,33.3,1,0,0,0.0,0,0,0,0,3,42,42,0,0,41,1,0,0,27,12,0,1,2,0,3,0,0,0,
K.J. Wright,6251,LB,LV,1,1,0,100.0,0,0,23,75.9,80.4,74.0,,66.8,74.8,0,0,0,4,0.0,0,0,0,83.3,1,0,7,0,5,15,7,0,0,7,0,0,8,0,10,1,3,3,1,0,0,4,2,4.0
Taiwan Jones,6277,HB,BUF,1,0,0,,0,0,4,60.7,70.2,60.0,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Buster Skrine,6289,CB,TEN,1,0,0,0.0,0,0,31,68.7,69.0,73.3,59.0,61.5,77.3,0,0,0,,0.0,0,0,0,39.6,0,0,0,0,16,20,0,0,0,0,0,0,20,1,3,20,1,2,1,0,0,0,0,
Lawrence Guy,6385,DI,NE,1,0,0,,0,0,19,,55.3,76.7,60.4,54.3,41.6,0,1,0,,20.0,1,0,0,0.0,0,0,0,0,0,41,41,0,16,6,19,0,0,14,27,0,3,4,0,1,0,0,0,
Malcolm Smith,6394,LB,CLV,1,1,0,100.0,0,0,8,77.4,78.0,67.4,,60.5,74.0,0,0,0,0,0.0,0,0,0,79.2,1,0,8,0,5,9,1,0,0,1,0,0,8,0,4,0,1,1,1,0,0,0,5,0.0
Chris Harris Jr.,6457,CB,LAC,1,0,0,100.0,0,0,27,69.1,68.7,74.0,,62.1,73.0,0,0,0,12,0.0,0,0,0,116.7,1,0,5,1,20,34,0,0,0,0,0,0,34,0,14,28,0,1,1,0,0,12,2,12.0
Josh Bynes,6503,LB,BLT,1,0,0,100.0,0,0,3,42.9,46.8,73.1,59.7,63.1,76.2,0,0,0,38,0.0,0,0,0,118.8,3,0,26,0,21,32,1,0,0,1,0,0,31,2,9,5,2,3,3,0,0,45,20,15.0
Mario Addison,6558,ED,BUF,1,1,0,,0,0,4,60.0,72.7,77.5,65.5,68.9,73.8,0,1,0,,0.0,0,0,0,0.0,0,1,0,0,1,22,22,0,0,22,0,0,0,16,5,0,3,2,0,2,0,0,0,
Stephon Gilmore,7016,CB,CAR,1,0,0,100.0,0,0,5,76.4,76.2,76.3,,67.5,74.6,0,0,0,9,0.0,0,0,0,93.8,2,0,4,25,26,43,0,0,0,0,0,0,43,0,17,14,1,2,2,0,0,13,15,6.5
Fletcher Cox,7018,DI,PHI,1,0,0,,0,0,24,,75.7,77.7,64.9,74.2,69.0,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,44,44,0,31,1,12,0,0,28,16,0,2,2,0,2,0,0,0,
Michael Brockers,7020,DI,DET,1,0,0,,0,0,11,60.0,42.9,75.5,56.1,40.8,26.3,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,29,29,1,23,1,4,0,0,19,10,0,1,1,0,0,0,0,0,
Dont'a Hightower,7030,LB,NE,1,2,1,100.0,0,0,19,76.2,77.2,78.2,77.4,60.5,78.3,0,1,0,10,0.0,0,0,0,95.8,4,0,28,0,14,40,12,0,0,12,0,0,28,3,23,0,2,3,4,1,0,28,16,7.0
Jackrabbit Jenkins,7043,CB,TEN,1,1,0,75.0,0,0,31,57.9,54.9,0.0,,64.8,78.4,0,0,0,9,0.0,0,0,1,83.3,3,0,9,44,34,54,0,0,0,0,0,0,54,0,20,1,0,3,4,0,0,18,8,6.0
Bobby Wagner,7050,LB,SEA,1,2,0,77.8,0,0,29,66.2,70.6,77.7,56.8,69.2,69.0,0,0,0,15,6.7,1,0,0,93.1,7,0,78,0,39,84,0,0,0,0,0,0,84,2,43,6,4,12,9,0,0,57,44,8.1
Lavonte David,7060,LB,TB,1,3,0,62.5,0,0,30,57.8,59.0,74.5,54.2,63.5,58.1,0,0,0,22,12.5,1,1,0,81.8,5,0,61,1,48,69,0,0,0,0,0,1,69,3,18,6,2,4,8,0,0,53,14,10.6
Casey Hayward Jr.,7064,CB,LV,1,0,0,100.0,0,0,23,51.0,49.6,79.1,,44.6,54.4,0,0,0,41,0.0,0,0,1,118.8,5,0,0,74,53,74,0,0,0,0,0,0,74,0,21,0,0,6,5,0,0,102,22,20.4
Demario Davis,7079,LB,NO,1,3,0,100.0,0,0,20,75.5,83.2,77.9,70.4,74.4,81.3,0,1,0,7,9.1,1,0,0,83.3,3,0,58,0,35,66,6,0,0,6,0,0,60,3,28,2,3,7,3,1,0,12,3,4.0
Rodney McLeod,7271,S,PHI,1,0,0,100.0,0,0,24,58.7,59.3,77.0,56.8,62.7,73.8,0,0,0,19,0.0,0,0,0,118.8,1,0,7,0,32,53,2,0,0,2,0,33,51,1,20,11,0,2,1,0,0,19,12,19.0
Michael Thomas,7279,S,CIN,1,0,0,50.0,0,0,7,77.4,83.3,70.6,,60.0,80.7,0,0,0,9,0.0,0,1,0,62.5,1,0,1,0,18,23,0,0,0,0,0,22,23,0,5,0,0,2,2,0,0,9,0,9.0
Tashaun Gipson Sr.,7288,S,CHI,1,0,0,100.0,0,0,6,67.1,66.1,72.9,,55.8,46.0,0,0,0,0,33.3,1,0,0,79.2,1,0,9,0,27,49,0,0,0,0,0,38,49,0,22,2,1,2,1,0,0,0,3,0.0
Harrison Smith,7641,S,MIN,1,4,0,66.7,0,0,18,79.4,72.1,0.0,58.3,58.4,84.4,0,0,1,26,0.0,0,1,1,69.4,2,0,30,4,29,70,4,0,0,4,0,20,66,1,40,12,1,8,3,0,0,37,12,18.5
Malik Jackson,7647,DI,CLV,1,1,0,,0,0,8,,52.3,77.0,49.0,58.6,69.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,41,41,3,25,1,12,0,0,23,18,0,0,1,0,0,0,0,0,
Josh Norman,7649,CB,SF,1,0,0,75.0,1,1,28,59.6,55.9,77.4,,42.5,37.9,0,0,0,30,25.0,1,0,2,116.7,3,0,5,49,37,55,1,0,0,1,0,0,54,0,18,0,1,3,4,0,0,63,20,21.0
Sheldon Richardson,7794,DI,MIN,1,1,0,,0,0,18,63.9,57.1,8.6,74.8,42.4,73.6,3,1,0,,0.0,0,0,1,0.0,0,0,0,0,0,53,53,4,4,38,7,0,0,26,27,0,5,4,0,4,0,0,0,
Desmond Trufant,7803,CB,LV,1,0,0,0.0,0,0,23,78.1,77.7,74.6,,60.0,,0,0,0,,,0,1,0,39.6,0,0,0,21,20,22,0,0,0,0,0,0,22,0,2,1,0,0,3,0,0,0,0,
Xavier Rhodes,7806,CB,IND,1,1,0,71.4,0,0,14,66.6,65.0,76.1,,56.1,79.1,0,0,0,9,0.0,0,1,1,74.1,5,0,4,31,23,38,0,0,0,0,0,0,38,0,15,3,1,4,7,0,0,19,16,3.8
Cordarrelle Patterson,7810,HB,ATL,1,0,0,,0,0,2,60.0,60.0,62.9,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Alec Ogletree,7811,LB,CHI,1,2,0,100.0,0,0,6,60.0,45.7,75.5,,37.8,27.6,0,0,0,11,37.5,3,0,0,82.3,4,0,41,0,23,41,0,0,0,0,0,0,41,0,18,0,1,3,4,0,0,15,12,3.8
Darius Slay,7817,CB,PHI,1,0,0,0.0,0,0,24,69.4,69.6,75.6,,64.6,,0,0,0,,,0,0,0,39.6,0,0,11,48,35,59,0,0,0,0,0,0,59,0,24,0,0,0,2,0,0,0,0,
Kevin Minter,7826,LB,TB,1,0,0,66.7,0,0,30,57.7,56.6,71.9,70.9,51.2,33.0,0,0,0,9,25.0,1,0,0,74.3,2,0,34,0,24,34,0,0,0,0,0,0,34,2,8,0,2,3,3,0,0,12,7,6.0
Johnathan Hankins,7830,DI,LV,1,0,1,,0,0,23,62.2,59.0,0.0,62.8,59.0,69.7,0,1,0,,0.0,0,0,1,0.0,0,0,0,0,0,38,38,9,29,0,0,0,0,24,14,0,3,3,0,1,0,0,0,
Margus Hunt,7834,DI,CHI,1,0,0,,0,0,6,,41.6,74.9,53.6,44.5,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,19,19,1,13,1,4,0,0,12,7,0,0,0,0,0,0,0,0,
Duron Harmon,7872,S,ATL,1,0,0,0.0,0,0,2,70.9,70.9,76.5,58.2,56.3,78.2,0,0,1,,0.0,0,0,0,0.0,0,0,9,1,42,72,1,0,0,1,0,59,71,2,28,2,0,2,1,0,0,0,0,
Brandon Williams,7875,DI,BLT,1,0,0,,0,0,3,,61.8,77.1,58.0,62.3,66.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,33,33,20,13,0,0,0,0,20,13,0,1,1,0,0,0,0,0,
William Gholston,7908,DI,TB,1,0,0,,0,0,30,,76.4,76.1,66.7,72.3,69.7,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,33,33,0,25,2,6,0,0,21,12,0,2,3,0,0,0,0,0,
John Simon,7911,ED,TEN,1,1,0,,0,0,31,60.8,59.0,75.0,61.2,56.2,73.3,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,2,19,17,0,0,17,0,0,2,7,10,2,1,2,0,1,0,0,0,
A.J. Klein,7930,LB,BUF,1,0,0,,0,0,4,60.0,30.0,71.7,,55.1,71.4,0,0,0,,0.0,0,0,0,0.0,0,0,9,0,1,9,0,0,0,0,0,0,9,0,8,0,0,1,0,0,0,0,0,
Micah Hyde,7941,S,BUF,1,1,0,100.0,0,0,4,66.0,71.0,75.3,66.7,64.4,79.4,1,0,0,10,0.0,0,0,0,108.3,1,0,18,0,32,55,1,0,0,1,0,30,54,1,22,6,1,1,1,1,0,10,8,10.0
Jordan Poyer,8000,S,BUF,1,0,0,50.0,0,0,4,65.1,66.4,74.6,56.2,62.7,80.7,0,0,1,9,0.0,0,0,0,22.9,1,0,11,0,30,52,1,0,0,1,0,34,51,2,20,6,0,2,2,0,0,9,8,9.0
Nick Williams,8006,DI,DET,1,0,0,,0,0,11,,54.8,77.1,49.8,62.4,66.8,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,39,39,3,29,0,7,0,0,25,14,0,0,1,0,1,0,0,0,
Damion Square,8042,DI,LV,1,1,0,,0,0,23,,56.9,73.9,55.4,59.3,67.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,13,13,2,11,0,0,0,0,7,6,0,0,0,0,0,0,0,0,
A.J. Bouye,8110,CB,CAR,1,1,0,100.0,0,0,5,50.8,56.5,74.3,,69.9,75.7,0,0,0,25,0.0,0,0,0,118.8,3,0,2,7,16,21,1,0,0,1,0,0,20,0,5,11,1,1,3,0,0,41,27,13.7
Lerentee McCray,8159,ED,JAX,1,0,0,,0,0,15,61.1,62.9,72.8,59.2,61.1,69.9,0,0,0,,0.0,0,0,0,0.0,0,0,2,0,2,13,10,0,0,10,0,0,3,2,9,1,0,1,0,0,0,0,0,
Benson Mayowa,8196,ED,SEA,1,1,0,,0,0,29,66.4,62.2,78.1,49.5,62.2,72.8,0,1,0,,33.3,1,0,0,0.0,0,0,1,0,12,41,33,0,0,33,0,0,8,6,23,7,0,1,0,1,0,0,0,
Brandon Copeland,8378,ED,ATL,1,1,0,100.0,0,0,2,40.2,44.1,77.3,56.1,52.7,75.4,2,2,0,11,0.0,0,0,0,112.5,2,0,4,0,10,40,35,0,0,35,0,0,5,17,13,1,2,2,2,4,0,22,17,11.0
Mike Purcell,8530,DI,DEN,1,0,0,,0,0,10,,45.4,74.9,53.5,49.0,19.5,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,19,19,3,15,0,1,0,0,10,9,0,0,0,0,0,0,0,0,
Jadeveon Clowney,8636,ED,CLV,1,0,1,,0,0,8,60.0,39.4,80.3,48.0,41.5,27.0,1,4,0,,33.3,2,0,1,0.0,0,0,0,0,0,53,53,0,0,47,6,0,0,28,25,0,2,4,0,5,0,0,0,
Anthony Barr,8644,LB,MIN,1,2,0,100.0,0,0,18,52.9,52.9,77.0,66.4,53.6,82.7,0,1,0,30,0.0,0,0,0,114.2,5,0,26,1,17,44,9,0,0,9,0,0,35,4,23,8,3,5,5,1,0,57,42,11.4
Aaron Donald,8648,DI,LA,1,0,0,,0,0,26,,90.8,78.9,87.5,80.4,72.5,1,4,0,,0.0,0,0,0,0.0,0,0,0,0,0,81,81,0,30,6,45,0,0,49,32,0,4,6,0,5,0,0,0,
Kyle Fuller,8649,CB,DEN,1,1,0,81.8,0,0,10,46.9,51.0,77.1,87.6,53.9,82.9,0,0,0,34,0.0,0,0,0,118.2,9,0,5,4,55,68,2,0,0,2,0,0,66,2,11,57,2,8,11,0,0,136,72,15.1
C.J. Mosley,8652,LB,NYJ,1,3,0,60.0,0,0,22,80.5,80.8,77.6,66.1,64.0,66.0,0,0,0,10,11.1,1,1,0,65.4,3,0,51,0,29,57,5,0,0,5,0,1,52,5,23,0,0,5,5,0,0,16,21,5.3
Jimmie Ward,8665,S,SF,1,0,0,0.0,0,0,28,50.9,51.7,75.7,,63.5,52.2,0,0,0,,33.3,1,0,0,39.6,0,0,15,0,37,55,2,0,0,2,0,27,53,0,18,11,0,2,1,0,0,0,0,
Bradley Roby,8666,CB,NO,1,0,0,88.9,0,0,20,69.0,69.0,75.1,,62.2,59.9,0,0,1,26,11.1,1,0,0,67.8,8,0,1,19,23,32,0,0,0,0,0,0,32,0,9,12,1,8,9,0,0,88,33,11.0
Kyle Van Noy,8675,LB,NE,1,1,1,0.0,0,1,19,91.5,75.2,0.0,61.6,60.6,76.0,0,0,0,,0.0,0,2,1,39.6,0,0,4,0,11,48,42,0,0,42,0,0,6,9,28,2,2,4,1,0,0,0,0,
Terrence Brooks,8714,S,HST,1,1,0,0.0,0,0,13,37.2,38.5,77.8,,62.4,30.3,0,0,0,,16.7,1,0,0,39.6,0,0,7,0,29,58,0,0,0,0,0,48,58,0,29,3,1,4,1,0,0,0,0,
Bashaud Breeland,8737,CB,MIN,1,0,0,50.0,0,0,18,31.5,29.2,75.5,,29.5,29.5,0,0,0,21,33.3,1,0,0,70.1,3,0,7,41,21,49,0,0,0,0,0,0,49,0,28,1,0,2,6,0,0,38,10,12.7
Justin Ellis,8742,DI,BLT,1,0,0,,0,0,3,,49.2,75.6,52.7,53.4,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,22,22,8,13,0,1,0,0,16,6,0,0,0,0,0,0,0,0,
Cassius Marsh,8743,ED,CHI,1,0,0,,0,0,6,60.0,38.1,75.7,65.8,29.8,,0,1,0,,,0,0,0,0.0,0,0,0,0,1,18,18,0,0,18,0,0,0,8,9,0,0,0,0,1,0,0,0,
Ross Cockrell,8744,CB,TB,1,0,0,0.0,0,0,30,85.9,87.5,68.4,,,,0,0,0,,,0,1,0,39.6,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,4,0,0,1,0,0,0,0,
DaQuan Jones,8747,DI,CAR,1,1,0,,0,0,5,,90.5,77.6,91.2,75.6,70.7,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,39,39,8,26,0,5,0,0,16,23,0,2,3,0,2,0,0,0,
Pierre Desir,8762,CB,TB,1,1,0,77.8,0,0,30,57.5,58.7,78.6,,63.1,50.5,0,0,1,15,16.7,1,0,0,94.2,7,0,2,55,47,63,0,0,0,0,0,0,63,0,16,6,0,4,9,0,1,65,20,9.3
Dontae Johnson,8764,CB,SF,1,0,0,,0,0,28,62.6,63.7,67.0,,,,0,0,0,,,0,0,0,0.0,0,0,1,0,3,3,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,
Kevin Pierre-Louis,8767,LB,HST,1,0,0,,0,0,13,,60.0,61.7,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Nevin Lawson,8768,CB,JAX,1,1,0,50.0,0,0,15,68.8,68.5,77.3,,63.1,53.5,0,0,0,20,14.3,1,1,1,64.6,2,0,5,55,32,60,0,0,0,0,0,0,60,0,28,0,0,5,4,0,0,20,22,10.0
Ricardo Allen,8782,S,CIN,1,0,0,100.0,0,0,7,53.5,53.8,77.2,58.4,60.0,77.2,0,0,0,13,0.0,0,0,0,118.8,1,0,5,0,24,30,0,0,0,0,0,22,30,1,5,3,0,1,1,0,0,13,8,13.0
T.J. Carrie,8853,CB,IND,1,0,0,,0,0,14,38.4,32.4,72.5,,54.9,69.9,0,0,0,,0.0,0,0,1,0.0,0,0,0,3,5,7,2,0,0,2,0,0,5,0,2,2,0,1,0,0,0,0,0,
Shamar Stephen,8854,DI,DEN,1,1,0,,0,0,10,,64.2,75.7,51.1,73.8,69.0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,26,26,0,23,0,3,0,0,19,7,0,1,1,0,1,0,0,0,
Terrance Mitchell,8888,CB,HST,1,0,0,33.3,0,0,13,76.2,70.8,77.7,,55.3,44.4,0,0,0,10,25.0,1,2,0,43.8,1,0,2,43,23,56,3,0,0,3,0,0,53,0,33,8,0,3,3,0,0,10,7,10.0
Denico Autry,8982,ED,TEN,1,0,0,,0,0,31,60.5,66.6,78.7,65.0,60.9,,0,2,0,,,0,0,0,0.0,0,0,0,0,2,40,40,0,4,26,10,0,0,23,15,0,0,0,0,2,0,0,0,
Shaquil Barrett,9000,ED,TB,1,2,0,100.0,0,1,30,47.1,88.6,1.3,90.9,73.7,78.0,1,3,0,10,14.3,1,0,1,108.3,1,2,0,0,4,55,54,0,0,54,0,0,1,35,16,1,3,4,1,6,0,10,3,10.0
Christian Jones,9020,LB,CHI,1,2,0,100.0,0,0,6,55.0,43.0,0.0,,54.5,79.6,0,0,0,17,0.0,0,0,1,102.8,3,0,26,0,14,26,0,0,0,0,0,0,26,0,12,0,2,3,3,0,0,26,12,8.7
Kerry Hyder,9045,ED,SEA,1,2,0,,0,0,29,60.0,53.1,79.0,58.5,50.6,73.4,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,53,53,0,11,18,24,0,0,28,25,0,2,5,0,2,0,0,0,
Adrian Phillips,9177,S,NE,1,2,0,100.0,0,0,19,68.0,57.1,76.8,55.7,45.7,49.1,0,0,0,14,14.3,1,0,0,100.0,2,0,20,1,19,44,13,0,0,13,0,5,31,2,23,5,2,4,2,0,0,16,6,8.0
K'Waun Williams,9332,CB,SF,1,1,0,50.0,0,0,28,61.3,61.5,74.5,55.0,63.8,75.5,0,0,0,7,0.0,0,0,0,58.3,1,0,4,4,25,31,1,0,0,1,0,0,30,2,4,22,0,1,2,0,0,7,3,7.0
Dante Fowler Jr.,9436,ED,ATL,1,1,0,0.0,0,1,2,,62.1,78.2,57.2,65.2,27.6,0,2,0,,66.7,2,0,0,39.6,0,1,0,0,0,40,40,0,0,40,0,0,0,24,16,0,1,0,1,3,0,0,0,
Leonard Williams,9439,DI,NYG,1,2,0,,0,0,21,60.0,51.8,77.4,79.5,40.8,38.8,1,4,0,,20.0,1,0,0,0.0,0,0,0,0,0,53,53,8,33,1,11,0,0,28,25,0,0,2,0,5,0,0,0,
Danny Shelton,9445,DI,NYG,1,0,0,,0,0,21,,29.8,72.2,57.1,36.5,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,9,9,3,5,0,1,0,0,5,4,0,0,0,0,0,0,0,0,
Arik Armstead,9450,DI,SF,1,1,0,,0,0,28,,54.0,77.8,54.8,56.0,68.7,0,0,0,,0.0,0,0,0,0.0,0,0,2,0,0,48,46,0,29,2,15,0,2,33,15,0,1,1,0,0,0,0,0,
Shaq Thompson,9458,LB,CAR,1,3,0,100.0,0,0,5,54.0,54.2,78.0,51.6,59.7,59.1,0,0,0,10,13.3,2,0,0,87.5,7,0,59,1,30,74,6,0,0,6,0,0,68,6,38,8,5,10,7,0,0,35,25,5.0
Byron Jones,9460,CB,MIA,1,0,0,0.0,0,0,17,75.1,74.4,75.2,,63.1,73.0,0,0,0,,0.0,0,0,0,39.6,0,0,8,34,27,45,0,0,0,0,0,0,45,0,18,3,0,1,3,0,0,0,0,
Malcom Brown,9465,DI,JAX,1,1,0,,0,0,15,,30.3,77.1,53.4,31.0,71.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,39,39,9,26,0,4,0,0,17,22,0,3,4,0,0,0,0,0,
Landon Collins,9466,S,WAS,1,1,0,83.3,0,1,32,62.1,75.2,74.0,73.8,85.0,59.8,0,1,0,13,12.5,1,0,0,96.5,5,0,23,0,28,40,0,0,0,0,0,7,40,2,10,10,4,6,6,1,0,43,33,8.6
Preston Smith,9471,ED,GB,1,0,0,,0,0,12,,68.6,77.8,72.7,52.4,72.0,0,5,0,,0.0,0,0,0,0.0,0,0,0,0,0,46,46,0,0,46,0,0,0,32,14,0,1,2,0,5,0,0,0,
Eddie Goldman,9472,DI,CHI,1,3,0,,0,0,6,,57.2,75.2,54.2,59.3,71.9,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,22,22,12,10,0,0,0,0,9,13,0,1,1,0,1,0,0,0,
Benardrick McKinney,9476,LB,NYG,1,1,0,,0,0,21,66.0,60.3,71.1,,55.3,75.5,0,0,0,,0.0,0,0,0,0.0,0,0,22,0,8,22,0,0,0,0,0,0,22,0,14,0,1,2,0,0,0,0,0,
Eric Kendricks,9478,LB,MIN,1,2,0,33.3,0,0,18,52.0,48.0,76.1,56.5,51.7,51.2,0,0,0,13,14.3,1,0,0,47.9,1,0,67,1,28,70,1,0,0,1,0,0,69,2,40,1,1,4,3,0,0,13,14,13.0
Jaquiski Tartt,9479,S,SF,1,0,0,33.3,0,0,28,70.8,66.0,73.6,59.7,46.7,41.0,1,0,0,6,25.0,1,0,0,42.4,1,0,7,2,24,34,1,0,0,1,0,20,33,1,9,4,1,3,3,1,0,6,10,6.0
Eric Rowe,9480,S,MIA,1,3,0,100.0,0,0,17,55.5,51.7,76.5,68.5,40.1,62.1,0,0,0,24,20.0,1,1,0,118.8,2,0,18,5,35,50,1,0,0,1,0,15,49,1,14,11,1,1,2,0,0,37,11,18.5
Denzel Perryman,9481,LB,LV,1,4,0,100.0,0,0,23,63.9,53.9,0.0,70.7,43.4,79.4,1,0,0,32,0.0,0,0,1,158.3,4,0,54,0,48,71,0,0,0,0,0,0,71,2,21,17,2,3,4,1,1,50,7,12.5
Ronald Darby,9483,CB,DEN,1,0,0,33.3,0,0,10,67.5,69.5,78.4,,72.3,76.5,0,0,0,8,0.0,0,1,1,42.4,1,0,6,63,58,71,0,0,0,0,0,1,71,0,13,1,1,2,3,0,0,8,0,8.0
P.J. Williams,9511,S,NO,1,0,0,100.0,0,0,20,38.1,41.7,77.3,58.5,64.4,28.8,0,0,0,9,42.9,3,0,0,97.9,2,0,10,6,35,60,2,0,0,2,0,7,58,1,24,35,2,4,2,0,0,15,6,7.5
