player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Melvin Ingram III,7024,ED,PIT,1,0,0,,0,0,25,46.9,65.4,0.0,86.6,60.3,28.9,0,1,0,,40.0,2,0,1,0.0,0,0,7,0,4,47,34,0,0,34,0,0,13,18,25,6,2,3,0,1,0,0,0,
Chandler Jones,7027,ED,ARZ,1,0,0,,0,0,1,61.6,70.3,78.7,78.1,48.1,73.2,3,1,0,,0.0,0,0,0,0.0,0,0,0,0,2,61,61,0,0,60,1,0,0,36,23,0,2,3,0,4,0,0,0,
Dont'a Hightower,7030,LB,NE,1,0,0,100.0,0,0,19,52.7,43.0,77.6,73.1,37.7,26.5,0,1,0,9,50.0,2,0,0,104.2,1,0,28,1,11,42,10,0,0,10,0,0,32,5,26,3,0,2,1,1,0,9,14,9.0
Whitney Mercilus,7031,ED,HST,1,1,0,,0,0,13,60.0,60.5,79.1,61.5,57.4,71.7,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,1,31,31,0,1,29,1,0,0,15,15,0,1,1,0,2,0,0,0,
Jackrabbit Jenkins,7043,CB,TEN,1,2,0,66.7,0,0,31,59.8,63.4,77.3,,73.9,79.0,0,0,0,18,0.0,0,1,1,84.0,4,0,4,55,43,61,0,0,0,0,0,0,61,0,18,2,0,3,6,0,0,38,12,9.5
Bobby Wagner,7050,LB,SEA,1,2,0,100.0,0,0,29,63.9,78.5,76.1,66.5,80.5,62.7,1,0,0,26,9.1,1,0,0,118.8,4,0,74,0,36,75,0,0,0,0,0,0,75,4,35,1,6,8,4,1,0,51,41,12.8
Lavonte David,7060,LB,TB,1,0,0,50.0,0,0,30,63.4,48.8,0.0,53.5,45.3,52.1,0,1,0,6,14.3,1,0,1,56.3,1,0,46,1,36,65,13,0,0,13,0,0,52,5,24,5,3,6,2,1,0,6,2,6.0
Casey Hayward Jr.,7064,CB,LV,1,1,0,75.0,0,0,23,66.1,65.2,79.1,,54.6,78.9,0,0,0,15,0.0,0,0,1,91.7,3,0,0,72,54,73,1,0,0,1,0,0,72,0,19,0,2,4,4,0,0,26,1,8.7
Demario Davis,7079,LB,NO,1,2,0,66.7,0,0,20,83.2,79.0,78.8,49.0,73.5,59.2,0,1,0,10,10.0,1,2,0,72.0,6,0,58,2,37,72,12,0,0,12,0,0,60,20,15,0,3,7,9,1,0,31,7,5.2
Akiem Hicks,7090,DI,CHI,1,1,0,,0,0,6,,59.5,78.2,64.4,55.0,70.1,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,51,51,3,32,1,15,0,0,24,27,0,2,2,0,1,0,0,0,
Harrison Smith,7641,S,MIN,1,1,0,,0,0,18,77.2,78.3,77.2,56.1,60.6,83.1,0,0,0,,0.0,0,1,0,0.0,0,0,14,1,36,53,4,0,0,4,0,29,49,2,15,5,1,6,0,0,0,0,0,
Malik Jackson,7647,DI,CLV,1,1,0,,0,0,8,60.0,29.6,76.7,47.4,38.8,30.0,0,1,0,,33.3,1,0,0,0.0,0,1,0,0,0,37,37,1,22,1,13,0,0,28,9,0,1,1,0,2,0,0,0,
Josh Norman,7649,CB,SF,1,1,0,50.0,0,1,28,91.3,89.7,75.4,,48.7,33.1,0,0,0,1,33.3,1,0,0,95.8,1,0,2,26,19,30,0,0,0,0,0,0,30,0,11,2,1,1,2,0,1,1,1,1.0
Sheldon Richardson,7794,DI,MIN,1,0,0,,0,0,18,,62.2,76.4,65.4,54.3,,1,1,0,,,0,0,0,0.0,0,0,0,0,0,26,26,11,9,1,5,0,0,21,5,0,0,0,0,2,0,0,0,
Star Lotulelei,7795,DI,BUF,1,0,0,,0,0,4,,36.8,75.9,57.4,34.1,69.7,0,1,0,,0.0,0,0,0,0.0,0,1,0,0,0,31,31,2,22,0,7,0,0,17,14,0,1,2,0,2,0,0,0,
Xavier Rhodes,7806,CB,IND,1,0,0,100.0,0,0,14,35.3,41.2,76.4,,61.3,23.2,0,0,0,25,100.0,1,0,1,118.8,3,0,11,49,29,62,0,0,0,0,0,0,62,0,33,2,0,0,3,0,0,51,23,17.0
Alec Ogletree,7811,LB,CHI,1,0,0,100.0,0,0,6,45.5,30.1,74.5,69.9,29.8,38.1,0,1,0,18,33.3,2,0,0,118.8,3,0,47,0,23,50,2,0,0,2,0,0,48,2,25,1,1,4,3,1,0,38,38,12.7
Darius Slay,7817,CB,PHI,1,0,0,85.7,0,0,24,55.0,60.0,77.5,,74.9,77.8,0,0,0,19,0.0,0,0,1,136.6,6,0,7,68,35,75,0,0,0,0,0,0,75,0,40,0,3,4,7,0,2,51,25,8.5
Johnathan Hankins,7830,DI,LV,1,2,0,,0,0,23,,74.6,78.6,61.1,75.9,70.0,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,49,49,12,34,0,3,0,0,32,17,0,0,2,0,2,0,0,0,
Jon Bostic,7831,LB,WAS,1,3,0,85.7,0,0,32,27.9,27.6,71.3,55.9,49.3,79.4,0,0,0,23,0.0,0,0,0,118.8,6,0,35,0,23,39,0,0,0,0,0,0,39,2,14,4,1,3,7,0,0,95,41,15.8
Margus Hunt,7834,DI,CHI,1,1,0,,0,0,6,,73.6,72.0,62.4,64.9,70.8,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,12,12,2,5,0,5,0,0,1,11,0,1,2,0,1,0,0,0,
Robert Alford,7841,CB,ARZ,1,1,0,80.0,0,0,1,74.6,74.2,76.2,,62.8,79.7,0,0,0,20,0.0,0,1,0,98.3,4,0,5,45,38,51,0,0,0,0,0,0,51,0,13,1,0,4,5,0,0,38,3,9.5
Tyrann Mathieu,7850,S,KC,1,0,0,100.0,0,0,16,59.5,63.0,75.8,67.9,65.5,82.1,0,0,0,11,0.0,0,0,0,112.5,1,0,22,1,44,66,1,0,0,1,0,33,65,2,20,9,0,5,1,0,0,11,7,11.0
John Jenkins,7863,DI,MIA,1,1,0,,0,0,17,,61.5,76.5,58.4,61.2,71.9,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,47,47,41,5,0,1,0,0,17,30,0,1,2,0,0,0,0,0,
Logan Ryan,7864,S,NYG,1,3,0,33.3,0,0,21,38.3,40.9,75.8,57.2,72.5,46.7,0,0,0,4,20.0,2,1,1,42.4,1,0,15,1,40,62,3,0,0,3,0,40,59,1,21,3,1,5,3,0,0,4,10,4.0
Duron Harmon,7872,S,ATL,1,0,0,,0,0,2,64.6,67.7,74.5,,62.3,77.3,0,0,0,,0.0,0,0,0,0.0,0,0,5,0,32,48,0,0,0,0,0,42,48,0,16,1,0,1,0,0,0,0,0,
Alex Okafor,7885,ED,KC,1,0,0,,0,0,16,61.3,58.6,80.0,59.3,54.0,69.2,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,3,41,41,0,0,39,2,0,0,26,12,0,0,1,0,1,0,0,0,
William Gholston,7908,DI,TB,1,0,0,,0,0,30,61.3,68.6,75.6,61.0,58.5,70.2,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,24,24,0,17,2,5,0,0,11,13,0,3,2,0,1,0,0,0,
Steven Means,7929,ED,ATL,1,0,0,100.0,0,0,2,49.0,53.0,78.5,55.2,58.9,73.3,0,1,0,18,0.0,0,0,0,118.8,1,0,1,0,6,53,52,0,0,52,0,0,1,29,18,0,2,3,1,1,0,18,8,18.0
Micah Hyde,7941,S,BUF,1,1,0,66.7,0,0,4,78.3,84.3,77.3,,69.7,51.3,0,0,1,10,16.7,1,0,0,74.3,2,0,15,0,34,54,0,0,0,0,0,29,54,0,20,10,2,4,3,0,1,12,0,6.0
Jordan Poyer,8000,S,BUF,1,1,0,0.0,0,0,4,73.5,69.3,75.9,57.9,48.5,77.5,0,0,1,,0.0,0,0,1,0.0,0,0,11,2,29,50,2,0,0,2,0,29,48,2,19,6,1,1,2,0,0,0,0,
Nick Williams,8006,DI,DET,1,1,0,,0,0,11,,51.9,77.5,57.5,49.8,67.4,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,42,42,5,22,2,13,0,0,28,14,0,0,0,0,2,0,0,0,
Lerentee McCray,8159,ED,JAX,1,0,0,,0,0,15,60.0,59.6,69.4,58.3,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,4,4,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,
Rashaan Melvin,8334,CB,CAR,1,1,0,100.0,0,0,5,58.7,59.3,75.5,,60.0,77.8,0,0,0,13,0.0,0,0,0,102.8,3,0,0,29,24,29,0,0,0,0,0,0,29,0,5,0,0,3,3,0,0,26,1,8.7
Brandon Copeland,8378,ED,ATL,1,0,0,,0,0,2,60.0,60.7,69.2,56.9,60.1,69.9,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,4,4,0,0,4,0,0,0,2,1,0,0,1,0,0,0,0,0,
Mike Purcell,8530,DI,DEN,1,0,0,,0,0,10,,50.0,74.0,56.2,52.7,67.3,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,13,13,7,6,0,0,0,0,5,8,0,0,1,0,1,0,0,0,
Jadeveon Clowney,8636,ED,CLV,1,0,0,,0,0,8,,78.1,79.5,72.1,68.1,71.9,3,1,0,,,0,0,0,0.0,0,2,0,0,0,39,39,0,1,35,3,0,0,29,10,0,2,0,0,6,0,0,0,
Khalil Mack,8640,ED,CHI,1,0,0,,0,0,6,62.5,67.1,77.9,78.9,48.1,25.8,0,2,0,,100.0,2,0,0,0.0,0,2,2,0,3,41,38,0,0,38,0,0,3,18,20,1,2,0,0,4,0,0,0,
Aaron Donald,8648,DI,LA,1,1,1,,0,1,26,61.6,90.1,79.4,88.0,55.6,72.2,0,4,0,,0.0,0,0,0,0.0,0,1,0,0,0,60,60,0,22,18,20,0,0,50,10,0,2,1,0,5,0,0,0,
Kyle Fuller,8649,CB,DEN,1,0,0,100.0,0,0,10,73.0,73.0,76.8,,62.4,76.6,0,0,0,7,0.0,0,0,0,95.8,2,0,1,47,37,50,0,0,0,0,0,0,50,0,13,2,0,3,2,0,0,14,1,7.0
C.J. Mosley,8652,LB,NYJ,1,5,0,100.0,0,0,22,40.7,33.0,76.3,63.1,40.8,51.9,0,1,0,24,16.7,2,0,0,117.5,5,0,64,0,25,67,2,0,0,2,0,0,65,6,36,1,3,5,5,1,0,61,25,12.2
Dee Ford,8658,ED,SF,1,0,0,,0,0,28,60.0,53.7,76.8,53.2,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,20,20,0,0,20,0,0,0,18,1,0,0,0,0,0,0,0,0,
Jimmie Ward,8665,S,SF,1,0,0,60.0,0,0,28,60.4,62.8,78.4,54.9,68.1,81.9,0,0,0,47,0.0,0,0,0,99.6,3,0,8,0,34,63,2,0,0,2,0,36,61,4,25,17,2,3,5,0,0,57,23,19.0
Bradley Roby,8666,CB,NO,1,0,0,,0,0,20,61.4,61.9,65.7,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,
Kyle Van Noy,8675,LB,NE,1,0,0,100.0,0,0,19,47.2,52.3,77.6,58.3,59.1,76.1,0,1,0,11,0.0,0,0,0,152.1,1,0,13,0,13,44,30,0,0,30,0,0,14,9,22,1,2,4,1,1,1,11,6,11.0
Jeremiah Attaochu,8685,ED,CHI,1,0,0,,0,0,6,60.0,62.6,76.7,56.2,64.8,70.5,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,1,29,29,0,0,28,1,0,0,15,13,0,1,1,0,2,0,0,0,
Christian Kirksey,8706,LB,HST,1,0,0,66.7,0,0,13,53.4,40.2,0.0,54.4,45.4,81.5,0,0,0,26,0.0,0,0,1,109.7,2,0,66,0,36,73,1,0,0,1,0,0,72,4,33,6,5,8,3,0,0,38,16,19.0
Terrence Brooks,8714,S,HST,1,0,0,,0,0,13,,60.1,67.7,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,
Bashaud Breeland,8737,CB,MIN,1,1,0,100.0,0,0,18,46.9,49.8,76.3,,65.8,33.3,0,0,0,17,25.0,2,0,0,150.9,9,0,4,48,38,53,0,0,0,0,0,0,53,0,15,1,0,5,9,0,1,102,46,11.3
Justin Ellis,8742,DI,BLT,1,0,0,,0,0,3,59.8,60.1,79.0,58.9,59.9,68.2,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,1,40,40,30,10,0,0,0,0,19,20,0,2,2,0,1,0,0,0,
Ross Cockrell,8744,CB,TB,1,2,0,42.9,0,0,30,81.4,77.9,77.1,53.3,63.9,56.6,0,0,0,20,20.0,1,2,1,50.9,3,0,1,13,36,57,4,0,0,4,0,0,53,3,18,39,1,2,7,0,0,22,6,7.3
DaQuan Jones,8747,DI,CAR,1,0,0,,0,0,5,60.0,54.0,77.6,57.1,52.8,69.4,0,3,0,,0.0,0,0,0,0.0,0,0,0,0,1,32,32,20,10,0,2,0,0,19,12,0,0,1,0,3,0,0,0,
Anthony Hitchens,8754,LB,KC,1,0,0,50.0,0,0,16,61.1,72.8,76.2,74.6,72.8,79.3,0,1,0,16,0.0,0,1,0,105.2,2,0,49,0,31,52,2,0,0,2,0,0,50,4,17,1,3,5,4,1,1,21,16,10.5
Dontae Johnson,8764,CB,SF,1,0,0,100.0,0,0,28,51.5,58.0,73.8,59.5,74.1,76.4,0,0,0,19,0.0,0,0,0,118.8,1,0,3,5,12,20,1,0,0,1,0,0,19,1,7,11,1,3,1,0,0,19,0,19.0
Brent Urban,8769,DI,DAL,1,0,0,,0,0,9,60.0,48.4,74.9,55.6,60.0,22.9,0,2,0,,100.0,1,0,0,0.0,0,0,0,0,0,23,23,0,16,0,7,0,0,21,2,0,0,0,0,2,0,0,0,
Devon Kennard,8809,ED,ARZ,1,1,0,,0,0,1,42.3,60.0,74.5,61.5,71.1,29.2,0,1,0,,25.0,1,0,0,0.0,0,0,0,0,2,17,17,0,0,17,0,0,0,7,8,0,1,2,0,1,0,0,0,
Shamar Stephen,8854,DI,DEN,1,1,0,,0,0,10,,36.6,74.2,52.0,41.2,26.7,1,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,18,18,0,14,0,4,0,0,11,7,0,1,2,0,1,0,0,0,
Shelby Harris,8869,DI,DEN,1,1,0,,0,0,10,,64.1,74.9,59.7,64.8,69.9,0,1,0,,0.0,0,0,0,0.0,0,1,0,0,0,28,28,2,19,0,7,0,0,23,5,0,1,0,0,2,0,0,0,
Denico Autry,8982,ED,TEN,1,0,0,,0,0,31,,58.1,78.8,66.0,44.2,,2,4,0,,,0,0,0,0.0,0,0,0,0,0,46,46,0,2,23,21,0,0,34,12,0,0,0,0,6,0,0,0,
Shaquil Barrett,9000,ED,TB,1,0,0,100.0,0,0,30,43.6,56.4,78.7,55.5,65.9,75.2,1,1,0,9,0.0,0,0,0,104.2,1,0,0,0,3,58,58,0,0,58,0,0,0,34,21,0,3,5,1,2,0,9,4,9.0
Christian Jones,9020,LB,CHI,1,0,0,,0,0,6,,33.5,68.1,,45.6,72.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,3,0,0,2,0,0,0,0,0,
Kerry Hyder,9045,ED,SEA,1,0,0,,0,0,29,,68.0,72.5,52.8,72.8,69.9,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,13,13,0,2,1,10,0,0,9,4,0,0,1,0,0,0,0,0,
Adrian Phillips,9177,S,NE,1,1,0,100.0,0,0,19,56.0,62.8,76.3,,68.7,78.1,0,0,0,17,0.0,0,0,0,118.8,1,0,31,4,23,57,9,0,0,9,0,5,48,0,34,8,1,4,1,0,0,17,2,17.0
Zach Kerr,9195,DI,SF,1,1,0,,0,0,28,,75.1,70.5,,70.1,28.4,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,6,6,1,5,0,0,0,0,0,6,0,0,1,0,0,0,0,0,
Daniel Sorensen,9253,S,KC,1,1,0,71.4,0,0,16,62.2,64.5,74.7,55.2,68.6,80.9,0,1,0,21,0.0,0,1,0,132.7,5,0,31,2,38,60,3,0,0,3,0,7,57,4,18,17,1,6,7,1,1,53,22,10.6
Joe Thomas,9272,LB,HST,1,1,0,100.0,0,0,13,61.7,73.7,69.6,,74.4,29.2,0,0,0,8,33.3,2,0,0,85.4,2,0,33,0,12,37,3,0,0,3,0,0,34,0,25,1,3,3,2,0,0,9,15,4.5
K'Waun Williams,9332,CB,SF,1,0,0,100.0,0,0,28,40.6,40.3,67.5,,60.0,75.8,0,0,0,42,0.0,0,0,0,118.8,1,0,1,0,5,6,0,0,0,0,0,0,6,0,1,5,0,1,1,0,0,42,19,42.0
Dante Fowler Jr.,9436,ED,ATL,1,0,1,,1,1,2,29.5,70.2,78.8,86.3,66.1,74.4,0,2,0,,0.0,0,0,1,0.0,0,1,0,0,1,48,48,0,0,47,1,0,0,30,17,0,2,3,0,3,0,0,0,
Leonard Williams,9439,DI,NYG,1,1,0,,0,0,21,,83.1,78.6,62.3,88.9,73.1,0,1,0,,0.0,0,0,0,0.0,0,1,0,0,0,49,49,4,6,24,15,0,0,34,15,0,4,3,0,2,0,0,0,
Danny Shelton,9445,DI,NYG,1,0,0,,0,0,21,,42.4,74.7,62.1,39.6,68.4,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,21,21,3,18,0,0,0,0,13,8,0,0,1,0,1,0,0,0,
Arik Armstead,9450,DI,SF,1,0,0,,0,0,28,,77.1,79.5,81.7,52.7,67.4,0,0,0,,,0,0,0,0.0,0,1,0,0,0,48,48,0,6,28,14,0,0,33,15,0,1,0,0,1,0,0,0,
Shaq Thompson,9458,LB,CAR,1,0,0,100.0,0,0,5,75.1,87.7,76.1,84.5,70.5,79.9,2,0,0,12,0.0,0,0,0,88.9,3,0,46,2,25,55,2,0,0,2,0,0,53,11,19,5,4,6,3,2,0,16,9,5.3
Byron Jones,9460,CB,MIA,1,0,0,66.7,0,0,17,62.0,64.0,76.0,,66.0,77.0,0,0,0,23,0.0,0,1,0,91.7,4,0,27,37,46,77,2,0,0,2,0,0,75,0,31,11,1,2,6,0,0,49,22,12.3
Malcom Brown,9465,DI,JAX,1,1,0,,0,0,15,62.3,68.1,77.6,52.9,66.2,69.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,44,44,5,38,0,1,0,0,22,21,0,1,2,0,0,0,0,0,
Landon Collins,9466,S,WAS,1,3,0,66.7,0,0,32,63.5,71.2,74.0,,74.4,83.9,0,0,0,28,0.0,0,0,0,137.5,2,0,24,0,27,46,2,0,0,2,0,17,44,0,19,3,3,5,3,0,1,29,1,14.5
Mario Edwards Jr.,9468,DI,CHI,1,0,0,,0,0,6,,60.8,73.7,70.6,53.2,71.0,0,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,20,20,0,14,0,6,0,0,7,13,0,2,1,0,2,0,0,0,
