player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Stephon Gilmore,7016,CB,CAR,1,0,0,0.0,0,0,5,84.0,83.0,73.7,,68.1,75.2,0,0,1,,0.0,0,0,0,0.0,0,0,0,11,8,16,0,0,0,0,0,0,16,0,8,5,1,2,1,0,0,0,0,
Fletcher Cox,7018,DI,PHI,1,0,0,,0,0,24,,71.5,78.5,53.2,78.7,70.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,57,57,2,36,1,18,0,0,34,23,0,3,3,0,0,0,0,0,
Dre Kirkpatrick,7023,CB,SF,1,0,0,100.0,0,0,28,55.6,51.6,76.2,,45.6,37.9,0,0,0,25,25.0,1,0,0,118.8,1,0,2,34,13,36,0,0,0,0,0,0,36,0,23,0,1,3,1,0,0,25,10,25.0
Melvin Ingram III,7024,ED,KC,1,0,0,,0,0,16,60.8,67.1,75.7,56.3,74.6,69.9,0,4,0,,0.0,0,0,0,0.0,0,0,0,0,2,29,29,0,0,29,0,0,0,21,6,0,1,1,0,4,0,0,0,
Chandler Jones,7027,ED,ARZ,1,0,0,,0,0,1,62.2,70.1,77.9,69.0,58.0,72.0,1,2,0,,50.0,1,0,0,0.0,0,1,1,0,3,49,47,0,0,47,0,0,2,38,8,1,2,1,0,4,0,0,0,
Dont'a Hightower,7030,LB,NE,1,0,0,100.0,0,0,19,29.5,42.4,77.2,61.6,64.5,75.3,0,3,0,21,0.0,0,0,0,118.8,4,0,26,0,13,37,10,0,0,10,0,0,27,8,16,1,1,2,4,3,0,52,35,13.0
Whitney Mercilus,7031,ED,GB,1,1,0,,0,0,12,,52.8,76.2,52.2,58.6,70.5,0,0,0,,0.0,0,0,0,0.0,0,0,2,0,0,30,28,0,0,28,0,0,2,19,11,0,0,0,0,0,0,0,0,
Jackrabbit Jenkins,7043,CB,TEN,1,2,0,85.7,1,0,31,57.3,52.6,0.0,,50.7,49.8,0,0,0,22,16.7,1,1,2,100.6,6,0,2,70,58,78,2,0,0,2,0,0,76,0,20,4,1,3,7,0,0,57,36,9.5
Tavon Wilson,7051,S,SF,1,1,0,100.0,0,0,28,48.0,41.1,79.5,60.0,43.2,63.9,0,0,0,33,12.5,1,1,0,118.8,2,0,9,0,31,69,2,0,0,2,0,41,67,1,37,17,1,6,2,0,0,42,7,21.0
Casey Hayward Jr.,7064,CB,LV,1,0,0,100.0,0,0,23,63.7,65.2,76.8,,65.8,72.5,0,0,0,14,0.0,0,0,0,118.8,1,0,7,47,28,56,1,0,0,1,0,0,55,0,28,1,0,1,1,0,0,14,2,14.0
Demario Davis,7079,LB,NO,1,2,0,50.0,0,0,20,44.8,59.6,76.6,51.9,84.9,54.5,0,0,0,13,12.5,1,0,0,70.8,1,0,51,0,32,59,5,0,0,5,0,0,54,5,22,3,3,5,2,0,0,13,9,13.0
Akiem Hicks,7090,DI,CHI,1,0,0,,0,0,6,60.0,61.6,76.9,63.2,57.6,26.5,1,0,0,,40.0,2,0,0,0.0,0,0,0,0,0,35,35,1,25,1,8,0,0,19,16,0,3,3,0,1,0,0,0,
Danny Trevathan,7177,LB,CHI,1,3,0,,0,0,6,69.4,80.8,70.5,,76.6,60.7,0,0,0,,10.0,1,0,0,0.0,0,0,28,0,13,28,0,0,0,0,0,0,28,0,15,0,4,6,0,0,0,0,0,
Rodney McLeod,7271,S,PHI,1,4,0,50.0,0,0,24,47.0,56.5,77.5,61.9,82.9,87.4,0,0,0,18,0.0,0,0,0,81.3,1,0,14,0,41,68,1,0,0,1,0,46,67,1,26,7,0,4,2,0,0,18,2,18.0
Tashaun Gipson Sr.,7288,S,CHI,1,1,0,100.0,0,0,6,70.8,70.7,75.8,59.2,61.4,79.6,0,0,0,1,0.0,0,0,0,79.2,1,0,22,0,39,72,6,0,0,6,0,31,66,1,32,13,1,3,1,0,0,1,3,1.0
Malik Jackson,7647,DI,CLV,1,0,0,,0,0,8,,54.0,76.2,48.5,64.3,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,35,35,1,17,1,16,0,0,25,10,0,0,0,0,0,0,0,0,
Josh Norman,7649,CB,SF,1,0,0,100.0,0,0,28,45.0,41.3,0.0,,63.9,75.4,0,0,0,17,0.0,0,0,1,118.8,2,0,3,31,19,34,0,0,0,0,0,0,34,0,15,0,0,2,2,0,0,27,14,13.5
Sheldon Richardson,7794,DI,MIN,1,0,0,,0,0,18,60.0,56.2,77.0,63.5,47.8,71.3,0,1,0,,0.0,0,0,0,0.0,0,2,1,0,0,35,34,1,22,0,11,0,1,26,9,0,3,3,0,3,0,0,0,
Star Lotulelei,7795,DI,BUF,1,1,0,,0,0,4,60.0,50.1,0.0,62.4,55.3,69.8,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,36,36,2,31,0,3,0,0,20,16,0,1,2,0,0,0,0,0,
Desmond Trufant,7803,CB,LV,1,0,0,,0,0,23,60.0,60.9,64.2,,,,0,0,0,,,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Xavier Rhodes,7806,CB,IND,1,0,0,66.7,0,0,14,52.2,55.0,76.7,,65.9,75.4,0,0,0,26,0.0,0,0,0,136.1,4,0,3,37,29,42,0,0,0,0,0,0,42,0,13,2,2,2,6,0,1,56,16,14.0
Darius Slay,7817,CB,PHI,1,0,0,71.4,0,0,24,40.5,43.4,75.6,,62.9,36.7,0,0,0,49,25.0,1,0,1,152.4,5,0,5,39,30,44,0,0,0,0,0,0,44,0,14,0,0,3,7,0,1,86,14,17.2
Johnathan Hankins,7830,DI,LV,1,0,0,,0,0,23,60.0,46.3,78.5,54.0,47.2,69.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,39,39,12,27,0,0,0,0,14,25,0,1,2,0,0,0,0,0,
Jamie Collins Sr.,7833,LB,NE,1,0,0,100.0,0,0,19,78.0,90.1,74.7,90.0,65.0,74.0,0,0,1,-3,0.0,0,0,0,39.6,1,0,3,0,5,16,12,0,0,12,0,0,4,3,8,1,2,2,1,0,0,-3,0,-3.0
Robert Alford,7841,CB,ARZ,1,0,0,75.0,0,0,1,60.2,61.4,74.4,,61.6,75.1,0,1,0,11,0.0,0,0,0,128.1,3,0,1,24,25,27,0,0,0,0,0,0,27,0,2,2,0,2,4,1,1,23,8,7.7
Tyrann Mathieu,7850,S,KC,1,1,0,80.0,0,0,16,65.9,69.1,77.0,62.5,68.0,80.5,0,0,0,10,0.0,0,0,0,85.0,4,1,31,1,35,63,2,0,0,2,0,8,61,6,22,21,2,4,5,1,0,22,6,5.5
Logan Ryan,7864,S,NYG,1,2,0,75.0,0,0,21,61.3,56.6,77.9,59.1,44.5,57.6,0,0,0,12,16.7,2,0,0,90.6,3,0,14,3,48,69,1,0,0,1,0,47,68,1,20,4,2,8,4,0,0,25,11,8.3
Duron Harmon,7872,S,ATL,1,0,0,66.7,0,0,2,65.4,63.5,77.9,60.0,51.9,31.4,0,1,0,19,33.3,1,1,0,104.9,2,0,6,0,47,76,1,0,0,1,0,66,75,1,28,3,0,2,3,1,0,34,32,17.0
Alex Okafor,7885,ED,KC,1,0,0,,0,0,16,,50.4,77.9,50.8,55.5,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,21,21,0,0,21,0,0,0,10,11,0,0,0,0,0,0,0,0,
Steven Means,7929,ED,ATL,1,2,0,,0,0,2,66.5,46.5,77.9,52.5,40.3,72.8,0,1,0,,0.0,0,0,0,0.0,0,0,4,0,7,38,34,0,0,34,0,0,4,15,16,0,0,0,0,1,0,0,0,
Micah Hyde,7941,S,BUF,1,0,0,33.3,0,0,4,68.8,66.8,77.9,69.0,51.4,79.5,0,1,0,-1,0.0,0,1,0,42.4,1,0,12,1,30,61,8,0,0,8,0,28,53,2,29,12,1,2,3,1,0,-1,1,-1.0
Jordan Poyer,8000,S,BUF,1,2,0,,0,0,4,43.3,45.0,74.9,54.0,65.3,84.0,0,1,0,,0.0,0,0,0,0.0,0,0,15,1,29,61,3,0,0,3,0,38,58,3,29,4,1,3,0,1,0,0,0,
A.J. Bouye,8110,CB,CAR,1,0,0,100.0,0,0,5,54.2,58.5,71.9,,64.8,71.4,0,0,0,12,0.0,0,0,0,100.0,2,0,10,2,8,23,0,0,0,0,0,0,23,0,15,11,0,1,2,0,0,16,11,8.0
Rashaan Melvin,8334,CB,CAR,1,1,0,0.0,0,0,5,75.7,68.8,70.1,,57.2,36.1,0,0,0,,25.0,1,0,0,39.6,0,0,8,7,6,18,0,0,0,0,0,0,18,0,12,3,1,2,1,0,0,0,0,
Brandon Copeland,8378,ED,ATL,1,0,1,100.0,0,0,2,78.9,59.7,77.5,57.1,44.7,74.5,0,0,0,6,0.0,0,0,0,91.7,1,0,1,0,4,32,31,0,1,28,2,0,1,19,9,0,2,4,1,0,0,6,1,6.0
Jadeveon Clowney,8636,ED,CLV,1,0,0,,1,0,8,60.0,47.5,0.0,49.6,74.8,71.9,1,0,0,,0.0,0,0,2,0.0,0,0,1,0,1,53,52,0,0,50,2,0,1,38,14,0,1,1,0,1,0,0,0,
Anthony Barr,8644,LB,MIN,1,0,1,100.0,0,0,18,67.1,50.7,76.5,69.2,29.2,23.2,0,2,1,-1,100.0,2,0,0,39.6,1,0,65,0,45,98,13,0,0,13,0,1,85,12,41,19,0,0,1,2,0,-1,6,-1.0
Aaron Donald,8648,DI,LA,1,1,0,,0,0,26,,86.6,78.4,81.3,73.0,38.6,1,1,0,,20.0,1,0,1,0.0,0,1,0,0,0,55,55,0,21,10,24,0,0,31,24,0,3,3,0,3,0,0,0,
Kyle Fuller,8649,CB,DEN,1,1,0,0.0,0,0,10,54.9,57.5,77.5,66.0,60.8,29.4,0,1,0,,33.3,1,1,0,39.6,0,0,2,32,44,60,2,0,0,2,0,0,58,1,15,24,0,1,5,1,0,0,0,
C.J. Mosley,8652,LB,NYJ,1,4,0,100.0,0,0,22,52.0,26.8,0.0,57.3,25.3,29.4,0,0,0,8,25.0,3,0,1,125.0,2,0,56,0,31,62,3,0,0,3,0,0,59,2,29,3,2,5,2,0,1,9,9,4.5
Bradley Roby,8666,CB,NO,1,0,0,,0,0,20,67.6,57.1,0.0,52.1,61.6,,0,0,0,,,0,0,1,0.0,0,0,4,14,16,28,0,0,0,0,0,0,28,3,9,10,0,0,0,0,0,0,0,
Kyle Van Noy,8675,LB,NE,1,1,1,50.0,0,0,19,85.8,76.7,77.8,67.1,48.5,72.9,0,0,0,12,0.0,0,1,0,68.8,1,0,20,0,22,41,17,0,0,17,0,0,24,6,13,4,0,0,2,0,0,12,8,12.0
Bashaud Breeland,8737,CB,MIN,1,1,0,66.7,0,0,18,62.7,55.4,73.1,,42.5,29.3,0,0,0,13,33.3,1,1,0,85.4,2,0,5,20,15,27,0,0,0,0,0,0,27,0,12,2,0,1,3,0,0,20,0,10.0
Justin Ellis,8742,DI,BLT,1,1,0,,0,0,3,,46.6,78.7,52.5,48.7,70.1,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,40,40,23,17,0,0,0,0,18,22,0,1,2,0,1,0,0,0,
Cassius Marsh,8743,ED,CHI,1,1,0,,0,0,6,61.2,66.3,75.4,71.9,57.9,74.2,0,0,0,,0.0,0,0,1,0.0,0,1,0,0,2,22,22,0,0,22,0,0,0,7,13,0,1,2,0,1,0,0,0,
DaQuan Jones,8747,DI,CAR,1,0,0,,0,0,5,,56.6,78.7,62.4,54.1,26.4,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,39,39,17,20,0,2,0,0,13,26,0,0,1,0,0,0,0,0,
Anthony Hitchens,8754,LB,KC,1,4,0,50.0,0,0,16,47.6,62.9,73.7,,74.8,82.3,0,0,0,-1,0.0,0,0,1,56.3,1,0,29,0,15,31,1,0,0,1,0,0,30,0,16,1,1,3,2,0,0,-1,2,-1.0
Dontae Johnson,8764,CB,SF,1,0,0,,0,0,28,,61.8,71.3,,61.1,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,6,0,0,0,0,0,1,6,0,6,5,0,0,0,0,0,0,0,
Nevin Lawson,8768,CB,JAX,1,1,0,100.0,0,0,15,30.0,30.8,73.7,59.5,60.0,78.6,0,1,0,22,0.0,0,0,0,118.8,3,0,0,0,16,19,1,0,0,1,0,0,18,1,2,18,0,1,3,1,0,52,14,17.3
Ricardo Allen,8782,S,CIN,1,0,0,,0,0,7,60.0,40.1,64.2,,,,0,0,0,,,0,0,1,0.0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Devon Kennard,8809,ED,ARZ,1,0,0,,0,0,1,60.0,51.6,71.6,59.6,60.0,70.5,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,9,9,0,0,9,0,0,0,8,1,0,0,1,0,2,0,0,0,
Shamar Stephen,8854,DI,DEN,1,0,0,,0,0,10,,53.7,75.5,51.3,59.6,67.4,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,23,23,1,18,0,4,0,0,15,8,0,0,1,0,0,0,0,0,
Shelby Harris,8869,DI,DEN,1,1,0,,1,0,10,,53.2,0.0,57.1,65.6,28.2,0,3,0,,50.0,2,0,1,0.0,0,0,0,0,0,36,36,2,23,0,11,0,0,26,10,0,1,1,0,3,0,0,0,
Terrance Mitchell,8888,CB,HST,1,1,0,83.3,0,0,13,59.3,62.2,78.0,,70.8,44.2,0,0,0,12,20.0,1,1,0,132.6,5,0,4,67,50,75,1,0,0,1,0,0,74,0,25,3,1,3,6,0,1,38,15,7.6
Denico Autry,8982,ED,TEN,1,0,2,,0,0,31,,71.9,79.4,64.6,71.6,34.1,1,3,0,,50.0,1,0,0,0.0,0,2,0,0,0,56,56,1,0,30,25,0,0,43,13,0,3,1,0,6,0,0,0,
Josh Mauro,9003,ED,ARZ,1,1,0,,0,0,1,,51.5,75.7,52.6,57.4,69.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,14,14,0,0,12,2,0,0,11,3,0,0,0,0,0,0,0,0,
Christian Jones,9020,LB,CHI,1,0,0,100.0,0,0,6,38.2,30.1,69.1,59.1,46.9,74.9,0,0,0,9,0.0,0,0,0,104.2,2,0,15,0,10,17,0,0,0,0,0,0,17,1,6,2,1,2,2,0,0,18,23,9.0
Adrian Phillips,9177,S,NE,1,3,0,100.0,0,1,19,60.9,64.3,77.5,54.3,70.4,78.1,0,1,0,17,0.0,0,0,0,116.7,2,0,19,0,26,47,12,0,0,12,0,11,35,4,17,5,1,3,2,1,0,24,15,12.0
Daniel Sorensen,9253,S,KC,1,0,0,66.7,0,0,16,55.9,61.6,71.8,70.8,60.0,27.4,0,4,0,20,50.0,1,0,0,145.8,2,0,12,2,13,22,3,0,0,3,0,3,19,6,3,2,0,1,3,4,1,35,24,17.5
Mike Pennel,9316,DI,ATL,1,1,0,,0,0,2,,54.5,75.1,59.5,53.8,67.3,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,22,22,2,20,0,0,0,0,12,10,0,0,0,0,1,0,0,0,
K'Waun Williams,9332,CB,SF,1,0,0,100.0,0,0,28,62.6,64.2,75.2,56.2,67.9,50.2,0,1,0,8,20.0,1,0,0,84.2,5,0,11,1,29,66,2,0,0,2,0,0,64,3,34,52,1,4,5,1,0,21,29,4.2
Leonard Williams,9439,DI,NYG,1,1,1,,0,0,21,,73.7,77.3,70.2,65.8,38.8,0,6,0,,20.0,1,0,0,0.0,0,0,0,0,0,61,61,7,32,1,21,0,0,45,16,0,1,3,0,6,0,0,0,
Danny Shelton,9445,DI,NYG,1,0,0,,0,0,21,,39.7,71.9,71.4,37.5,67.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,10,10,6,4,0,0,0,0,5,5,0,1,1,0,0,0,0,0,
Arik Armstead,9450,DI,SF,1,3,0,,0,0,28,60.1,71.9,0.1,90.4,58.2,54.7,0,2,0,,11.1,1,0,1,0.0,0,1,2,0,1,54,52,1,43,1,7,0,2,25,28,0,3,5,0,3,0,0,0,
Bud Dupree,9455,ED,TEN,1,0,0,100.0,0,0,31,61.8,53.5,77.0,51.5,60.1,,1,0,0,7,,0,0,0,95.8,1,0,0,0,4,47,47,0,2,45,0,0,0,35,8,0,0,0,1,1,0,7,4,7.0
Shaq Thompson,9458,LB,CAR,1,1,0,100.0,0,0,5,42.5,40.8,76.5,54.3,52.8,28.0,0,1,0,28,28.6,4,0,0,106.3,4,0,41,0,15,43,1,0,0,1,0,0,42,3,25,1,6,9,4,1,0,38,17,9.5
Byron Jones,9460,CB,MIA,1,0,0,42.9,0,0,17,55.7,58.5,79.4,,71.5,50.5,0,0,0,15,0.0,0,1,0,56.3,3,0,1,62,53,69,1,0,0,1,0,0,68,0,16,5,2,5,7,0,0,31,9,10.3
Malcom Brown,9465,DI,JAX,1,1,0,,0,0,15,,54.2,76.4,51.5,60.2,28.5,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,28,28,4,24,0,0,0,0,22,6,0,0,1,0,0,0,0,0,
Mario Edwards Jr.,9468,DI,CHI,1,0,0,,0,0,6,60.0,69.0,0.0,73.6,68.7,,0,1,0,,,0,0,1,0.0,0,0,0,0,1,21,21,2,9,3,7,0,0,15,5,0,0,0,0,1,0,0,0,
Preston Smith,9471,ED,GB,1,0,0,,0,0,12,64.0,55.6,77.4,56.9,52.3,70.5,0,1,0,,0.0,0,0,0,0.0,0,0,2,0,4,48,45,0,0,45,0,0,3,28,16,1,1,1,0,1,0,0,0,
Eddie Goldman,9472,DI,CHI,1,2,0,,0,0,6,,60.2,0.0,59.7,69.2,26.3,0,1,0,,28.6,2,0,1,0.0,0,0,0,0,0,29,29,15,13,0,1,0,0,14,15,0,3,3,0,1,0,0,0,
Benardrick McKinney,9476,LB,NYG,1,1,0,100.0,0,0,21,55.3,35.9,71.5,,33.5,76.9,0,0,0,8,0.0,0,0,0,100.0,1,0,20,0,11,21,0,0,0,0,0,0,21,0,10,1,0,2,1,0,0,8,5,8.0
Eric Kendricks,9478,LB,MIN,1,6,0,60.0,0,0,18,48.7,40.5,78.2,52.6,43.2,73.8,0,0,0,22,5.0,1,0,0,123.3,3,0,87,3,52,98,4,0,0,4,0,1,94,5,41,3,3,13,5,0,1,38,25,12.7
Eric Rowe,9480,S,MIA,1,0,0,100.0,0,1,17,90.5,90.0,74.6,51.0,60.0,80.6,0,0,0,11,0.0,0,0,0,90.6,4,0,12,1,23,28,2,0,0,2,0,1,26,4,1,12,2,5,4,0,0,23,8,5.8
Denzel Perryman,9481,LB,LV,1,0,0,80.0,0,0,23,79.1,67.0,75.5,,48.6,46.2,0,0,0,9,20.0,2,1,0,81.7,4,0,44,0,27,55,0,0,0,0,0,0,55,0,28,11,5,8,5,0,0,18,17,4.5
Ronald Darby,9483,CB,DEN,1,0,0,57.1,0,0,10,57.1,58.3,77.8,,63.2,37.9,0,0,0,18,33.3,1,1,0,71.1,4,0,4,54,43,58,0,0,0,0,0,0,58,0,15,0,1,2,7,0,0,36,1,9.0
Jordan Phillips,9485,DI,ARZ,1,0,0,,0,0,1,,73.2,74.5,87.6,43.7,67.3,1,2,0,,,0,0,0,0.0,0,1,0,0,0,20,20,0,19,0,1,0,0,15,5,0,1,0,0,4,0,0,0,
Markus Golden,9491,ED,ARZ,1,0,0,,0,0,1,61.0,80.6,76.0,76.9,61.0,74.5,0,2,0,,0.0,0,0,0,0.0,0,3,1,0,2,28,27,0,0,27,0,0,1,23,3,0,4,1,0,5,0,0,0,
Randy Gregory,9493,ED,DAL,1,1,0,,0,0,9,,41.5,78.2,51.4,42.8,73.6,1,2,0,,0.0,0,0,0,0.0,0,0,3,0,0,48,45,0,2,41,2,0,3,28,20,0,2,2,0,3,0,0,0,
Frank Clark,9496,ED,KC,1,1,0,0.0,0,0,16,60.5,72.3,79.9,63.3,73.3,73.0,3,1,0,,0.0,0,0,0,39.6,0,0,0,0,1,55,55,0,0,54,1,0,0,37,17,0,1,2,1,4,0,0,0,
P.J. Williams,9511,S,NO,1,1,1,100.0,0,0,20,62.1,66.5,73.6,73.5,62.4,74.8,0,0,0,20,0.0,0,0,0,118.8,2,0,7,2,19,30,1,0,0,1,0,0,29,3,8,20,0,1,2,0,0,27,9,13.5
Jordan Hicks,9517,LB,ARZ,1,2,0,100.0,0,0,1,28.7,28.1,76.4,59.9,52.7,45.6,0,0,0,19,20.0,2,0,0,146.3,9,0,44,1,42,53,1,0,0,1,0,0,52,1,10,7,2,6,9,0,1,92,45,10.2
