player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Cameron Jordan,6176,ED,NO,1,0,0,,0,0,20,62.0,58.5,80.3,48.4,74.0,69.2,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,2,57,57,0,0,56,1,0,0,40,15,0,1,1,0,1,0,0,0,
Jimmy Smith,6179,CB,BLT,1,1,0,66.7,0,0,3,50.5,56.9,76.9,,75.7,77.8,0,0,0,9,0.0,0,0,0,79.9,2,0,2,38,22,41,0,0,0,0,0,0,41,0,19,1,1,3,3,0,0,16,8,8.0
Cameron Heyward,6183,DI,PIT,1,2,0,,0,0,25,60.0,64.8,77.4,58.2,68.0,72.0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,58,58,7,22,2,27,0,0,42,16,0,2,2,0,1,0,0,0,
Justin Houston,6222,ED,BLT,1,1,0,,0,0,3,77.6,58.2,76.6,49.8,52.1,28.6,0,0,0,,50.0,1,1,0,0.0,0,0,0,0,2,39,39,0,0,35,4,0,0,22,15,0,0,0,0,0,0,0,0,
K.J. Wright,6251,LB,LV,1,1,0,100.0,0,0,23,76.0,53.8,74.8,,30.8,32.2,0,0,0,5,25.0,1,0,0,83.3,2,0,17,0,17,35,11,0,0,11,0,0,24,0,18,7,2,2,2,0,0,8,5,4.0
Lawrence Guy,6385,DI,NE,1,1,0,,0,0,19,60.0,80.3,76.3,55.4,86.4,71.9,0,1,0,,16.7,1,0,0,0.0,0,0,0,0,0,33,33,1,19,3,10,0,0,21,12,0,1,4,0,1,0,0,0,
Chris Harris Jr.,6457,CB,LAC,1,0,0,50.0,0,0,27,67.8,66.5,77.1,51.1,63.0,58.4,0,0,1,20,25.0,1,0,0,28.1,2,0,2,2,43,60,1,0,0,1,0,1,59,4,13,54,0,3,4,0,0,23,3,11.5
Josh Bynes,6503,LB,BLT,1,4,0,66.7,0,0,3,67.3,64.8,75.2,55.4,60.8,81.8,0,0,0,9,0.0,0,0,0,77.1,2,0,40,0,14,40,0,0,0,0,0,0,40,3,23,0,2,4,3,0,0,14,10,7.0
Mario Addison,6558,ED,BUF,1,0,0,,0,0,4,,54.7,76.7,70.8,49.7,,0,1,0,,,0,0,0,0.0,0,0,0,0,0,18,18,0,0,17,1,0,0,3,15,0,0,0,0,1,0,0,0,
Fletcher Cox,7018,DI,PHI,1,3,0,,0,0,24,62.3,67.7,77.5,52.3,71.1,70.7,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,44,44,1,21,2,20,0,0,30,14,0,1,1,0,2,0,0,0,
Michael Brockers,7020,DI,DET,1,2,0,,0,0,11,,63.3,76.9,50.7,68.1,72.4,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,30,30,2,15,10,3,0,0,17,13,0,2,3,0,0,0,0,0,
Bruce Irvin,7021,ED,CHI,1,0,0,100.0,0,0,6,63.8,71.8,74.6,71.3,61.1,70.5,0,2,0,7,0.0,0,0,0,95.8,1,0,0,0,2,17,17,0,0,17,0,0,0,7,8,0,0,1,1,2,0,7,6,7.0
Melvin Ingram III,7024,ED,KC,1,1,0,,0,0,16,60.5,53.8,0.0,58.0,62.6,73.6,1,0,0,,0.0,0,0,1,0.0,0,1,1,0,2,41,40,0,0,40,0,0,1,24,15,0,2,1,0,2,0,0,0,
Chandler Jones,7027,ED,ARZ,1,1,2,,0,0,1,64.6,75.9,79.5,63.1,78.8,53.4,1,1,0,,0.0,0,0,0,0.0,0,1,0,0,6,68,68,0,0,68,0,0,0,40,22,0,2,3,0,3,0,0,0,
Dont'a Hightower,7030,LB,NE,1,2,0,100.0,0,0,19,30.3,35.8,0.0,51.1,74.1,77.8,0,1,0,16,14.3,1,0,1,100.8,5,0,30,0,21,44,14,0,0,14,0,0,30,7,16,0,0,4,5,1,0,41,26,8.2
Bobby Wagner,7050,LB,SEA,1,3,0,75.0,0,0,29,70.2,69.3,75.2,55.9,62.4,50.0,0,0,1,14,18.2,2,0,0,55.2,3,0,59,0,30,59,0,0,0,0,0,0,59,2,27,0,3,6,4,0,0,29,10,9.7
Lavonte David,7060,LB,TB,1,1,0,100.0,0,0,30,66.6,70.3,74.6,60.0,70.7,37.2,0,0,0,14,25.0,2,0,0,93.8,4,0,59,0,46,69,2,0,0,2,0,0,67,1,22,8,2,5,4,0,0,26,14,6.5
Casey Hayward Jr.,7064,CB,LV,1,0,0,25.0,0,0,23,70.9,72.1,78.4,,70.2,78.0,0,0,0,6,0.0,0,0,0,39.6,1,0,2,65,37,67,0,0,0,0,0,0,67,0,30,0,0,3,4,0,0,6,1,6.0
Demario Davis,7079,LB,NO,1,1,0,,0,0,20,71.3,69.0,77.8,61.3,58.5,77.8,2,1,0,,0.0,0,0,0,0.0,0,0,56,0,36,70,10,0,0,10,0,0,60,11,23,4,0,3,0,3,0,0,0,
Rodney McLeod,7271,S,PHI,1,1,0,33.3,0,0,24,58.1,61.0,76.3,,66.4,82.8,0,0,0,7,0.0,0,0,0,42.4,1,0,5,1,27,38,0,0,0,0,0,21,38,0,11,11,1,2,3,0,0,7,3,7.0
Tashaun Gipson Sr.,7288,S,CHI,1,0,0,100.0,0,0,6,73.4,73.3,75.5,,59.1,80.9,0,0,0,10,0.0,0,0,0,108.3,1,0,13,0,23,53,2,0,0,2,0,29,51,0,30,9,1,4,1,0,0,10,0,10.0
Harrison Smith,7641,S,MIN,1,1,0,100.0,0,0,18,61.9,70.9,77.5,79.7,74.2,81.8,1,0,0,9,0.0,0,0,0,104.2,1,0,16,1,44,72,2,0,0,2,0,41,70,2,26,12,1,4,1,1,0,9,4,9.0
Josh Norman,7649,CB,SF,1,1,0,57.1,0,0,28,38.7,41.6,78.4,,57.9,49.7,0,0,0,16,20.0,1,0,0,114.3,4,0,5,63,45,69,1,0,0,1,0,0,68,0,24,0,0,3,7,0,1,42,13,10.5
Sheldon Richardson,7794,DI,MIN,1,0,0,,0,0,18,,54.3,15.5,50.3,70.0,72.4,0,3,0,,0.0,0,0,1,0.0,0,0,0,0,0,62,62,8,9,37,8,0,0,40,22,0,1,3,0,3,0,0,0,
Star Lotulelei,7795,DI,BUF,1,0,0,,0,0,4,,34.2,76.1,60.0,38.0,19.6,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,27,27,0,27,0,0,0,0,1,26,0,0,0,0,0,0,0,0,
Xavier Rhodes,7806,CB,IND,1,0,0,0.0,0,0,14,85.8,84.4,75.9,,62.8,72.8,0,0,0,,0.0,0,1,0,39.6,0,0,2,28,20,30,0,0,0,0,0,0,30,0,10,0,0,1,3,0,0,0,0,
Alec Ogletree,7811,LB,CHI,1,0,0,100.0,1,0,6,28.6,29.4,75.5,60.0,66.4,26.3,0,0,0,4,50.0,1,0,1,83.3,1,0,19,0,12,23,1,0,0,1,0,0,22,1,10,3,1,1,1,0,0,4,0,4.0
Darius Slay,7817,CB,PHI,1,1,0,50.0,0,0,24,77.3,75.6,77.6,,58.2,78.9,0,0,0,18,0.0,0,1,0,70.1,3,0,3,56,42,59,0,0,0,0,0,0,59,0,17,0,0,4,6,0,0,38,7,12.7
Kevin Minter,7826,LB,TB,1,0,0,,0,0,30,62.1,79.8,64.5,60.0,60.0,,0,1,0,,,0,0,0,0.0,0,0,4,0,2,4,0,0,0,0,0,0,4,1,1,0,0,0,0,1,0,0,0,
Johnathan Hankins,7830,DI,LV,1,0,0,,0,0,23,,30.0,77.9,51.1,29.8,19.6,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,37,37,7,30,0,0,0,0,20,17,0,0,0,0,0,0,0,0,
Jamie Collins Sr.,7833,LB,NE,1,0,0,,0,0,19,63.4,51.1,72.8,51.9,53.2,,0,1,0,,,0,0,0,0.0,0,0,9,0,6,15,5,0,0,5,0,0,10,5,4,1,0,0,0,1,0,0,0,
Margus Hunt,7834,DI,CHI,1,0,0,,0,0,6,60.0,56.7,74.5,53.9,58.2,67.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,19,18,0,11,1,6,0,1,4,15,0,0,1,0,0,0,0,0,
Robert Alford,7841,CB,ARZ,1,0,0,75.0,0,0,1,62.3,58.2,77.3,,38.8,24.3,0,0,0,24,66.7,2,0,0,108.3,3,0,2,53,40,56,0,0,0,0,0,0,56,0,16,1,0,1,4,0,0,42,13,14.0
Tyrann Mathieu,7850,S,KC,1,0,0,100.0,0,0,16,60.7,61.4,76.5,58.4,61.7,84.0,1,0,0,19,0.0,0,0,0,110.4,4,0,42,2,48,77,2,0,0,2,0,23,75,1,28,8,2,8,4,1,0,42,22,10.5
Logan Ryan,7864,S,NYG,1,2,0,50.0,0,0,21,60.5,65.6,76.8,56.6,77.8,82.2,0,1,0,5,0.0,0,0,0,56.3,1,0,10,2,45,69,1,0,0,1,0,29,68,0,24,27,2,5,2,1,0,5,0,5.0
Duron Harmon,7872,S,ATL,1,0,0,75.0,0,0,2,42.4,39.6,76.2,55.3,62.2,78.9,0,0,0,11,0.0,0,0,1,122.9,3,0,11,0,46,65,0,0,0,0,0,50,65,2,17,4,0,3,4,0,1,18,5,6.0
Brandon Williams,7875,DI,BLT,1,3,0,,0,0,3,60.0,64.4,78.3,53.8,65.6,72.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,35,35,26,9,0,0,0,0,14,21,0,4,7,0,0,0,0,0,
Alex Okafor,7885,ED,KC,1,1,1,,0,0,16,,66.3,79.5,65.1,61.0,71.4,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,34,34,0,0,32,2,0,0,20,14,0,0,1,0,1,0,0,0,
William Gholston,7908,DI,TB,1,3,0,,0,0,30,60.0,64.7,76.1,77.3,56.3,72.3,2,1,0,,0.0,0,0,0,0.0,0,0,0,0,1,33,33,0,22,1,10,0,0,15,17,0,1,3,0,3,0,0,0,
Steven Means,7929,ED,ATL,1,2,0,,0,0,2,63.4,65.1,77.7,48.4,79.3,75.4,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,3,43,42,0,0,42,0,0,1,28,12,0,2,3,0,0,0,0,0,
Micah Hyde,7941,S,BUF,1,0,0,,0,0,4,60.2,44.6,73.7,59.1,41.9,31.8,0,0,0,,25.0,1,0,0,0.0,0,0,14,0,2,51,2,0,0,2,0,29,49,1,48,6,1,3,0,0,0,0,0,
Jordan Poyer,8000,S,BUF,1,1,0,,0,0,4,65.1,73.4,74.5,,70.6,42.9,0,0,0,,11.1,1,0,0,0.0,0,0,18,0,3,51,12,0,0,12,0,17,39,0,48,4,4,7,0,0,0,0,0,
Nick Williams,8006,DI,DET,1,0,0,,0,0,11,,69.6,74.5,68.6,60.5,69.1,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,21,21,2,11,0,8,0,0,17,4,0,0,1,0,1,0,0,0,
Damion Square,8042,DI,LV,1,0,0,,0,0,23,,33.6,74.5,54.5,38.2,66.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,17,17,2,15,0,0,0,0,6,11,0,0,1,0,0,0,0,0,
Jahleel Addae,8117,S,IND,1,0,0,,0,0,14,61.4,61.2,69.5,59.0,,,1,0,0,,,0,0,0,0.0,0,0,0,0,6,7,1,0,0,1,0,6,6,1,0,0,0,0,0,1,0,0,0,
Lerentee McCray,8159,ED,JAX,1,0,0,100.0,0,0,15,44.8,41.7,69.9,,60.0,70.5,0,0,0,3,0.0,0,0,0,79.2,1,0,0,0,3,4,3,0,0,3,0,0,1,0,1,1,1,1,1,0,0,3,0,3.0
Benson Mayowa,8196,ED,SEA,1,2,0,,0,0,29,64.6,69.7,76.1,56.4,68.9,73.6,0,0,0,,0.0,0,0,0,0.0,0,0,2,0,8,33,30,0,0,30,0,0,3,4,21,1,1,1,0,0,0,0,0,
Brandon Copeland,8378,ED,ATL,1,1,0,,0,0,2,76.0,54.8,77.9,48.7,53.2,74.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,37,35,0,0,35,0,0,2,22,14,2,1,2,0,0,0,0,0,
Chris Banjo,8419,S,ARZ,1,0,0,,0,0,1,60.0,60.8,61.5,,,,0,0,0,,,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Aaron Donald,8648,DI,LA,1,0,0,,0,1,26,,95.8,77.5,91.4,95.1,72.9,0,5,0,,0.0,0,0,0,0.0,0,2,0,0,0,52,52,0,18,6,28,0,0,34,18,0,4,3,0,7,0,0,0,
Kyle Fuller,8649,CB,DEN,1,0,0,0.0,0,0,10,71.6,70.7,75.3,60.0,62.8,,0,0,0,,,0,1,0,39.6,0,0,6,1,33,49,1,0,0,1,0,0,48,1,15,41,0,0,1,0,0,0,0,
C.J. Mosley,8652,LB,NYJ,1,1,0,100.0,0,0,22,45.9,46.8,0.0,54.9,62.9,67.5,0,0,0,36,7.1,1,0,1,158.3,4,0,69,0,29,71,1,0,0,1,0,0,70,2,40,1,4,12,4,0,1,62,35,15.5
Jimmie Ward,8665,S,SF,1,2,0,100.0,0,0,28,72.8,77.2,77.6,60.0,68.2,81.6,0,0,0,7,0.0,0,0,0,91.7,2,0,13,0,44,70,0,0,0,0,0,45,70,1,25,12,1,3,2,0,0,12,13,6.0
Bradley Roby,8666,CB,NO,1,0,1,71.4,0,0,20,54.4,53.5,0.0,76.1,61.3,26.9,0,0,0,41,50.0,1,1,1,150.6,5,0,3,19,28,39,0,0,0,0,0,0,39,2,9,17,1,1,7,0,1,83,40,16.6
Demarcus Lawrence,8669,ED,DAL,1,1,1,,0,0,9,61.2,86.1,79.3,69.7,80.0,70.5,1,5,0,,0.0,0,0,0,0.0,0,0,3,0,0,37,34,0,6,26,2,0,3,29,8,0,1,1,0,6,0,0,0,
Kyle Van Noy,8675,LB,NE,1,0,1,,0,0,19,61.5,66.5,77.9,63.4,63.7,70.5,1,3,0,,50.0,1,0,0,0.0,0,0,3,0,7,45,41,0,0,41,0,0,4,23,15,1,1,1,0,4,0,0,0,
Christian Kirksey,8706,LB,HST,1,1,0,66.7,0,0,13,80.4,59.3,77.1,72.4,39.5,56.3,1,0,0,13,12.5,1,1,0,76.4,4,0,58,0,17,62,0,0,0,0,0,0,62,8,37,4,2,6,6,1,0,27,17,6.8
Bashaud Breeland,8737,CB,MIN,1,1,0,77.8,0,1,18,39.4,50.4,78.2,,90.8,55.9,0,0,0,28,12.5,1,1,1,147.7,7,0,4,65,46,72,2,0,0,2,0,0,70,0,26,1,2,6,9,0,1,95,42,13.6
Justin Ellis,8742,DI,BLT,1,0,0,,0,0,3,,59.2,72.9,56.1,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,9,9,9,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,
Cassius Marsh,8743,ED,CHI,1,0,0,,0,0,6,,53.2,74.8,61.6,51.2,24.8,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,18,18,0,1,17,0,0,0,8,10,0,0,0,0,0,0,0,0,
Ross Cockrell,8744,CB,TB,1,1,0,100.0,0,0,30,58.4,59.7,76.2,,60.0,79.1,0,0,0,10,0.0,0,0,0,108.3,1,0,1,1,17,19,0,0,0,0,0,12,19,0,2,5,0,2,1,0,0,10,5,10.0
Anthony Hitchens,8754,LB,KC,1,1,0,,0,0,16,55.2,45.4,0.0,57.8,56.8,27.7,0,0,0,,20.0,1,0,1,0.0,0,0,40,0,16,41,0,0,0,0,0,0,41,2,23,1,2,3,0,0,0,0,0,
Pierre Desir,8762,CB,TB,1,0,0,100.0,0,1,30,89.5,88.5,75.0,,60.0,78.1,0,0,0,17,0.0,0,0,0,111.1,3,0,1,23,21,24,0,0,0,0,0,0,24,0,3,0,1,4,3,0,0,32,9,10.7
Dontae Johnson,8764,CB,SF,1,1,0,100.0,0,0,28,74.9,68.4,0.0,,62.4,76.7,0,0,0,17,0.0,0,0,1,98.6,3,0,4,31,25,41,1,0,0,1,0,2,40,0,16,2,1,2,3,0,0,23,1,7.7
Kevin Pierre-Louis,8767,LB,HST,1,2,0,,0,0,13,63.8,79.1,71.6,,75.5,75.7,0,0,0,,25.0,1,0,0,0.0,0,0,15,0,4,22,3,0,0,3,0,0,19,0,18,4,0,1,0,0,0,0,0,
Nevin Lawson,8768,CB,JAX,1,0,0,87.5,0,0,15,44.6,51.2,77.5,57.2,77.9,54.4,0,0,0,19,12.5,1,0,0,130.2,7,0,6,55,40,68,2,0,0,2,0,0,66,1,27,5,2,7,8,0,2,46,12,6.6
Ricardo Allen,8782,S,CIN,1,0,0,,0,0,7,62.2,62.8,67.0,,,,0,0,0,,,0,0,0,0.0,0,0,1,0,3,3,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,
Chris Smith,8794,ED,HST,1,0,0,,0,0,13,,60.6,77.7,62.0,58.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,21,21,0,0,19,2,0,0,6,15,0,0,0,0,0,0,0,0,
Devon Kennard,8809,ED,ARZ,1,0,0,,0,0,1,60.0,36.4,74.8,42.7,48.6,28.9,0,1,0,,50.0,1,0,0,0.0,0,0,1,0,1,18,17,0,0,17,0,0,1,10,7,0,1,1,0,1,0,0,0,
T.J. Carrie,8853,CB,IND,1,0,0,100.0,0,0,14,78.4,76.0,71.6,56.3,,74.8,0,0,0,5,0.0,0,0,0,81.3,2,0,0,0,5,7,1,0,0,1,0,0,6,2,0,6,1,2,2,0,0,7,7,3.5
Shamar Stephen,8854,DI,DEN,1,1,0,,0,0,10,,35.2,75.1,52.1,39.7,69.0,0,1,0,,33.3,1,0,0,0.0,0,0,0,0,0,22,22,0,17,0,5,0,0,10,12,0,0,1,0,1,0,0,0,
Shelby Harris,8869,DI,DEN,1,2,0,,0,0,10,60.0,41.2,75.8,48.9,45.5,29.9,0,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,34,34,0,25,1,8,0,0,21,13,0,0,1,0,0,0,0,0,
Terrance Mitchell,8888,CB,HST,1,0,0,80.0,0,0,13,38.8,38.5,78.6,60.0,43.0,53.8,0,1,0,17,14.3,1,0,0,106.7,4,0,1,55,24,62,4,0,0,4,0,0,58,1,37,2,1,6,5,1,0,48,10,12.0
Shaquil Barrett,9000,ED,TB,1,0,0,100.0,0,0,30,57.5,53.4,78.1,60.5,46.3,29.2,1,1,0,2,25.0,1,0,0,79.2,1,0,1,0,5,54,52,0,0,52,0,0,2,34,15,1,2,3,1,2,0,2,0,2.0
Christian Jones,9020,LB,CHI,1,2,0,,0,0,6,42.8,69.1,87.2,60.0,80.9,28.7,0,0,0,,33.3,1,0,0,0.0,0,0,11,0,3,13,1,0,0,1,0,0,12,1,9,0,0,0,0,0,0,0,0,
Kerry Hyder,9045,ED,SEA,1,0,0,,0,0,29,,34.0,75.5,59.5,32.7,66.8,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,21,21,0,7,7,7,0,0,10,11,0,1,1,0,1,0,0,0,
Adrian Phillips,9177,S,NE,1,0,0,33.3,0,0,19,78.1,76.9,76.6,,62.9,59.2,0,0,0,11,16.7,1,2,0,42.4,2,0,20,5,37,57,10,0,0,10,0,4,47,0,20,18,2,5,6,0,0,16,7,8.0
Zach Kerr,9195,DI,ARZ,1,0,0,,0,0,1,,76.5,72.4,68.3,68.6,68.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,12,12,1,6,0,5,0,0,6,6,0,0,1,0,0,0,0,0,
Daniel Sorensen,9253,S,KC,1,0,0,,0,0,16,79.8,70.8,74.5,53.7,38.4,78.9,0,0,1,,0.0,0,0,0,0.0,0,0,21,1,29,39,5,0,0,5,0,7,34,3,7,5,0,2,0,0,0,0,0,
K'Waun Williams,9332,CB,SF,1,0,0,75.0,0,1,28,70.7,74.7,76.4,50.6,83.9,77.1,0,2,1,12,0.0,0,0,0,51.0,3,0,15,0,38,69,3,0,0,3,0,0,66,7,24,51,2,4,4,2,0,25,7,8.3
Dante Fowler Jr.,9436,ED,ATL,1,0,0,,0,0,2,51.7,57.2,75.8,54.7,66.0,37.7,0,1,0,,33.3,1,0,0,0.0,0,0,0,1,1,33,31,0,0,30,1,0,2,29,3,1,1,2,0,1,0,0,0,
Leonard Williams,9439,DI,NYG,1,1,0,,0,0,21,62.3,68.7,0.0,70.3,62.1,39.8,0,2,0,,20.0,1,0,1,0.0,0,0,0,0,0,50,50,2,22,13,13,0,0,37,13,0,3,3,0,2,0,0,0,
Danny Shelton,9445,DI,NYG,1,1,0,,0,0,21,,68.4,73.6,55.3,69.8,66.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,16,16,6,10,0,0,0,0,8,8,0,0,0,0,0,0,0,0,
Arik Armstead,9450,DI,SF,1,0,0,,0,0,28,60.0,61.5,78.5,72.3,54.2,27.5,0,4,0,,40.0,2,0,0,0.0,0,1,1,0,0,55,54,0,34,3,17,0,1,35,20,0,4,3,0,5,0,0,0,
Byron Jones,9460,CB,MIA,1,1,0,62.5,0,0,17,67.8,68.7,78.0,,67.2,79.1,0,0,0,20,0.0,0,0,0,78.6,5,0,5,56,48,65,0,0,0,0,0,0,65,0,17,4,1,5,8,0,0,47,22,9.4
Malcom Brown,9465,DI,JAX,1,0,0,,0,0,15,60.0,42.3,77.5,58.3,46.0,28.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,39,39,15,24,0,0,0,0,24,15,0,0,2,0,0,0,0,0,
Eddie Goldman,9472,DI,CHI,1,0,0,,0,0,6,,54.3,73.6,66.7,51.0,22.9,0,1,0,,100.0,1,0,0,0.0,0,0,0,0,0,14,14,2,11,1,0,0,0,5,9,0,0,0,0,1,0,0,0,
Benardrick McKinney,9476,LB,NYG,1,1,0,,0,0,21,66.3,79.3,70.5,,77.3,73.2,0,0,0,,0.0,0,0,0,0.0,0,0,24,0,12,24,0,0,0,0,0,0,24,0,12,0,0,0,0,0,0,0,0,
Jaquiski Tartt,9479,S,SF,1,0,0,100.0,0,0,28,64.5,71.7,75.0,,73.0,45.6,0,0,0,5,20.0,1,0,0,81.9,3,0,12,1,22,35,2,0,0,2,0,17,33,0,13,3,3,4,3,0,0,11,6,3.7
Eric Rowe,9480,S,MIA,1,2,0,85.7,0,0,17,63.1,67.0,76.6,53.6,74.9,56.1,0,1,0,18,12.5,1,0,0,93.5,6,0,24,3,46,65,1,0,0,1,0,5,64,2,17,32,4,5,7,1,0,45,20,7.5
Denzel Perryman,9481,LB,LV,1,1,0,80.0,0,0,23,56.7,61.9,74.9,67.7,64.0,81.9,1,0,0,10,0.0,0,0,0,90.8,4,0,31,1,27,47,1,0,0,1,0,1,46,1,19,13,6,11,5,1,0,29,13,7.3
Ronald Darby,9483,CB,DEN,1,0,0,20.0,0,0,10,51.3,54.4,77.0,,66.7,48.0,0,0,0,9,0.0,0,0,0,39.6,1,0,7,48,35,57,0,0,0,0,0,0,57,0,22,2,0,2,5,0,0,9,8,9.0
