player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Malcolm Smith,6394,LB,CLV,1,0,0,100.0,0,0,8,31.1,26.8,0.0,59.4,37.2,22.6,0,0,0,10,66.7,2,0,1,138.2,3,0,23,0,17,25,1,0,0,1,0,0,24,2,6,1,1,1,3,0,2,23,24,7.7
Josh Bynes,6503,LB,BLT,1,0,0,100.0,0,0,3,51.6,83.2,76.2,72.9,89.2,81.1,0,1,0,25,0.0,0,0,0,118.8,2,0,43,0,19,46,3,0,0,3,0,0,43,3,24,0,6,7,2,1,0,31,11,15.5
Fletcher Cox,7018,DI,PHI,1,0,0,,0,0,24,,82.5,78.6,80.0,69.7,68.4,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,56,56,0,50,1,5,0,0,32,24,0,2,2,0,2,0,0,0,
Michael Brockers,7020,DI,DET,1,3,0,,0,0,11,,59.9,76.7,51.7,65.7,70.7,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,32,32,3,25,3,1,0,0,21,11,0,0,0,0,0,0,0,0,
Dre Kirkpatrick,7023,CB,SF,1,0,0,50.0,0,0,28,35.8,29.6,67.6,,60.0,,0,0,0,28,,0,0,0,135.4,1,0,0,3,2,3,0,0,0,0,0,0,3,0,1,0,0,0,2,0,1,28,4,28.0
Whitney Mercilus,7031,ED,GB,1,0,0,,0,0,12,60.9,58.6,75.6,66.4,44.3,,0,4,0,,,0,0,0,0.0,0,0,2,0,2,31,29,0,0,29,0,0,2,23,6,0,0,0,0,4,0,0,0,
Jackrabbit Jenkins,7043,CB,TEN,1,0,0,60.0,0,0,31,52.0,53.0,78.3,,60.3,44.5,0,0,0,24,25.0,1,0,0,78.8,3,0,1,46,46,54,0,0,0,0,0,1,54,0,8,6,1,3,5,0,0,32,18,10.7
Bobby Wagner,7050,LB,SEA,1,2,0,100.0,0,0,29,69.2,79.6,75.5,67.0,77.7,59.6,0,2,0,8,11.1,1,0,0,95.8,2,0,73,0,41,74,0,0,0,0,0,0,74,4,29,1,3,6,2,2,0,14,11,7.0
Tavon Wilson,7051,S,SF,1,1,0,,0,0,28,,60.6,66.0,,60.0,77.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,
Casey Hayward Jr.,7064,CB,LV,1,0,0,100.0,0,0,23,62.0,63.8,77.3,,65.5,75.2,0,0,0,21,0.0,0,0,0,118.8,1,0,3,43,21,48,1,0,0,1,0,0,47,0,27,1,0,2,1,0,0,21,4,21.0
Demario Davis,7079,LB,NO,1,2,0,50.0,0,0,20,73.8,86.9,76.3,85.2,70.1,82.0,1,0,0,9,12.5,1,1,0,62.5,1,2,53,0,23,56,1,0,0,1,0,1,55,6,27,1,5,5,2,3,0,9,8,9.0
Danny Trevathan,7177,LB,CHI,1,1,0,50.0,0,0,6,39.0,30.1,72.1,,47.8,76.0,0,0,0,4,0.0,0,0,0,95.8,1,0,20,0,12,20,0,0,0,0,0,0,20,0,8,0,1,1,2,0,1,4,0,4.0
Rodney McLeod,7271,S,PHI,1,1,0,100.0,0,0,24,46.5,53.1,75.4,,76.2,83.5,0,0,0,29,0.0,0,0,0,118.8,4,0,22,0,37,66,0,0,0,0,0,37,66,0,29,7,2,7,4,0,0,54,11,13.5
Julian Stanford,7372,LB,CAR,1,0,0,,0,0,5,,44.6,70.4,,53.5,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,
Malik Jackson,7647,DI,CLV,1,0,0,,0,0,8,,62.5,75.2,59.4,62.7,69.1,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,27,27,0,10,0,17,0,0,20,7,0,1,2,0,2,0,0,0,
Josh Norman,7649,CB,SF,1,0,0,85.7,1,2,28,58.9,77.9,78.3,,93.0,81.7,0,0,0,57,0.0,0,1,1,158.3,6,0,8,55,34,67,4,0,0,4,0,0,63,0,33,0,4,10,7,0,1,102,33,17.0
Justin Bethel,7654,CB,NE,1,0,0,100.0,0,0,19,77.3,76.9,72.0,,60.0,72.8,0,0,0,4,0.0,0,0,0,83.3,1,0,0,7,9,10,0,0,0,0,0,0,10,0,1,3,1,1,1,0,0,4,10,4.0
Desmond Trufant,7803,CB,LV,1,0,0,,0,0,23,69.3,69.3,75.4,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,22,22,23,0,0,0,0,0,0,23,0,1,1,0,0,0,0,0,0,0,
Xavier Rhodes,7806,CB,IND,1,1,0,71.4,0,0,14,84.0,82.8,77.8,,66.6,45.2,0,0,1,29,20.0,1,1,0,66.7,5,0,1,47,29,48,0,0,0,0,0,0,48,0,19,0,1,3,7,0,0,75,23,15.0
Alec Ogletree,7811,LB,CHI,1,0,0,,0,1,6,42.1,52.7,72.5,60.0,68.4,27.9,0,0,0,,33.3,2,0,1,0.0,0,0,37,0,19,38,0,0,0,0,0,0,38,1,18,1,3,4,0,0,0,0,0,
Darius Slay,7817,CB,PHI,1,1,0,100.0,0,0,24,77.2,76.4,76.9,,64.7,78.9,0,0,0,8,0.0,0,0,0,87.5,2,0,11,53,37,66,2,0,0,2,0,0,64,0,29,0,2,4,2,0,0,10,4,5.0
Kevin Minter,7826,LB,TB,1,1,0,33.3,0,0,30,73.0,76.9,72.9,67.9,67.5,41.6,1,2,0,-6,20.0,1,0,0,42.4,1,0,48,1,23,53,0,0,0,0,0,0,53,9,21,4,1,3,3,3,0,-6,3,-6.0
Johnathan Hankins,7830,DI,LV,1,2,0,,0,0,23,,40.8,0.0,51.1,52.7,69.8,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,35,35,4,28,0,3,0,0,17,18,0,0,1,0,0,0,0,0,
Jamie Collins Sr.,7833,LB,NE,1,0,0,100.0,0,0,19,68.6,69.2,70.2,60.0,60.0,75.0,1,0,0,7,0.0,0,0,0,95.8,2,0,15,0,13,16,1,0,0,1,0,0,15,1,2,0,0,2,2,1,0,14,10,7.0
Margus Hunt,7834,DI,CHI,1,1,0,,0,0,6,,37.8,74.3,55.7,41.9,66.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,18,18,3,9,1,5,0,0,5,13,0,0,0,0,0,0,0,0,
Robert Alford,7841,CB,ARZ,1,0,0,50.0,0,0,1,75.9,75.4,76.4,,61.8,72.5,0,0,0,-3,0.0,0,0,0,56.3,1,0,0,42,33,43,0,0,0,0,0,0,43,0,10,1,1,1,2,0,0,-3,1,-3.0
Tyrann Mathieu,7850,S,KC,1,2,0,100.0,0,0,16,56.6,54.4,75.4,57.2,55.3,51.1,0,0,0,9,0.0,0,0,0,104.2,1,0,44,2,31,68,8,0,0,8,0,12,60,3,34,2,1,4,1,0,0,9,1,9.0
Logan Ryan,7864,S,NYG,1,0,0,80.0,0,0,21,60.7,62.8,77.3,,64.3,28.3,0,0,0,13,42.9,3,1,0,95.0,4,0,6,1,48,63,2,0,0,2,0,53,61,0,15,1,2,4,5,0,0,34,21,8.5
Duron Harmon,7872,S,ATL,1,0,0,50.0,0,0,2,57.2,65.2,73.8,58.3,81.1,86.6,0,1,0,4,0.0,0,0,0,95.8,1,0,11,0,39,61,1,0,0,1,0,46,60,1,21,3,3,6,2,1,1,4,0,4.0
Brandon Williams,7875,DI,BLT,1,0,1,,0,0,3,,30.5,77.7,67.6,29.3,28.3,0,2,0,,33.3,1,0,0,0.0,0,0,0,0,0,37,37,23,14,0,0,0,0,14,23,0,2,2,0,2,0,0,0,
Alex Okafor,7885,ED,KC,1,0,0,,0,0,16,61.0,59.1,78.5,59.2,56.8,72.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,2,27,27,0,0,25,2,0,0,12,13,0,1,3,0,0,0,0,0,
William Gholston,7908,DI,TB,1,0,0,0.0,0,0,30,60.0,42.7,77.2,51.2,44.5,,0,0,0,,,0,0,0,39.6,0,0,1,0,2,34,33,0,16,7,10,0,1,19,13,0,0,0,1,0,0,0,0,
Steven Means,7929,ED,ATL,1,0,0,,0,0,2,27.7,54.5,78.2,64.4,70.6,70.5,0,2,0,,0.0,0,0,0,0.0,0,0,1,0,4,56,55,0,0,54,1,0,1,32,20,0,1,1,0,2,0,0,0,
Nick Williams,8006,DI,DET,1,1,0,,0,0,11,,64.7,77.2,56.3,68.4,65.9,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,37,37,12,20,0,5,0,0,26,11,0,0,0,0,1,0,0,0,
Damion Square,8042,DI,LV,1,0,0,,0,0,23,,47.4,75.5,50.6,53.3,,0,1,0,,,0,0,0,0.0,0,0,0,0,0,23,23,5,13,0,5,0,0,15,8,0,0,0,0,1,0,0,0,
A.J. Bouye,8110,CB,CAR,1,1,0,100.0,0,0,5,54.5,59.1,74.3,,71.5,78.2,0,0,0,27,0.0,0,0,0,100.0,3,0,12,2,35,55,0,0,0,0,0,0,55,0,20,41,1,2,3,0,0,24,23,8.0
Benson Mayowa,8196,ED,SEA,1,1,0,,0,0,29,66.0,71.8,80.3,58.7,74.0,74.0,0,2,0,,0.0,0,0,0,0.0,0,0,1,0,12,58,56,0,0,56,0,0,2,22,24,1,1,1,0,2,0,0,0,
Brandon Copeland,8378,ED,ATL,1,0,0,,0,0,2,,47.3,73.8,54.6,51.0,25.4,0,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,14,14,0,0,14,0,0,0,5,9,0,1,1,0,0,0,0,0,
Chris Banjo,8419,S,ARZ,1,0,0,0.0,0,0,1,62.8,62.9,71.2,59.1,,,0,0,0,,,0,0,0,39.6,0,0,0,0,8,9,2,0,0,2,0,5,7,1,0,2,0,0,1,0,0,0,0,
Mike Purcell,8530,DI,DEN,1,0,0,,0,0,10,59.9,54.1,77.6,62.1,59.7,29.6,0,0,0,,14.3,1,0,0,0.0,0,0,0,0,0,41,41,17,24,0,0,0,0,15,26,0,3,6,0,0,0,0,0,
Jadeveon Clowney,8636,ED,CLV,1,0,0,,0,0,8,,75.7,79.2,68.7,69.9,71.7,0,5,0,,0.0,0,0,0,0.0,0,1,0,0,0,39,39,0,0,32,7,0,0,27,12,0,1,1,0,6,0,0,0,
Khalil Mack,8640,ED,CHI,1,0,0,,0,0,6,61.4,63.0,79.3,59.6,62.1,27.6,0,2,0,,50.0,1,0,0,0.0,0,0,0,0,2,52,52,0,0,51,1,0,0,31,19,0,1,1,0,2,0,0,0,
Aaron Donald,8648,DI,LA,1,2,0,,0,0,26,,79.6,78.4,84.4,58.4,70.9,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,63,63,0,20,9,34,0,0,39,24,0,2,2,0,2,0,0,0,
Dee Ford,8658,ED,SF,1,1,0,,0,0,28,61.3,51.2,76.4,47.8,60.0,28.1,0,1,0,,50.0,1,0,0,0.0,0,0,0,0,2,17,17,0,0,17,0,0,0,12,3,0,0,0,0,1,0,0,0,
Jimmie Ward,8665,S,SF,1,2,0,100.0,0,0,28,73.9,76.1,76.8,58.3,67.5,82.4,0,0,0,-1,0.0,0,0,0,79.2,1,0,19,1,34,68,2,0,0,2,0,29,66,1,33,17,2,5,1,0,0,-1,2,-1.0
Bradley Roby,8666,CB,NO,1,0,0,100.0,0,0,20,83.8,82.6,73.0,,65.6,75.1,0,0,0,5,0.0,0,0,0,79.2,2,0,2,14,8,19,0,0,0,0,0,0,19,0,11,3,1,2,2,0,0,1,4,0.5
Kyle Van Noy,8675,LB,NE,1,1,1,100.0,0,0,19,47.3,42.3,76.6,53.2,46.9,45.0,0,1,0,21,25.0,1,0,0,118.8,2,0,38,0,26,63,24,0,0,24,0,0,39,18,19,1,1,2,2,1,0,36,34,18.0
Christian Kirksey,8706,LB,HST,1,1,0,40.0,0,0,13,43.7,31.7,77.5,,35.5,43.5,0,0,0,47,20.0,2,0,0,127.1,2,0,63,0,35,71,1,0,0,1,0,2,70,0,36,5,2,7,5,0,1,66,33,33.0
Justin Ellis,8742,DI,BLT,1,2,0,,0,0,3,,63.4,75.0,55.1,64.7,68.7,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,18,18,5,12,0,1,0,0,8,10,0,0,0,0,0,0,0,0,
Ross Cockrell,8744,CB,TB,1,0,0,100.0,0,0,30,57.8,62.9,76.7,60.9,74.8,77.8,0,2,0,10,0.0,0,0,0,95.8,2,0,3,6,29,52,3,0,0,3,0,1,49,7,16,39,1,4,2,2,0,14,19,7.0
DaQuan Jones,8747,DI,CAR,1,0,0,,0,0,5,,61.5,77.6,59.3,60.6,,1,1,0,,,0,0,0,0.0,0,0,0,0,0,36,36,17,16,0,3,0,0,20,16,0,0,0,0,2,0,0,0,
Pierre Desir,8762,CB,TB,1,0,0,0.0,0,0,30,92.3,92.3,73.6,,60.5,74.6,0,0,1,,0.0,0,0,0,0.0,0,0,1,19,15,22,0,0,0,0,0,0,22,0,7,2,1,2,1,0,0,0,0,
Ricardo Allen,8782,S,CIN,1,0,0,0.0,0,0,7,72.1,73.3,75.2,54.1,60.0,77.2,0,0,0,,0.0,0,0,0,39.6,0,0,3,1,11,15,0,0,0,0,0,11,15,3,1,0,1,1,1,0,0,0,0,
Devon Kennard,8809,ED,ARZ,1,0,1,,0,0,1,62.7,81.2,76.4,74.8,70.1,73.3,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,3,32,32,0,0,32,0,0,0,18,11,0,2,2,0,1,0,0,0,
Shamar Stephen,8854,DI,DEN,1,0,0,,0,0,10,,34.4,76.0,54.6,37.2,69.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,27,27,0,12,3,12,0,0,10,17,0,1,1,0,0,0,0,0,
Shelby Harris,8869,DI,DEN,1,0,0,,0,0,10,61.9,63.4,77.0,60.9,55.7,70.9,0,2,0,,0.0,0,0,0,0.0,0,1,0,0,0,40,40,1,28,4,7,0,0,24,16,0,2,2,0,3,0,0,0,
Terrance Mitchell,8888,CB,HST,1,0,0,50.0,0,0,13,40.4,46.8,78.0,,68.7,75.1,0,0,0,13,0.0,0,0,0,69.8,2,0,2,58,29,63,2,0,0,2,0,0,61,0,34,1,1,2,4,0,0,25,2,12.5
Denico Autry,8982,ED,TEN,1,0,0,,0,0,31,,74.1,77.4,71.3,62.2,71.2,2,1,0,,0.0,0,0,0,0.0,0,2,0,0,0,32,32,0,7,15,10,0,0,26,6,0,2,1,0,5,0,0,0,
Shaquil Barrett,9000,ED,TB,1,0,0,,0,1,30,43.5,89.8,76.5,92.5,60.9,73.6,0,3,0,,0.0,0,0,0,0.0,0,1,1,0,2,40,37,0,0,37,0,0,3,24,14,2,3,2,0,4,0,0,0,
Josh Mauro,9003,ED,ARZ,1,0,0,,0,0,1,,68.5,75.0,52.1,74.5,69.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,15,15,1,5,7,2,0,0,10,5,0,1,1,0,0,0,0,0,
Christian Jones,9020,LB,CHI,1,0,0,,0,0,6,60.0,66.0,73.9,56.0,65.5,72.0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,15,15,0,0,15,0,0,0,4,11,0,0,1,0,0,0,0,0,
Kerry Hyder,9045,ED,SEA,1,1,0,100.0,0,0,29,54.5,53.1,78.0,60.0,64.7,69.0,0,1,0,14,0.0,0,0,0,118.8,1,1,0,0,2,33,33,0,10,16,7,0,0,25,6,0,1,0,1,2,0,14,9,14.0
Adrian Phillips,9177,S,NE,1,0,0,100.0,0,0,19,52.9,52.0,0.0,69.5,67.2,80.4,0,0,0,12,0.0,0,0,1,108.3,2,0,22,5,36,54,3,0,0,3,0,20,51,2,16,4,1,6,2,0,0,20,15,10.0
Zach Kerr,9195,DI,SF,1,0,0,,0,0,28,,48.2,74.8,55.0,50.7,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,20,20,0,19,0,1,0,0,7,13,0,0,0,0,0,0,0,0,
Daniel Sorensen,9253,S,KC,1,0,0,,0,0,16,67.3,56.8,74.0,59.3,45.7,25.9,0,0,0,,50.0,1,0,0,0.0,0,0,8,1,12,16,2,0,0,2,0,2,14,1,3,3,0,1,0,0,0,0,0,
K'Waun Williams,9332,CB,SF,1,0,0,100.0,0,0,28,71.0,68.8,75.8,52.9,62.4,34.2,0,0,0,5,25.0,1,0,1,79.2,2,0,5,0,23,40,2,0,0,2,0,0,38,3,14,33,3,3,2,0,0,3,5,1.5
Leonard Williams,9439,DI,NYG,1,1,0,,0,0,21,,72.5,77.7,71.8,60.6,72.0,2,2,0,,0.0,0,0,0,0.0,0,2,0,0,0,53,53,2,17,11,23,0,0,38,15,0,3,1,0,6,0,0,0,
Arik Armstead,9450,DI,SF,1,2,0,,0,0,28,60.0,58.6,80.1,55.0,60.4,71.7,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,55,55,1,13,32,9,0,0,30,25,0,1,2,0,1,0,0,0,
Bud Dupree,9455,ED,TEN,1,0,0,,0,1,31,60.0,62.9,75.9,61.4,60.0,70.5,0,2,0,,,0,0,0,0.0,0,1,0,0,1,29,29,0,0,29,0,0,0,26,2,0,1,0,0,3,0,0,0,
Byron Jones,9460,CB,MIA,1,1,0,100.0,0,0,17,54.0,56.9,77.9,,67.9,78.1,0,0,0,12,0.0,0,0,0,136.1,6,0,5,54,42,63,0,0,0,0,0,0,63,0,21,4,0,3,6,0,1,43,10,7.2
Landon Collins,9466,S,WAS,1,0,0,100.0,0,0,32,65.1,69.8,71.8,64.0,66.8,55.1,0,0,0,12,12.5,1,0,0,97.5,5,0,12,0,9,24,4,0,0,4,0,0,20,6,9,8,4,7,5,0,0,37,41,7.4
Mario Edwards Jr.,9468,DI,CHI,1,1,1,,0,0,6,,63.1,74.3,75.5,45.6,68.1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,22,22,0,19,0,3,0,0,17,5,0,0,0,0,1,0,0,0,
Eddie Goldman,9472,DI,CHI,1,0,0,,0,0,6,,30.1,76.4,57.6,29.1,23.0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,28,28,9,19,0,0,0,0,16,12,0,0,0,0,0,0,0,0,
Benardrick McKinney,9476,LB,NYG,1,0,0,50.0,0,0,21,76.4,90.6,70.2,55.3,78.8,76.1,0,0,0,1,0.0,0,0,0,56.3,1,0,11,0,5,11,0,0,0,0,0,0,11,2,4,0,2,2,2,0,0,1,5,1.0
Jaquiski Tartt,9479,S,SF,1,1,0,0.0,0,0,28,58.6,51.3,74.8,,45.8,41.8,0,0,0,,25.0,1,0,1,39.6,0,0,11,0,21,40,4,0,0,4,0,20,36,0,19,5,1,2,1,0,0,0,0,
Eric Rowe,9480,S,MIA,1,1,0,85.7,1,0,17,51.8,56.1,74.0,,70.6,83.8,0,0,0,39,0.0,0,0,1,118.8,6,0,13,9,36,44,0,0,0,0,0,3,44,0,8,19,2,8,7,0,0,101,9,16.8
Denzel Perryman,9481,LB,LV,1,1,0,100.0,0,0,23,29.9,28.5,74.2,,33.7,57.5,0,0,0,27,11.1,1,0,0,158.3,7,0,43,0,31,55,0,0,0,0,0,0,55,0,24,12,4,7,7,0,2,108,30,15.4
Ronald Darby,9483,CB,DEN,1,1,0,50.0,0,0,10,54.3,58.6,78.0,,69.2,69.9,0,0,0,17,11.1,1,0,0,64.6,3,0,8,61,35,70,0,0,0,0,0,0,70,0,35,1,3,7,6,0,0,30,2,10.0
Jordan Phillips,9485,DI,ARZ,1,0,1,,0,0,1,59.9,67.3,75.0,67.7,62.9,67.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,23,23,2,16,0,5,0,0,13,9,0,1,1,0,0,0,0,0,
Markus Golden,9491,ED,ARZ,1,0,0,,0,1,1,62.7,88.5,77.1,90.5,57.8,29.0,1,0,0,,50.0,1,0,0,0.0,0,2,0,0,4,40,40,0,0,40,0,0,0,25,11,0,3,1,0,3,0,0,0,
Frank Clark,9496,ED,KC,1,0,0,,0,0,16,,59.1,1.9,73.6,53.4,71.6,1,1,0,,0.0,0,0,1,0.0,0,0,0,0,0,50,50,0,0,46,4,0,0,25,25,0,2,2,0,2,0,0,0,
P.J. Williams,9511,S,NO,1,0,0,50.0,0,0,20,80.7,89.0,75.0,,60.0,77.3,0,0,0,5,0.0,0,0,0,56.3,1,0,1,0,13,16,0,0,0,0,0,13,16,0,3,2,1,1,2,0,0,5,0,5.0
Jordan Hicks,9517,LB,ARZ,1,1,0,66.7,0,0,1,73.4,77.0,75.0,82.9,58.2,78.4,0,1,0,5,0.0,0,0,0,70.1,2,0,31,0,20,36,2,0,0,2,0,0,34,2,14,3,2,2,3,1,0,8,1,4.0
Carl Davis,9523,DI,NE,1,1,0,,0,0,19,,67.2,75.9,61.4,65.3,68.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,24,24,15,9,0,0,0,0,13,11,0,0,0,0,0,0,0,0,
Steven Nelson,9531,CB,PHI,1,0,0,83.3,0,0,24,41.4,46.2,77.6,,68.0,76.8,0,0,0,43,0.0,0,0,0,158.3,5,0,6,60,37,66,0,0,0,0,0,0,66,0,29,0,0,3,6,0,1,76,17,15.2
Angelo Blackson,9533,DI,CHI,1,0,0,,0,0,6,,56.1,77.2,50.4,61.4,69.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,36,36,0,21,4,11,0,0,19,17,0,2,2,0,0,0,0,0,
Trey Flowers,9534,ED,DET,1,0,0,,0,0,11,60.0,51.0,0.0,58.6,71.1,71.7,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,40,40,0,0,36,4,0,0,31,9,0,2,2,0,0,0,0,0,
